../../../pdielec -processors 4 -vmin 300 -vmax 800 -sphere -needle 0 0 1 -dielectric 3 -vf 0.1 -vf 0.2 -method maxwell -method bruggeman -method ap -sigma 10 -csv command.csv -program experiment data.expt -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   0,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
   1,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
   2,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_sphere_real_dielectric(vf=0.2),maxwell_needle[0 0 1]_real_dielectric(vf=0.2),bruggeman_sphere_real_dielectric(vf=0.1),bruggeman_needle[0 0 1]_real_dielectric(vf=0.1),bruggeman_sphere_real_dielectric(vf=0.2),bruggeman_needle[0 0 1]_real_dielectric(vf=0.2),ap_noshape_real_dielectric(vf=0.1),ap_noshape_real_dielectric(vf=0.2),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.2),maxwell_needle[0 0 1]_imag_dielectric(vf=0.2),bruggeman_sphere_imag_dielectric(vf=0.1),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.1),bruggeman_sphere_imag_dielectric(vf=0.2),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.2),ap_noshape_imag_dielectric(vf=0.1),ap_noshape_imag_dielectric(vf=0.2),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.2),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.1),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.2),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),ap_noshape_absorption_coefficent_cm-1(vf=0.1),ap_noshape_absorption_coefficent_cm-1(vf=0.2)
,,,,,,  330.800000,    9.917135,         10.51504870,         10.57611551,         10.55104821,         10.60556116,         10.53822232,         10.53822232,         10.59216520,         10.59216520,         11.84375173,         11.72635657,          3.05804150,          3.05815204,          3.11683389,          3.11703291,          3.05808403,          3.05808403,          3.11698626,          3.11698626,          3.06160420,          3.12320841,          0.00338261,          0.00340232,          0.00685334,          0.00688896,          0.00339009,          0.00339009,          0.00688021,          0.00688021,          0.00381227,          0.00762453,          1.74606462,          1.75620500,          3.50408495,          3.52218913,          1.74991269,          1.74991269,          3.51774022,          3.51774022,          1.96670091,          3.89441397
,,,,,,  331.000000,    9.923130,         10.59175910,         10.65356036,         10.62810966,         10.68327875,         10.61520854,         10.61520854,         10.66971604,         10.66971604,         11.93351234,         11.81494810,          3.05817536,          3.05828667,          3.11710507,          3.11730547,          3.05821818,          3.05821818,          3.11725848,          3.11725848,          3.06175490,          3.12350981,          0.00340531,          0.00342524,          0.00689952,          0.00693556,          0.00341287,          0.00341287,          0.00692670,          0.00692670,          0.00383893,          0.00767786,          1.75880268,          1.76906502,          3.52967766,          3.54799974,          1.76269655,          1.76269655,          3.54349546,          3.54349546,          1.98160601,          3.92383591
,,,,,,  331.200000,    9.929126,         10.66925550,         10.73180262,         10.70596168,         10.76179714,         10.69298499,         10.69298499,         10.74806500,         10.74806500,         12.02423114,         11.90448216,          3.05831011,          3.05842219,          3.11737806,          3.11757986,          3.05835322,          3.05835322,          3.11753252,          3.11753252,          3.06190664,          3.12381329,          0.00342823,          0.00344839,          0.00694617,          0.00698262,          0.00343588,          0.00343588,          0.00697366,          0.00697366,          0.00386588,          0.00773175,          1.77167125,          1.78205745,          3.55553292,          3.57407631,          1.77561163,          1.77561163,          3.56951576,          3.56951576,          1.99667021,          3.95357087
,,,,,,  331.400000,    9.935122,         10.74754848,         10.81085312,         10.78461497,         10.84112721,         10.77156236,         10.77156236,         10.82722291,         10.82722291,         12.11592159,         11.99497198,          3.05844576,          3.05855862,          3.11765287,          3.11785608,          3.05848917,          3.05848917,          3.11780840,          3.11780840,          3.06205943,          3.12411887,          0.00345138,          0.00347177,          0.00699328,          0.00703016,          0.00345911,          0.00345911,          0.00702109,          0.00702109,          0.00389310,          0.00778620,          1.78467211,          1.79518409,          3.58165428,          3.60042244,          1.78865971,          1.78865971,          3.59580471,          3.59580471,          2.01189577,          3.98362323
,,,,,,  331.600000,    9.941118,         10.82664882,         10.89072286,         10.86408037,         10.92128001,         10.85095150,         10.85095150,         10.90720076,         10.90720076,         12.20859739,         12.08643097,          3.05858231,          3.05869596,          3.11792952,          3.11813416,          3.05862602,          3.05862602,          3.11808613,          3.11808613,          3.06221328,          3.12442657,          0.00347476,          0.00349539,          0.00704088,          0.00707818,          0.00348258,          0.00348258,          0.00706900,          0.00706900,          0.00392061,          0.00784122,          1.79780703,          1.80844677,          3.60804536,          3.62704180,          1.80184258,          1.80184258,          3.62236597,          3.62236597,          2.02728494,          4.01399748
,,,,,,  331.800000,    9.947114,         10.90656748,         10.97142301,         10.94436891,         11.00226677,         10.93116345,         10.93116345,         10.98800973,         10.98800973,         12.30227248,         12.17887281,          3.05871977,          3.05883422,          3.11820803,          3.11841411,          3.05876378,          3.05876378,          3.11836572,          3.11836572,          3.06236821,          3.12473641,          0.00349838,          0.00351924,          0.00708895,          0.00712669,          0.00350629,          0.00350629,          0.00711740,          0.00711740,          0.00394841,          0.00789683,          1.81107783,          1.82184734,          3.63470981,          3.65393814,          1.81516209,          1.81516209,          3.64920326,          3.64920326,          2.04284006,          4.04469813
,,,,,,  332.000000,    9.953110,         10.98731560,         11.05296496,         11.02549182,         11.08409893,         11.01220945,         11.01220945,         11.06966120,         11.06966120,         12.39696105,         12.27231140,          3.05885816,          3.05897342,          3.11848841,          3.11869595,          3.05890248,          3.05890248,          3.11864721,          3.11864721,          3.06252421,          3.12504842,          0.00352223,          0.00354335,          0.00713752,          0.00717569,          0.00353024,          0.00353024,          0.00716629,          0.00716629,          0.00397651,          0.00795302,          1.82448637,          1.83538770,          3.66165135,          3.68111523,          1.82862009,          1.82862009,          3.67632035,          3.67632035,          2.05856346,          4.07572981
,,,,,,  332.200000,    9.959105,         11.06890450,         11.13536027,         11.10746051,         11.16678812,         11.09410090,         11.09410090,         11.15216674,         11.15216674,         12.49267755,         12.36676089,          3.05899748,          3.05911355,          3.11877069,          3.11897971,          3.05904210,          3.05904210,          3.11893061,          3.11893061,          3.06268131,          3.12536262,          0.00354633,          0.00356769,          0.00718658,          0.00722520,          0.00355443,          0.00355443,          0.00721569,          0.00721569,          0.00400490,          0.00800980,          1.83803452,          1.84906976,          3.68887379,          3.70857695,          1.84221848,          1.84221848,          3.70372108,          3.70372108,          2.07445756,          4.10709722
,,,,,,  332.400000,    9.965101,         11.15134572,         11.21862071,         11.19028659,         11.25034615,         11.17684942,         11.17684942,         11.23553811,         11.23553811,         12.58943666,         12.46223569,          3.05913773,          3.05925464,          3.11905489,          3.11926540,          3.05918267,          3.05918267,          3.11921593,          3.11921593,          3.06283952,          3.12567904,          0.00357068,          0.00359229,          0.00723614,          0.00727522,          0.00357887,          0.00357887,          0.00726559,          0.00726559,          0.00403360,          0.00806719,          1.85172421,          1.86289548,          3.71638097,          3.73632722,          1.85595919,          1.85595919,          3.73140936,          3.73140936,          2.09052478,          4.13880514
,,,,,,  332.600000,    9.971097,         11.23465097,         11.30275826,         11.27398186,         11.33478507,         11.26046683,         11.26046683,         11.31978729,         11.31978729,         12.68725334,         12.55875046,          3.05927894,          3.05939668,          3.11934102,          3.11955304,          3.05932420,          3.05932420,          3.11950320,          3.11950320,          3.06299884,          3.12599768,          0.00359527,          0.00361714,          0.00728621,          0.00732575,          0.00360356,          0.00360356,          0.00731600,          0.00731600,          0.00406260,          0.00812519,          1.86555736,          1.87686684,          3.74417682,          3.76437004,          1.86984419,          1.86984419,          3.75938916,          3.75938916,          2.10676762,          4.17085844
,,,,,,  332.800000,    9.977093,         11.31883217,         11.38778508,         11.35855833,         11.42011710,         11.34496513,         11.34496513,         11.40492644,         11.40492644,         12.78614281,         12.65632011,          3.05942111,          3.05953970,          3.11962910,          3.11984266,          3.05946669,          3.05946669,          3.11979244,          3.11979244,          3.06315929,          3.12631859,          0.00362012,          0.00364224,          0.00733680,          0.00737681,          0.00362850,          0.00362850,          0.00736694,          0.00736694,          0.00409191,          0.00818382,          1.87953598,          1.89098588,          3.77226533,          3.79270947,          1.88387546,          1.88387546,          3.78766454,          3.78766454,          2.12318860,          4.20326208
,,,,,,  333.000000,    9.983089,         11.40390145,         11.47371356,         11.44402822,         11.50635469,         11.43035655,         11.43035655,         11.49096796,         11.49096796,         12.88612058,         12.75495982,          3.05956425,          3.05968369,          3.11991916,          3.12013426,          3.05961015,          3.05961015,          3.12008366,          3.12008366,          3.06332089,          3.12664177,          0.00364522,          0.00366761,          0.00738791,          0.00742840,          0.00365371,          0.00365371,          0.00741841,          0.00741841,          0.00412154,          0.00824307,          1.89366206,          1.90525464,          3.80065054,          3.82134964,          1.89805504,          1.89805504,          3.81623959,          3.81623959,          2.13979030,          4.23602109
,,,,,,  333.200000,    9.989085,         11.48987114,         11.56055631,         11.53040394,         11.59351051,         11.51665352,         11.51665352,         11.57792443,         11.57792443,         12.98720240,         12.85468505,          3.05970837,          3.05982867,          3.12021121,          3.12042787,          3.05975460,          3.05975460,          3.12037689,          3.12037689,          3.06348363,          3.12696726,          0.00367058,          0.00369324,          0.00743955,          0.00748053,          0.00367917,          0.00367917,          0.00747041,          0.00747041,          0.00415148,          0.00830297,          1.90793766,          1.91967521,          3.82933659,          3.85029477,          1.91238498,          1.91238498,          3.84511851,          3.84511851,          2.15657533,          4.26914062
,,,,,,  333.400000,    9.995081,         11.57675378,         11.64832614,         11.61769814,         11.68159745,         11.60386869,         11.60386869,         11.66580868,         11.66580868,         13.08940435,         12.95551155,          3.05985347,          3.05997465,          3.12050527,          3.12072352,          3.05990004,          3.05990004,          3.12067215,          3.12067215,          3.06364754,          3.12729508,          0.00369621,          0.00371913,          0.00749173,          0.00753320,          0.00370489,          0.00370489,          0.00752296,          0.00752296,          0.00418176,          0.00836351,          1.92236486,          1.93424973,          3.85832767,          3.87954912,          1.92686740,          1.92686740,          3.87430555,          3.87430555,          2.17354636,          4.30262588
,,,,,,  333.600000,   10.001076,         11.66456215,         11.73703610,         11.70592368,         11.77062860,         11.69201492,         11.69201492,         11.75463376,         11.75463376,         13.19274276,         13.05745532,          3.05999958,          3.06012164,          3.12080137,          3.12102122,          3.06004648,          3.06004648,          3.12096945,          3.12096945,          3.06381263,          3.12762526,          0.00372210,          0.00374530,          0.00754445,          0.00758642,          0.00373089,          0.00373089,          0.00757605,          0.00757605,          0.00421236,          0.00842471,          1.93694578,          1.94898036,          3.88762805,          3.90911706,          1.94150442,          1.94150442,          3.90380505,          3.90380505,          2.19070610,          4.33648219
,,,,,,  333.800000,   10.007072,         11.75330922,         11.82669946,         11.79509365,         11.86061732,         11.78110531,         11.78110531,         11.84441292,         11.84441292,         13.29723430,         13.16053267,          3.06014669,          3.06026965,          3.12109953,          3.12132099,          3.06019393,          3.06019393,          3.12126882,          3.12126882,          3.06397891,          3.12795781,          0.00374826,          0.00377174,          0.00759773,          0.00764021,          0.00375715,          0.00375715,          0.00762971,          0.00762971,          0.00424329,          0.00848658,          1.95168258,          1.96386931,          3.91724209,          3.93900301,          1.95629823,          1.95629823,          3.93362140,          3.93362140,          2.20805733,          4.37071498
,,,,,,  334.000000,   10.013068,         11.84300821,         11.91732973,         11.88522134,         11.95157718,         11.87115317,         11.87115317,         11.93515968,         11.93515968,         13.40289590,         13.26476021,          3.06029483,          3.06041870,          3.12139975,          3.12162286,          3.06034241,          3.06034241,          3.12157029,          3.12157029,          3.06414639,          3.12829278,          0.00377470,          0.00379846,          0.00765157,          0.00769457,          0.00378370,          0.00378370,          0.00768393,          0.00768393,          0.00427456,          0.00854913,          1.96657744,          1.97891882,          3.94717420,          3.96921148,          1.97125102,          1.97125102,          3.96375911,          3.96375911,          2.22560284,          4.40532976
,,,,,,  334.200000,   10.019064,         11.93367257,         12.00894066,         11.97632031,         12.04352198,         11.96217207,         11.96217207,         12.02688777,         12.02688777,         13.50974483,         13.37015485,          3.06044399,          3.06056878,          3.12170208,          3.12192685,          3.06049192,          3.06049192,          3.12187386,          3.12187386,          3.06431508,          3.12863017,          0.00380141,          0.00382547,          0.00770598,          0.00774950,          0.00381052,          0.00381052,          0.00773873,          0.00773873,          0.00430618,          0.00861236,          1.98163261,          1.99413117,          3.97742887,          3.99974707,          1.98636506,          1.98636506,          3.99422272,          3.99422272,          2.24334552,          4.44033213
,,,,,,  334.400000,   10.025060,         12.02531598,         12.10154623,         12.06840435,         12.13646580,         12.05417578,         12.05417578,         12.11961118,         12.11961118,         13.61779866,         13.47673380,          3.06059420,          3.06071991,          3.12200653,          3.12223297,          3.06064248,          3.06064248,          3.12217958,          3.12217958,          3.06448501,          3.12897002,          0.00382841,          0.00385275,          0.00776096,          0.00780502,          0.00383762,          0.00383762,          0.00779411,          0.00779411,          0.00433815,          0.00867630,          1.99685036,          2.00950869,          4.00801069,          4.03061443,          2.00164264,          2.00164264,          4.02501688,          4.02501688,          2.26128828,          4.47572783
,,,,,,  334.600000,   10.031056,         12.11795235,         12.19516069,         12.16148747,         12.23042294,         12.14717837,         12.14717837,         12.21334415,         12.21334415,         13.72707530,         13.58451460,          3.06074546,          3.06087211,          3.12231311,          3.12254126,          3.06079409,          3.06079409,          3.12248744,          3.12248744,          3.06465617,          3.12931235,          0.00385569,          0.00388033,          0.00781653,          0.00786113,          0.00386502,          0.00386502,          0.00785008,          0.00785008,          0.00437047,          0.00874094,          2.01223298,          2.02505373,          4.03892432,          4.06181832,          2.01708608,          2.01708608,          4.05614633,          4.05614633,          2.27943409,          4.51152267
,,,,,,  334.800000,   10.037051,         12.21159586,         12.28979851,         12.25558396,         12.32540796,         12.24119410,         12.24119410,         12.30810115,         12.30810115,         13.83759297,         13.69351510,          3.06089778,          3.06102538,          3.12262187,          3.12285173,          3.06094677,          3.06094677,          3.12279749,          3.12279749,          3.06482859,          3.12965719,          0.00388326,          0.00390821,          0.00787270,          0.00791784,          0.00389270,          0.00389270,          0.00790665,          0.00790665,          0.00440315,          0.00880629,          2.02778285,          2.04076871,          4.07017449,          4.09336359,          2.03269776,          2.03269776,          4.08761586,          4.08761586,          2.29778598,          4.54772258
,,,,,,  335.000000,   10.043047,         12.30626093,         12.38547446,         12.35070834,         12.42143570,         12.33623753,         12.33623753,         12.40389693,         12.40389693,         13.94937025,         13.80375348,          3.06105117,          3.06117973,          3.12293280,          3.12316441,          3.06110053,          3.06110053,          3.12310974,          3.12310974,          3.06500228,          3.13000457,          0.00391112,          0.00393638,          0.00792946,          0.00797516,          0.00392068,          0.00392068,          0.00796383,          0.00796383,          0.00443619,          0.00887238,          2.04350235,          2.05665607,          4.10176604,          4.12525514,          2.04848009,          2.04848009,          4.11943038,          4.11943038,          2.31634703,          4.58433360
,,,,,,  335.200000,   10.049043,         12.40196223,         12.48220355,         12.44687541,         12.51852123,         12.43232344,         12.43232344,         12.50074651,         12.50074651,         14.06242605,         13.91524828,          3.06120565,          3.06133519,          3.12324595,          3.12347931,          3.06125538,          3.06125538,          3.12342421,          3.12342421,          3.06517726,          3.13035451,          0.00393929,          0.00396486,          0.00798683,          0.00803311,          0.00394896,          0.00394896,          0.00802163,          0.00802163,          0.00446960,          0.00893921,          2.05939393,          2.07271831,          4.13370387,          4.15749800,          2.06443552,          2.06443552,          4.15159488,          4.15159488,          2.33512038,          4.62136189
,,,,,,  335.400000,   10.055039,         12.49871471,         12.58000107,         12.54410021,         12.61667994,         12.52946692,         12.52946692,         12.59866515,         12.59866515,         14.17677965,         14.02801836,          3.06136122,          3.06149175,          3.12356133,          3.12379647,          3.06141133,          3.06141133,          3.12374093,          3.12374093,          3.06535353,          3.13070705,          0.00396775,          0.00399364,          0.00804483,          0.00809168,          0.00397755,          0.00397755,          0.00808005,          0.00808005,          0.00450339,          0.00900678,          2.07546005,          2.08895797,          4.16599298,          4.19009727,          2.08056658,          2.08056658,          4.18411442,          4.18411442,          2.35410924,          4.65881371
,,,,,,  335.600000,   10.061035,         12.59653357,         12.67888257,         12.64239808,         12.71592745,         12.62768329,         12.62768329,         12.69766842,         12.69766842,         14.29245067,         14.14208294,          3.06151791,          3.06164942,          3.12387896,          3.12411591,          3.06156839,          3.06156839,          3.12405992,          3.12405992,          3.06553111,          3.13106221,          0.00399652,          0.00402274,          0.00810345,          0.00815089,          0.00400644,          0.00400644,          0.00813911,          0.00813911,          0.00453756,          0.00907512,          2.09170325,          2.10537762,          4.19863847,          4.22305814,          2.09687579,          2.09687579,          4.21699417,          4.21699417,          2.37331686,          4.69669544
,,,,,,  335.800000,   10.067031,         12.69543430,         12.77886391,         12.74178461,         12.81627970,         12.72698818,         12.72698818,         12.79777216,         12.79777216,         14.40945911,         14.25746161,          3.06167571,          3.06180824,          3.12419888,          3.12443765,          3.06172657,          3.06172657,          3.12438121,          3.12438121,          3.06571001,          3.13142003,          0.00402561,          0.00405215,          0.00816271,          0.00821074,          0.00403565,          0.00403565,          0.00819881,          0.00819881,          0.00457212,          0.00914424,          2.10812610,          2.12197991,          4.23164550,          4.25638590,          2.11336575,          2.11336575,          4.25023940,          4.25023940,          2.39274657,          4.73501359
,,,,,,  336.000000,   10.073027,         12.79543265,         12.87996121,         12.84227569,         12.91775290,         12.82739748,         12.82739748,         12.89899248,         12.89899248,         14.52782536,         14.37417431,          3.06183464,          3.06196819,          3.12452110,          3.12476172,          3.06188589,          3.06188589,          3.12470482,          3.12470482,          3.06589026,          3.13178052,          0.00405501,          0.00408188,          0.00822261,          0.00827125,          0.00406517,          0.00406517,          0.00825917,          0.00825917,          0.00460707,          0.00921414,          2.12473122,          2.13876751,          4.26501937,          4.29008594,          2.13003910,          2.13003910,          4.28385546,          4.28385546,          2.41240174,          4.77377478
,,,,,,  336.200000,   10.079022,         12.89654467,         12.98219091,         12.94388749,         13.02036357,         12.92892737,         12.92892737,         13.00134582,         13.00134582,         14.64757018,         14.49224137,          3.06199472,          3.06212930,          3.12484565,          3.12508814,          3.06204636,          3.06204636,          3.12503077,          3.12503077,          3.06607186,          3.13214372,          0.00408472,          0.00411194,          0.00828317,          0.00833243,          0.00409502,          0.00409502,          0.00832018,          0.00832018,          0.00464242,          0.00928483,          2.14152126,          2.15574315,          4.29876544,          4.32416374,          2.14689853,          2.14689853,          4.31784779,          4.31784779,          2.43228584,          4.81298577
,,,,,,  336.400000,   10.085018,         12.99878671,         13.08556974,         13.04663648,         13.12412852,         13.03159434,         13.03159434,         13.10484888,         13.10484888,         14.76871472,         14.61168351,          3.06215595,          3.06229158,          3.12517255,          3.12541693,          3.06220799,          3.06220799,          3.12535910,          3.12535910,          3.06625483,          3.13250966,          0.00411477,          0.00414233,          0.00834439,          0.00839428,          0.00412519,          0.00412519,          0.00838188,          0.00838188,          0.00467817,          0.00935634,          2.15849895,          2.17290960,          4.33288917,          4.35862488,          2.16394678,          2.16394678,          4.35222196,          4.35222196,          2.45240236,          4.85265343
,,,,,,  336.600000,   10.091014,         13.10217539,         13.19011473,         13.15053941,         13.22906488,         13.13541518,         13.13541518,         13.20951870,         13.20951870,         14.89128056,         14.73252184,          3.06231835,          3.06245504,          3.12550183,          3.12574813,          3.06237079,          3.06237079,          3.12568982,          3.12568982,          3.06643919,          3.13287837,          0.00414514,          0.00417306,          0.00840629,          0.00845682,          0.00415569,          0.00415569,          0.00844425,          0.00844425,          0.00471433,          0.00942866,          2.17566704,          2.19026971,          4.36739614,          4.39347506,          2.18118663,          2.18118663,          4.38698362,          4.38698362,          2.47275489,          4.89278478
,,,,,,  336.800000,   10.097010,         13.20672767,         13.29584324,         13.25561337,         13.33519009,         13.24040697,         13.24040697,         13.31537261,         13.31537261,         15.01528967,         14.85477786,          3.06248193,          3.06261969,          3.12583352,          3.12608176,          3.06253477,          3.06253477,          3.12602297,          3.12602297,          3.06662494,          3.13324988,          0.00417585,          0.00420412,          0.00846888,          0.00852006,          0.00418653,          0.00418653,          0.00850732,          0.00850732,          0.00475091,          0.00950182,          2.19302835,          2.20782633,          4.40229202,          4.42872006,          2.19862093,          2.19862093,          4.42213853,          4.42213853,          2.49334708,          4.93338695
,,,,,,  337.000000,   10.103006,         13.31246080,         13.40277294,         13.36187576,         13.44252191,         13.34658712,         13.34658712,         13.42242829,         13.42242829,         15.14076446,         14.97847350,          3.06264670,          3.06278555,          3.12616763,          3.12641784,          3.06269995,          3.06269995,          3.12635856,          3.12635856,          3.06681212,          3.13362423,          0.00420690,          0.00423553,          0.00853216,          0.00858400,          0.00421772,          0.00421772,          0.00857109,          0.00857109,          0.00478792,          0.00957583,          2.21058575,          2.22558243,          4.43758258,          4.46436580,          2.21625255,          2.21625255,          4.45769255,          4.45769255,          2.51418266,          4.97446723
,,,,,,  337.200000,   10.109002,         13.41939234,         13.51092184,         13.46934427,         13.55107846,         13.45397337,         13.45397337,         13.53070372,         13.53070372,         15.26772776,         15.10363111,          3.06281268,          3.06295263,          3.12650420,          3.12675640,          3.06286635,          3.06286635,          3.12669663,          3.12669663,          3.06700072,          3.13400144,          0.00423829,          0.00426729,          0.00859614,          0.00864865,          0.00424925,          0.00424925,          0.00863557,          0.00863557,          0.00482535,          0.00965070,          2.22834214,          2.24354097,          4.47327371,          4.50041827,          2.23408446,          2.23408446,          4.49365166,          4.49365166,          2.53526541,          5.01603305
,,,,,,  337.400000,   10.114998,         13.52754020,         13.62030828,         13.57803695,         13.66087815,         13.56258377,         13.56258377,         13.64021723,         13.64021723,         15.39620284,         15.23027347,          3.06297988,          3.06312094,          3.12684326,          3.12709748,          3.06303397,          3.06303397,          3.12703720,          3.12703720,          3.06719078,          3.13438155,          0.00427003,          0.00429941,          0.00866084,          0.00871404,          0.00428113,          0.00428113,          0.00870078,          0.00870078,          0.00486322,          0.00972644,          2.24630051,          2.26170501,          4.50937139,          4.53688360,          2.25211964,          2.25211964,          4.53002194,          4.53002194,          2.55659919,          5.05809195
,,,,,,  337.600000,   10.120993,         13.63692262,         13.73095094,         13.68797217,         13.77193977,         13.67243673,         13.67243673,         13.75098749,         13.75098749,         15.52621344,         15.35842378,          3.06314831,          3.06329049,          3.12718483,          3.12744108,          3.06320282,          3.06320282,          3.12738030,          3.12738030,          3.06738230,          3.13476459,          0.00430212,          0.00433189,          0.00872627,          0.00878016,          0.00431337,          0.00431337,          0.00876672,          0.00876672,          0.00490153,          0.00980307,          2.26446389,          2.28007766,          4.54588173,          4.57376802,          2.27036114,          2.27036114,          4.56680961,          4.56680961,          2.57818796,          5.10065167
,,,,,,  337.800000,   10.126989,         13.74755815,         13.84286885,         13.79916866,         13.88428247,         13.78355097,         13.78355097,         13.86303351,         13.86303351,         15.65778375,         15.48810574,          3.06331798,          3.06346131,          3.12752894,          3.12778726,          3.06337293,          3.06337293,          3.12772596,          3.12772596,          3.06757530,          3.13515060,          0.00433458,          0.00436473,          0.00879244,          0.00884703,          0.00434597,          0.00434597,          0.00883341,          0.00883341,          0.00494030,          0.00988060,          2.28283535,          2.29866206,          4.58281095,          4.61107790,          2.28881210,          2.28881210,          4.60402096,          4.60402096,          2.60003572,          5.14372005
,,,,,,  338.000000,   10.132985,         13.85946572,         13.95608142,         13.91164548,         13.99792572,         13.89594560,         13.89594560,         13.97637469,         13.97637469,         15.79093844,         15.61934346,          3.06348892,          3.06363340,          3.12787561,          3.12813602,          3.06354430,          3.06354430,          3.12807421,          3.12807421,          3.06776980,          3.13553960,          0.00436740,          0.00439795,          0.00885935,          0.00891467,          0.00437893,          0.00437893,          0.00890085,          0.00890085,          0.00497952,          0.00995904,          2.30141803,          2.31746145,          4.62016537,          4.64881971,          2.30747566,          2.30747566,          4.64166244,          4.64166244,          2.62214657,          5.18730512
,,,,,,  338.200000,   10.138981,         13.97266460,         14.07060840,         14.02542207,         14.11288941,         14.00964006,         14.00964006,         14.09103075,         14.09103075,         15.92570267,         15.75216156,          3.06366112,          3.06380678,          3.12822488,          3.12848741,          3.06371695,          3.06371695,          3.12842507,          3.12842507,          3.06796582,          3.13593164,          0.00440059,          0.00443154,          0.00892702,          0.00898307,          0.00441228,          0.00441228,          0.00896907,          0.00896907,          0.00501921,          0.01003842,          2.32021515,          2.33647910,          4.65795146,          4.68700004,          2.32635507,          2.32635507,          4.67974061,          4.67974061,          2.64452469,          5.23141504
,,,,,,  338.400000,   10.144977,         14.08717443,         14.18646994,         14.14051821,         14.22919377,         14.12465418,         14.12465418,         14.20702184,         14.20702184,         16.06210208,         15.88658513,          3.06383462,          3.06398146,          3.12857677,          3.12884145,          3.06389090,          3.06389090,          3.12877857,          3.12877857,          3.06816337,          3.13632674,          0.00443416,          0.00446552,          0.00899547,          0.00905226,          0.00444600,          0.00444600,          0.00903806,          0.00903806,          0.00505937,          0.01011874,          2.33922995,          2.35571835,          4.69617578,          4.72562562,          2.34545361,          2.34545361,          4.71826215,          4.71826215,          2.66717434,          5.27605815
,,,,,,  338.600000,   10.150973,         14.20301523,         14.30368656,         14.25695409,         14.34685944,         14.24100816,         14.24100816,         14.32436844,         14.32436844,         16.20016284,         16.02263976,          3.06400942,          3.06415746,          3.12893131,          3.12919817,          3.06406615,          3.06406615,          3.12913475,          3.12913475,          3.06836247,          3.13672494,          0.00446811,          0.00449989,          0.00906469,          0.00912224,          0.00448010,          0.00448010,          0.00910785,          0.00910785,          0.00510001,          0.01020001,          2.35846576,          2.37518263,          4.73484504,          4.76470330,          2.36477464,          2.36477464,          4.75723387,          4.75723387,          2.69009987,          5.32124295
,,,,,,  338.800000,   10.156968,         14.32020737,         14.42227917,         14.37475025,         14.46590744,         14.35872257,         14.35872257,         14.44309145,         14.44309145,         16.33991163,         16.16035154,          3.06418553,          3.06433479,          3.12928854,          3.12955760,          3.06424272,          3.06424272,          3.12949363,          3.12949363,          3.06856314,          3.13712629,          0.00450244,          0.00453465,          0.00913472,          0.00919304,          0.00451460,          0.00451460,          0.00917844,          0.00917844,          0.00514113,          0.01028227,          2.37792597,          2.39487539,          4.77396606,          4.80424007,          2.38432157,          2.38432157,          4.79666270,          4.79666270,          2.71330570,          5.36697810
