../../../pdielec -matrix ptfe -sigma 5 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 1 1 -csv command1.csv -masses program -program qe phonon.dynG
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
 248, 1002.59,         0.552998,                2336.749014,   297.5241,     5.0
 249, 1002.64,         2.001298,                8456.683753,  1076.7384,     5.0
 250, 1003.55,         1.052712,                4448.340770,   566.3803,     5.0
 252, 1010.23,         0.003548,                  14.993251,     1.9090,     5.0
 254, 1011.77,         1.173271,                4957.773722,   631.2434,     5.0
 255, 1012.44,         3.041838,               12853.590218,  1636.5699,     5.0
 256, 1014.52,         0.004672,                  19.741996,     2.5136,     5.0
 257, 1014.57,         0.534779,                2259.762737,   287.7219,     5.0
 258, 1015.32,         3.798483,               16050.870680,  2043.6603,     5.0
 260, 1017.68,         1.696816,                7170.066480,   912.9212,     5.0
 262, 1018.31,         0.518918,                2192.738559,   279.1881,     5.0
 263, 1018.76,         3.900325,               16481.211903,  2098.4531,     5.0
 264, 1043.55,         0.611251,                2582.900380,   328.8651,     5.0
 265, 1044.03,         0.407342,                1721.262891,   219.1580,     5.0
 266, 1044.16,         1.155061,                4880.826959,   621.4462,     5.0
 268, 1060.14,         7.391345,               31232.868757,  3976.6924,     5.0
 269, 1060.49,         0.001035,                   4.374973,     0.5570,     5.0
 271, 1061.08,         0.007023,                  29.675966,     3.7785,     5.0
 272, 1061.13,         0.440029,                1859.386044,   236.7444,     5.0
 273, 1061.24,         1.176011,                4969.350757,   632.7174,     5.0
 275, 1061.97,         2.461211,               10400.093783,  1324.1811,     5.0
 276, 1067.24,         0.021604,                  91.288825,    11.6233,     5.0
 277, 1067.29,         7.829727,               33085.293031,  4212.5503,     5.0
 279, 1069.65,         9.319190,               39379.169420,  5013.9116,     5.0
 281, 1090.79,        15.160847,               64063.675593,  8156.8405,     5.0
 282, 1092.38,        11.534373,               48739.646767,  6205.7246,     5.0
 283, 1092.83,         3.015421,               12741.964574,  1622.3573,     5.0
 285, 1111.97,         2.627053,               11100.874698,  1413.4073,     5.0
 286, 1114.63,         5.177209,               21876.812802,  2785.4423,     5.0
 287, 1114.98,         0.037900,                 160.148540,    20.3907,     5.0
 288, 1116.89,         2.459117,               10391.244711,  1323.0544,     5.0
 289, 1117.87,         0.125830,                 531.705985,    67.6989,     5.0
 290, 1121.02,         0.704638,                2977.519208,   379.1095,     5.0
 292, 1123.66,         0.859416,                3631.549636,   462.3833,     5.0
 293, 1123.69,         0.332847,                1406.476648,   179.0782,     5.0
 295, 1124.31,         0.003135,                  13.245871,     1.6865,     5.0
 296, 1134.12,         1.825186,                7712.506993,   981.9869,     5.0
 298, 1135.75,         2.725628,               11517.412461,  1466.4425,     5.0
 299, 1136.67,         0.009357,                  39.540668,     5.0345,     5.0
 301, 1151.26,         0.924361,                3905.981486,   497.3250,     5.0
 302, 1153.13,         0.528439,                2232.969837,   284.3105,     5.0
 303, 1153.20,         0.656174,                2772.727315,   353.0346,     5.0
 304, 1153.43,         2.056044,                8688.020445,  1106.1931,     5.0
 305, 1153.44,         4.010437,               16946.503640,  2157.6959,     5.0
 307, 1155.13,         0.113613,                 480.082724,    61.1260,     5.0
 308, 1157.54,         0.531262,                2244.900325,   285.8296,     5.0
 310, 1158.02,         2.097806,                8864.488156,  1128.6617,     5.0
 311, 1158.04,         0.286169,                1209.235634,   153.9647,     5.0
 312, 1158.79,         1.180124,                4986.730217,   634.9302,     5.0
 314, 1159.97,         0.078552,                 331.930528,    42.2627,     5.0
 315, 1160.30,         0.188570,                 796.821904,   101.4545,     5.0
 316, 1186.33,        10.129320,               42802.453262,  5449.7776,     5.0
 317, 1188.55,         0.051171,                 216.228144,    27.5310,     5.0
 319, 1188.82,         0.007259,                  30.673167,     3.9054,     5.0
 321, 1191.69,         0.111185,                 469.822980,    59.8197,     5.0
 322, 1197.07,         8.128653,               34348.436561,  4373.3788,     5.0
 323, 1198.65,         0.000077,                   0.325567,     0.0415,     5.0
 325, 1202.49,         0.544339,                2300.158941,   292.8653,     5.0
 326, 1206.25,         7.505700,               31716.084443,  4038.2173,     5.0
 327, 1207.57,         0.102733,                 434.107247,    55.2723,     5.0
 329, 1216.43,         1.456749,                6155.639852,   783.7604,     5.0
 330, 1217.48,         0.104776,                 442.742185,    56.3717,     5.0
 331, 1217.88,         0.025201,                 106.487887,    13.5585,     5.0
 333, 1224.73,         0.096149,                 406.289044,    51.7303,     5.0
 334, 1225.25,         6.456321,               27281.831260,  3473.6306,     5.0
 335, 1225.35,         3.579909,               15127.264807,  1926.0632,     5.0
 336, 1239.85,        16.611549,               70193.759589,  8937.3471,     5.0
 338, 1242.49,        18.153274,               76708.473414,  9766.8262,     5.0
 339, 1242.78,        10.852810,               45859.632841,  5839.0298,     5.0
 340, 1254.23,         0.587370,                2481.990916,   316.0169,     5.0
 342, 1254.98,         1.220786,                5158.554217,   656.8075,     5.0
 343, 1256.01,        10.808143,               45670.887567,  5814.9980,     5.0
 344, 1278.89,         0.561238,                2371.566903,   301.9573,     5.0
 346, 1280.23,         0.508246,                2147.644678,   273.4466,     5.0
 347, 1280.37,         0.077447,                 327.261240,    41.6682,     5.0
 348, 1281.35,         0.015482,                  65.421717,     8.3298,     5.0
 350, 1281.46,         0.228810,                 966.859852,   123.1044,     5.0
 351, 1281.47,         1.254517,                5301.087607,   674.9554,     5.0
 353, 1294.23,         0.183910,                 777.131151,    98.9474,     5.0
 354, 1294.38,         0.004864,                  20.553785,     2.6170,     5.0
 355, 1294.72,         0.462940,                1956.201124,   249.0713,     5.0
 356, 1296.26,         0.825141,                3486.715909,   443.9425,     5.0
 357, 1296.71,         0.189280,                 799.821607,   101.8364,     5.0
 358, 1296.84,         0.026516,                 112.047964,    14.2664,     5.0
 360, 1311.02,         0.438004,                1850.828516,   235.6548,     5.0
 362, 1312.16,         0.130985,                 553.488735,    70.4724,     5.0
 363, 1312.27,         0.384419,                1624.401994,   206.8253,     5.0
 364, 1316.28,         0.601961,                2543.646997,   323.8672,     5.0
 366, 1317.65,         0.141544,                 598.110433,    76.1538,     5.0
 367, 1317.70,         1.835777,                7757.260096,   987.6850,     5.0
 368, 1337.22,         0.176382,                 745.320726,    94.8972,     5.0
 370, 1337.38,         0.019324,                  81.655831,    10.3967,     5.0
 371, 1337.52,         0.056824,                 240.113637,    30.5722,     5.0
 373, 1343.83,         2.442462,               10320.868875,  1314.0938,     5.0
 374, 1344.80,         0.030042,                 126.947422,    16.1634,     5.0
 375, 1344.99,         0.070520,                 297.990809,    37.9414,     5.0
 376, 1356.80,         0.108875,                 460.060127,    58.5767,     5.0
 377, 1356.88,         1.480415,                6255.639568,   796.4928,     5.0
 378, 1357.85,         0.000103,                   0.436436,     0.0556,     5.0
 381, 1361.28,         2.452175,               10361.908856,  1319.3192,     5.0
 382, 1362.31,         1.414137,                5975.578777,   760.8343,     5.0
 383, 1362.55,         2.793455,               11804.023983,  1502.9350,     5.0
 384, 1368.13,         0.031717,                 134.021589,    17.0642,     5.0
 386, 1368.22,         5.507337,               23271.801299,  2963.0578,     5.0
 387, 1368.31,         1.043843,                4410.863778,   561.6086,     5.0
 388, 1398.42,         0.019113,                  80.765307,    10.2834,     5.0
 389, 1398.68,         1.879152,                7940.544892,  1011.0216,     5.0
 391, 1399.09,         2.785026,               11768.405464,  1498.3999,     5.0
 393, 1408.86,         0.406194,                1716.414932,   218.5407,     5.0
 394, 1410.82,         0.115857,                 489.564139,    62.3332,     5.0
 395, 1410.94,         0.001176,                   4.968090,     0.6326,     5.0
 396, 1416.13,         0.791344,                3343.905050,   425.7592,     5.0
 397, 1416.47,         0.316864,                1338.939839,   170.4791,     5.0
 399, 1420.18,         1.187398,                5017.471081,   638.8443,     5.0
 401, 1422.14,         0.186524,                 788.174336,   100.3535,     5.0
 402, 1422.28,         2.393319,               10113.206754,  1287.6535,     5.0
 403, 1422.34,         0.103008,                 435.269018,    55.4202,     5.0
 404, 1433.13,         3.003215,               12690.383882,  1615.7899,     5.0
 405, 1434.38,         0.092340,                 390.190934,    49.6807,     5.0
 406, 1435.60,         1.991287,                8414.381373,  1071.3523,     5.0
 409, 1438.77,         1.702748,                7195.132695,   916.1127,     5.0
 410, 1440.62,         0.737687,                3117.169370,   396.8903,     5.0
 411, 1441.18,         1.139770,                4816.213810,   613.2194,     5.0
 412, 1443.35,         0.781608,                3302.762257,   420.5208,     5.0
 414, 1444.60,         0.433646,                1832.412509,   233.3100,     5.0
 415, 1445.01,         0.000721,                   3.046165,     0.3878,     5.0
 416, 1449.29,         0.017953,                  75.862653,     9.6591,     5.0
 417, 1449.40,         0.223007,                 942.338894,   119.9823,     5.0
 419, 1452.72,         0.167652,                 708.428911,    90.2000,     5.0
 421, 1463.41,         0.073893,                 312.244329,    39.7562,     5.0
 422, 1463.96,         0.903707,                3818.703085,   486.2124,     5.0
 423, 1464.00,         0.498504,                2106.479122,   268.2053,     5.0
 424, 1467.66,         5.708764,               24122.954517,  3071.4300,     5.0
 425, 1468.39,         1.661831,                7022.234454,   894.0987,     5.0
 427, 1468.65,         0.370117,                1563.968218,   199.1306,     5.0
 429, 1470.03,         0.528754,                2234.301280,   284.4801,     5.0
 430, 1472.66,         1.260191,                5325.064842,   678.0083,     5.0
 431, 1472.79,         0.031217,                 131.911962,    16.7956,     5.0
 433, 1476.41,         0.000050,                   0.212145,     0.0270,     5.0
 434, 1476.45,         0.000063,                   0.265956,     0.0339,     5.0
 435, 1476.64,         0.016048,                  67.813865,     8.6343,     5.0
 436, 1577.38,         0.276543,                1168.560863,   148.7858,     5.0
 437, 1577.61,         0.276023,                1166.361334,   148.5057,     5.0
 438, 1577.75,         0.001094,                   4.622745,     0.5886,     5.0
 440, 1593.88,         0.066147,                 279.512159,    35.5886,     5.0
 441, 1593.93,         2.594412,               10962.946324,  1395.8457,     5.0
 443, 1595.01,         1.259395,                5321.698781,   677.5797,     5.0
 444, 1679.91,        14.505320,               61293.679725,  7804.1537,     5.0
 445, 1681.91,        25.255672,              106720.368841, 13588.0594,     5.0
 446, 1683.41,         0.890481,                3762.814658,   479.0964,     5.0
 449, 1703.54,        33.814167,              142885.142485, 18192.7014,     5.0
 450, 1708.07,         0.871258,                3681.587321,   468.7543,     5.0
 451, 1708.73,        23.200115,               98034.403992, 12482.1280,     5.0
 453, 2699.63,        98.383395,              415728.874758, 52932.2443,     5.0
 454, 2714.23,        93.600468,              395518.139572, 50358.9336,     5.0
 455, 2722.69,         2.734713,               11555.802563,  1471.3305,     5.0
 456, 2917.49,         6.090103,               25734.340875,  3276.5980,     5.0
 458, 2917.73,         1.821921,                7698.711039,   980.2303,     5.0
 459, 2917.77,         0.648235,                2739.180463,   348.7633,     5.0
 460, 2961.09,         0.039403,                 166.502285,    21.1997,     5.0
 461, 2961.23,         0.486297,                2054.895617,   261.6374,     5.0
 462, 2961.25,         0.044395,                 187.597229,    23.8856,     5.0
 465, 2966.01,         2.797562,               11821.379409,  1505.1448,     5.0
 466, 2967.20,         2.697470,               11398.430831,  1451.2933,     5.0
 467, 2967.44,         2.820436,               11918.035661,  1517.4514,     5.0
 468, 2975.47,         0.017271,                  72.979088,     9.2920,     5.0
 469, 2975.47,         0.000000,                   0.000000,     0.0000,     5.0
 470, 2975.72,         2.550401,               10776.975530,  1372.1671,     5.0
 471, 2976.02,         3.260451,               13777.363216,  1754.1884,     5.0
 472, 2996.69,         0.363778,                1537.181668,   195.7200,     5.0
 474, 2996.79,         0.001040,                   4.395559,     0.5597,     5.0
 475, 2996.98,         1.333716,                5635.749272,   717.5659,     5.0
 476, 3000.42,         1.059464,                4476.870004,   570.0128,     5.0
 478, 3000.58,         0.004052,                  17.120569,     2.1799,     5.0
 479, 3000.58,         0.297611,                1257.583381,   160.1205,     5.0
 481, 3001.20,         0.004360,                  18.424169,     2.3458,     5.0
 482, 3001.22,         0.029558,                 124.901974,    15.9030,     5.0
 483, 3001.23,         0.558835,                2361.412179,   300.6643,     5.0
 484, 3028.09,         0.001261,                   5.329192,     0.6785,     5.0
 486, 3028.20,         0.024059,                 101.662289,    12.9440,     5.0
 487, 3028.30,         0.007768,                  32.822913,     4.1791,     5.0
 488, 3034.31,         0.350380,                1480.564045,   188.5113,     5.0
 490, 3034.60,         0.034754,                 146.858205,    18.6986,     5.0
 491, 3034.64,         0.029187,                 123.333805,    15.7033,     5.0
 492, 3045.31,         0.044488,                 187.989989,    23.9356,     5.0
 493, 3045.36,         0.029786,                 125.861820,    16.0252,     5.0
 495, 3045.55,         0.111913,                 472.901447,    60.2117,     5.0
 496, 3058.07,         0.181344,                 766.285389,    97.5665,     5.0
 498, 3058.11,         0.248703,                1050.919621,   133.8072,     5.0
 499, 3058.12,         0.039439,                 166.655511,    21.2192,     5.0
 500, 3068.39,         1.968714,                8318.998074,  1059.2077,     5.0
 501, 3068.59,         0.023311,                  98.500898,    12.5415,     5.0
 503, 3068.79,         2.806194,               11857.854675,  1509.7889,     5.0
 505, 3070.16,         1.422039,                6008.969888,   765.0858,     5.0
 506, 3070.77,         2.733949,               11552.574369,  1470.9195,     5.0
 507, 3070.82,         0.004279,                  18.082572,     2.3023,     5.0
 508, 3072.07,         0.282923,                1195.520912,   152.2185,     5.0
 509, 3072.10,         0.027556,                 116.442682,    14.8259,     5.0
 510, 3072.11,         0.693765,                2931.573274,   373.2595,     5.0
 512, 3078.57,         1.359042,                5742.769058,   731.1921,     5.0
 514, 3078.92,         0.009396,                  39.703587,     5.0552,     5.0
 515, 3078.94,         0.206221,                 871.406121,   110.9509,     5.0
 516, 3090.10,         0.003583,                  15.141761,     1.9279,     5.0
 518, 3090.36,         0.005548,                  23.441969,     2.9847,     5.0
 519, 3090.58,         0.353828,                1495.136826,   190.3667,     5.0
 520, 3098.52,         0.203685,                 860.691066,   109.5866,     5.0
 521, 3098.53,         0.221678,                 936.720772,   119.2670,     5.0
 522, 3098.58,         0.792188,                3347.469038,   426.2130,     5.0
 525, 3105.14,         0.007642,                  32.293789,     4.1118,     5.0
 526, 3105.16,         0.000824,                   3.481863,     0.4433,     5.0
 527, 3105.20,         0.025219,                 106.567292,    13.5686,     5.0
 528, 3109.46,         0.082836,                 350.031096,    44.5673,     5.0
 529, 3109.62,         0.129999,                 549.323835,    69.9421,     5.0
 530, 3109.69,         0.029780,                 125.839944,    16.0224,     5.0
 532, 3124.83,         0.651750,                2754.036763,   350.6549,     5.0
 533, 3125.06,         0.209452,                 885.059276,   112.6892,     5.0
 535, 3125.66,         0.193532,                 817.787714,   104.1240,     5.0
 536, 3135.86,         0.003584,                  15.144092,     1.9282,     5.0
 537, 3136.49,         0.015993,                  67.580724,     8.6046,     5.0
 539, 3137.65,         0.087963,                 371.694962,    47.3257,     5.0
,,,,,cm-1,thz,maxwell_sphere_real_dielectric(vf=0.100000),maxwell_sphere_imag_dielectric(vf=0.100000),maxwell_sphere_absorption_coeficient_cm-1(vf=0.100000),maxwell_sphere_molar_absorption_coeficient_cm-1.L.mole-1(vf=0.100000)
,,,,,    0.000000,    0.000000,          2.13194502,          0.00000000,         -0.00000000,         -0.00000000
,,,,,    0.200000,    0.005996,          2.13194583,          0.00002076,          0.00000776,          0.00007851
,,,,,    0.400000,    0.011992,          2.13194823,          0.00004154,          0.00003105,          0.00031412
,,,,,    0.600000,    0.017988,          2.13195225,          0.00006234,          0.00006990,          0.00070712
,,,,,    0.800000,    0.023983,          2.13195787,          0.00008318,          0.00012435,          0.00125796
,,,,,    1.000000,    0.029979,          2.13196510,          0.00010406,          0.00019447,          0.00196729
,,,,,    1.200000,    0.035975,          2.13197394,          0.00012501,          0.00028035,          0.00283595
,,,,,    1.400000,    0.041971,          2.13198440,          0.00014603,          0.00038207,          0.00386497
,,,,,    1.600000,    0.047967,          2.13199648,          0.00016714,          0.00049976,          0.00505559
,,,,,    1.800000,    0.053963,          2.13201018,          0.00018835,          0.00063358,          0.00640921
,,,,,    2.000000,    0.059958,          2.13202550,          0.00020967,          0.00078366,          0.00792749
,,,,,    2.200000,    0.065954,          2.13204246,          0.00023112,          0.00095021,          0.00961224
,,,,,    2.400000,    0.071950,          2.13206105,          0.00025270,          0.00113341,          0.01146551
,,,,,    2.600000,    0.077946,          2.13208128,          0.00027444,          0.00133349,          0.01348953
,,,,,    2.800000,    0.083942,          2.13210316,          0.00029635,          0.00155069,          0.01568670
,,,,,    3.000000,    0.089938,          2.13212668,          0.00031844,          0.00178526,          0.01805960
,,,,,    3.200000,    0.095934,          2.13215185,          0.00034071,          0.00203747,          0.02061091
,,,,,    3.400000,    0.101929,          2.13217868,          0.00036318,          0.00230759,          0.02334340
,,,,,    3.600000,    0.107925,          2.13220717,          0.00038586,          0.00259589,          0.02625983
,,,,,    3.800000,    0.113921,          2.13223732,          0.00040876,          0.00290264,          0.02936291
,,,,,    4.000000,    0.119917,          2.13226915,          0.00043186,          0.00322810,          0.03265521
,,,,,    4.200000,    0.125913,          2.13230266,          0.00045518,          0.00357249,          0.03613909
,,,,,    4.400000,    0.131909,          2.13233788,          0.00047871,          0.00393604,          0.03981674
,,,,,    4.600000,    0.137905,          2.13237482,          0.00050244,          0.00431895,          0.04369020
,,,,,    4.800000,    0.143900,          2.13241351,          0.00052638,          0.00472142,          0.04776157
,,,,,    5.000000,    0.149896,          2.13245400,          0.00055053,          0.00514369,          0.05203326
,,,,,    5.200000,    0.155892,          2.13249632,          0.00057489,          0.00558607,          0.05650828
,,,,,    5.400000,    0.161888,          2.13254052,          0.00059947,          0.00604893,          0.06119059
,,,,,    5.600000,    0.167884,          2.13258666,          0.00062431,          0.00653279,          0.06608529
,,,,,    5.800000,    0.173880,          2.13263477,          0.00064943,          0.00703827,          0.07119864
,,,,,    6.000000,    0.179875,          2.13268490,          0.00067487,          0.00756609,          0.07653806
,,,,,    6.200000,    0.185871,          2.13273708,          0.00070067,          0.00811709,          0.08211190
,,,,,    6.400000,    0.191867,          2.13279135,          0.00072687,          0.00869215,          0.08792922
,,,,,    6.600000,    0.197863,          2.13284774,          0.00075351,          0.00929223,          0.09399958
,,,,,    6.800000,    0.203859,          2.13290627,          0.00078064,          0.00991831,          0.10033295
,,,,,    7.000000,    0.209855,          2.13296697,          0.00080828,          0.01057140,          0.10693958
,,,,,    7.200000,    0.215851,          2.13302987,          0.00083647,          0.01125255,          0.11383002
,,,,,    7.400000,    0.221846,          2.13309499,          0.00086525,          0.01196283,          0.12101516
,,,,,    7.600000,    0.227842,          2.13316236,          0.00089465,          0.01270336,          0.12850633
,,,,,    7.800000,    0.233838,          2.13323203,          0.00092470,          0.01347531,          0.13631535
,,,,,    8.000000,    0.239834,          2.13330402,          0.00095543,          0.01427992,          0.14445465
,,,,,    8.200000,    0.245830,          2.13337838,          0.00098688,          0.01511846,          0.15293736
,,,,,    8.400000,    0.251826,          2.13345515,          0.00101908,          0.01599234,          0.16177739
,,,,,    8.600000,    0.257822,          2.13353438,          0.00105208,          0.01690299,          0.17098953
,,,,,    8.800000,    0.263817,          2.13361611,          0.00108592,          0.01785199,          0.18058955
,,,,,    9.000000,    0.269813,          2.13370040,          0.00112063,          0.01884100,          0.19059429
,,,,,    9.200000,    0.275809,          2.13378730,          0.00115627,          0.01987179,          0.20102172
,,,,,    9.400000,    0.281805,          2.13387687,          0.00119289,          0.02094628,          0.21189112
,,,,,    9.600000,    0.287801,          2.13396917,          0.00123053,          0.02206649,          0.22322310
,,,,,    9.800000,    0.293797,          2.13406427,          0.00126926,          0.02323462,          0.23503982
,,,,,   10.000000,    0.299792,          2.13416224,          0.00130913,          0.02445302,          0.24736505
,,,,,   10.200000,    0.305788,          2.13426313,          0.00135021,          0.02572421,          0.26022436
,,,,,   10.400000,    0.311784,          2.13436704,          0.00139258,          0.02705092,          0.27364527
,,,,,   10.600000,    0.317780,          2.13447404,          0.00143630,          0.02843608,          0.28765741
,,,,,   10.800000,    0.323776,          2.13458420,          0.00148146,          0.02988284,          0.30229276
,,,,,   11.000000,    0.329772,          2.13469763,          0.00152815,          0.03139462,          0.31758586
,,,,,   11.200000,    0.335768,          2.13481440,          0.00157646,          0.03297511,          0.33357402
,,,,,   11.400000,    0.341763,          2.13493462,          0.00162650,          0.03462831,          0.35029764
,,,,,   11.600000,    0.347759,          2.13505837,          0.00167838,          0.03635854,          0.36780052
,,,,,   11.800000,    0.353755,          2.13518578,          0.00173221,          0.03817050,          0.38613014
,,,,,   12.000000,    0.359751,          2.13531693,          0.00178812,          0.04006928,          0.40533813
,,,,,   12.200000,    0.365747,          2.13545196,          0.00184627,          0.04206045,          0.42548064
,,,,,   12.400000,    0.371743,          2.13559097,          0.00190680,          0.04415005,          0.44661886
,,,,,   12.600000,    0.377738,          2.13573410,          0.00196988,          0.04634467,          0.46881955
,,,,,   12.800000,    0.383734,          2.13588146,          0.00203569,          0.04865154,          0.49215566
,,,,,   13.000000,    0.389730,          2.13603320,          0.00210443,          0.05107854,          0.51670703
,,,,,   13.200000,    0.395726,          2.13618945,          0.00217633,          0.05363433,          0.54256118
,,,,,   13.400000,    0.401722,          2.13635036,          0.00225162,          0.05632839,          0.56981419
,,,,,   13.600000,    0.407718,          2.13651608,          0.00233056,          0.05917119,          0.59857171
,,,,,   13.800000,    0.413714,          2.13668676,          0.00241345,          0.06217421,          0.62895011
,,,,,   14.000000,    0.419709,          2.13686257,          0.00250059,          0.06535016,          0.66107779
,,,,,   14.200000,    0.425705,          2.13704365,          0.00259235,          0.06871306,          0.69509665
,,,,,   14.400000,    0.431701,          2.13723017,          0.00268911,          0.07227844,          0.73116376
,,,,,   14.600000,    0.437697,          2.13742230,          0.00279129,          0.07606351,          0.76945328
,,,,,   14.800000,    0.443693,          2.13762020,          0.00289937,          0.08008740,          0.81015867
,,,,,   15.000000,    0.449689,          2.13782402,          0.00301388,          0.08437138,          0.85349513
,,,,,   15.200000,    0.455685,          2.13803391,          0.00313540,          0.08893915,          0.89970242
,,,,,   15.400000,    0.461680,          2.13825000,          0.00326458,          0.09381717,          0.94904809
,,,,,   15.600000,    0.467676,          2.13847243,          0.00340214,          0.09903498,          1.00183109
,,,,,   15.800000,    0.473672,          2.13870127,          0.00354889,          0.10462564,          1.05838583
,,,,,   16.000000,    0.479668,          2.13893659,          0.00370572,          0.11062617,          1.11908681
,,,,,   16.200000,    0.485664,          2.13917839,          0.00387365,          0.11707807,          1.18435374
,,,,,   16.400000,    0.491660,          2.13942663,          0.00405378,          0.12402784,          1.25465720
,,,,,   16.600000,    0.497655,          2.13968117,          0.00424736,          0.13152765,          1.33052477
,,,,,   16.800000,    0.503651,          2.13994176,          0.00445579,          0.13963594,          1.41254768
,,,,,   17.000000,    0.509647,          2.14020804,          0.00468061,          0.14841812,          1.50138762
,,,,,   17.200000,    0.515643,          2.14047944,          0.00492351,          0.15794724,          1.59778353
,,,,,   17.400000,    0.521639,          2.14075519,          0.00518640,          0.16830459,          1.70255783
,,,,,   17.600000,    0.527635,          2.14103421,          0.00547134,          0.17958022,          1.81662127
,,,,,   17.800000,    0.533631,          2.14131509,          0.00578057,          0.19187310,          1.94097525
,,,,,   18.000000,    0.539626,          2.14159593,          0.00611649,          0.20529098,          2.07670962
,,,,,   18.200000,    0.545622,          2.14187430,          0.00648164,          0.21994945,          2.22499365
,,,,,   18.400000,    0.551618,          2.14214707,          0.00687860,          0.23596996,          2.38705607
,,,,,   18.600000,    0.557614,          2.14241028,          0.00730991,          0.25347635,          2.56414954
,,,,,   18.800000,    0.563610,          2.14265897,          0.00777792,          0.27258907,          2.75749251
,,,,,   19.000000,    0.569606,          2.14288706,          0.00828451,          0.29341641,          2.96818043
,,,,,   19.200000,    0.575602,          2.14308717,          0.00883080,          0.31604173,          3.19705665
,,,,,   19.400000,    0.581597,          2.14325058,          0.00941664,          0.34050578,          3.44453335
,,,,,   19.600000,    0.587593,          2.14336730,          0.01004012,          0.36678337,          3.71035567
,,,,,   19.800000,    0.593589,          2.14342625,          0.01069679,          0.39475451,          3.99330982
,,,,,   20.000000,    0.599585,          2.14341587,          0.01137895,          0.42417158,          4.29089089
,,,,,   20.200000,    0.605581,          2.14332502,          0.01207494,          0.45462654,          4.59897115
,,,,,   20.400000,    0.611577,          2.14314436,          0.01276866,          0.48552547,          4.91154258
,,,,,   20.600000,    0.617572,          2.14286814,          0.01343961,          0.51608124,          5.22064276
,,,,,   20.800000,    0.623568,          2.14249628,          0.01406371,          0.54533702,          5.51659221
,,,,,   21.000000,    0.629564,          2.14203614,          0.01461517,          0.57223103,          5.78865020
,,,,,   21.200000,    0.635560,          2.14150373,          0.01506931,          0.59570500,          6.02611127
,,,,,   21.400000,    0.641556,          2.14092339,          0.01540601,          0.61484381,          6.21971816
,,,,,   21.600000,    0.647552,          2.14032602,          0.01561306,          0.62901823,          6.36310567
,,,,,   21.800000,    0.653548,          2.13974568,          0.01568843,          0.63799346,          6.45389849
,,,,,   22.000000,    0.659543,          2.13921544,          0.01564080,          0.64197145,          6.49413949
,,,,,   22.200000,    0.665539,          2.13876353,          0.01548820,          0.64155492,          6.48992597
,,,,,   22.400000,    0.671535,          2.13841056,          0.01525514,          0.63764653,          6.45038894
,,,,,   22.600000,    0.677531,          2.13816846,          0.01496914,          0.63131475,          6.38633709
,,,,,   22.800000,    0.683527,          2.13804092,          0.01465754,          0.62366228,          6.30892517
,,,,,   23.000000,    0.689523,          2.13802489,          0.01434505,          0.61572297,          6.22861170
,,,,,   23.200000,    0.695519,          2.13811261,          0.01405250,          0.60839861,          6.15451891
,,,,,   23.400000,    0.701514,          2.13829347,          0.01379637,          0.60243344,          6.09417565
,,,,,   23.600000,    0.707510,          2.13855568,          0.01358909,          0.59841739,          6.05354961
,,,,,   23.800000,    0.713506,          2.13888735,          0.01343967,          0.59680671,          6.03725609
,,,,,   24.000000,    0.719502,          2.13927722,          0.01335448,          0.59795253,          6.04884714
,,,,,   24.200000,    0.725498,          2.13971497,          0.01333802,          0.60213079,          6.09111415
,,,,,   24.400000,    0.731494,          2.14019130,          0.01339361,          0.60956964,          6.16636504
,,,,,   24.600000,    0.737489,          2.14069786,          0.01352394,          0.62047261,          6.27665868
,,,,,   24.800000,    0.743485,          2.14122696,          0.01373146,          0.63503705,          6.42399158
,,,,,   25.000000,    0.749481,          2.14177136,          0.01401874,          0.65346808,          6.61043860
,,,,,   25.200000,    0.755477,          2.14232387,          0.01438863,          0.67598823,          6.83825096
,,,,,   25.400000,    0.761473,          2.14287705,          0.01484437,          0.70284316,          7.10991358
,,,,,   25.600000,    0.767469,          2.14342277,          0.01538962,          0.73430317,          7.42816087
,,,,,   25.800000,    0.773465,          2.14395178,          0.01602838,          0.77066011,          7.79594529
,,,,,   26.000000,    0.779460,          2.14445333,          0.01676475,          0.81221860,          8.21634808
,,,,,   26.200000,    0.785456,          2.14491462,          0.01760264,          0.85927973,          8.69241525
,,,,,   26.400000,    0.791452,          2.14532040,          0.01854521,          0.91211523,          9.22689559
,,,,,   26.600000,    0.797448,          2.14565251,          0.01959413,          0.97092907,          9.82185241
,,,,,   26.800000,    0.803444,          2.14588964,          0.02074852,          1.03580358,         10.47811859
,,,,,   27.000000,    0.809440,          2.14600729,          0.02200366,          1.10662762,         11.19456969
,,,,,   27.200000,    0.815435,          2.14597814,          0.02334925,          1.18300614,         11.96720961
,,,,,   27.400000,    0.821431,          2.14577310,          0.02476764,          1.26415481,         12.78810405
,,,,,   27.600000,    0.827427,          2.14536330,          0.02623189,          1.34879007,         13.64426857
,,,,,   27.800000,    0.833423,          2.14472308,          0.02770437,          1.43503534,         14.51671987
