../../../pdielec -method ap -method maxwell -matrix ptfe -sigma 5 -plate 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -csv command.csv -program abinit AlAs.out
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  344.26,         5.179774,               21887.651109,  2786.8223,     5.0
   4,  344.26,         5.179774,               21887.651626,  2786.8224,     5.0
   5,  344.26,         5.179773,               21887.650695,  2786.8222,     5.0
,,,,,,cm-1,thz,ap_noshape(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),ap_noshape(0 0 1)_real_dielectric(vf=0.1),maxwell_plate(0 0 1)_real_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),ap_noshape(0 0 1)_imag_dielectric(vf=0.1),maxwell_plate(0 0 1)_imag_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),ap_noshape(0 0 1)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(0 0 1)_absorption_coefficent_cm-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  241.000000,    7.224998,          0.80804263,          0.59274854,          0.14098675,          0.59274855,          3.18904348,          2.87472293,          2.45461047,          2.87472293,          0.00823461,          0.00573518,          0.00126051,          0.00573518,          3.03245066,          2.22448748,          0.52910002,          2.22448749
,,,,,,  241.200000,    7.230994,          0.81188828,          0.59557806,          0.14157729,          0.59557806,          3.18970277,          2.87518211,          2.45471140,          2.87518212,          0.00826780,          0.00575824,          0.00126477,          0.00575824,          3.04688277,          2.23510618,          0.53131620,          2.23510619
,,,,,,  241.400000,    7.236990,          0.81575712,          0.59842470,          0.14217085,          0.59842470,          3.19036472,          2.87564314,          2.45481266,          2.87564314,          0.00830117,          0.00578143,          0.00126905,          0.00578143,          3.06140188,          2.24578915,          0.53354374,          2.24578916
,,,,,,  241.600000,    7.242986,          0.81964933,          0.60128860,          0.14276746,          0.60128860,          3.19102935,          2.87610603,          2.45491427,          2.87610603,          0.00833474,          0.00580476,          0.00127334,          0.00580476,          3.07600868,          2.25653689,          0.53578273,          2.25653690
,,,,,,  241.800000,    7.248982,          0.82356507,          0.60416989,          0.14336714,          0.60416989,          3.19169666,          2.87657078,          2.45501623,          2.87657078,          0.00836851,          0.00582822,          0.00127766,          0.00582822,          3.09070384,          2.26734991,          0.53803323,          2.26734992
,,,,,,  242.000000,    7.254977,          0.82750455,          0.60706872,          0.14396991,          0.60706872,          3.19236667,          2.87703740,          2.45511853,          2.87703741,          0.00840247,          0.00585182,          0.00128200,          0.00585182,          3.10548805,          2.27822872,          0.54029533,          2.27822874
,,,,,,  242.200000,    7.260973,          0.83146795,          0.60998521,          0.14457579,          0.60998521,          3.19303940,          2.87750592,          2.45522118,          2.87750592,          0.00843663,          0.00587555,          0.00128636,          0.00587555,          3.12036203,          2.28917384,          0.54256910,          2.28917386
,,,,,,  242.400000,    7.266969,          0.83545545,          0.61291951,          0.14518480,          0.61291952,          3.19371487,          2.87797634,          2.45532417,          2.87797634,          0.00847100,          0.00589943,          0.00129074,          0.00589943,          3.13532647,          2.30018580,          0.54485461,          2.30018581
,,,,,,  242.600000,    7.272965,          0.83946725,          0.61587177,          0.14579696,          0.61587177,          3.19439309,          2.87844867,          2.45542752,          2.87844867,          0.00850556,          0.00592344,          0.00129514,          0.00592344,          3.15038208,          2.31126512,          0.54715195,          2.31126513
,,,,,,  242.800000,    7.278961,          0.84350353,          0.61884211,          0.14641230,          0.61884211,          3.19507407,          2.87892292,          2.45553122,          2.87892292,          0.00854032,          0.00594760,          0.00129956,          0.00594760,          3.16552959,          2.32241233,          0.54946119,          2.32241234
,,,,,,  243.000000,    7.284957,          0.84756450,          0.62183069,          0.14703082,          0.62183069,          3.19575784,          2.87939910,          2.45563527,          2.87939911,          0.00857530,          0.00597190,          0.00130401,          0.00597190,          3.18076971,          2.33362798,          0.55178242,          2.33362799
,,,,,,  243.200000,    7.290953,          0.85165034,          0.62483765,          0.14765256,          0.62483765,          3.19644440,          2.87987723,          2.45573968,          2.87987723,          0.00861047,          0.00599634,          0.00130847,          0.00599634,          3.19610319,          2.34491260,          0.55411571,          2.34491261
,,,,,,  243.400000,    7.296948,          0.85576125,          0.62786314,          0.14827754,          0.62786314,          3.19713378,          2.88035732,          2.45584445,          2.88035732,          0.00864586,          0.00602092,          0.00131296,          0.00602092,          3.21153076,          2.35626675,          0.55646115,          2.35626677
,,,,,,  243.600000,    7.302944,          0.85989743,          0.63090730,          0.14890578,          0.63090730,          3.19782599,          2.88083937,          2.45594957,          2.88083937,          0.00868145,          0.00604565,          0.00131747,          0.00604565,          3.22705318,          2.36769099,          0.55881881,          2.36769100
,,,,,,  243.800000,    7.308940,          0.86405909,          0.63397028,          0.14953729,          0.63397029,          3.19852106,          2.88132340,          2.45605506,          2.88132341,          0.00871726,          0.00607053,          0.00132200,          0.00607053,          3.24267118,          2.37918586,          0.56118877,          2.37918588
,,,,,,  244.000000,    7.314936,          0.86824642,          0.63705224,          0.15017210,          0.63705225,          3.19921898,          2.88180943,          2.45616091,          2.88180943,          0.00875328,          0.00609556,          0.00132655,          0.00609556,          3.25838555,          2.39075195,          0.56357113,          2.39075196
,,,,,,  244.200000,    7.320932,          0.87245963,          0.64015333,          0.15081024,          0.64015333,          3.19991980,          2.88229746,          2.45626712,          2.88229746,          0.00878952,          0.00612073,          0.00133112,          0.00612073,          3.27419704,          2.40238982,          0.56596596,          2.40238983
,,,,,,  244.400000,    7.326928,          0.87669893,          0.64327370,          0.15145173,          0.64327370,          3.20062351,          2.88278750,          2.45637370,          2.88278750,          0.00882597,          0.00614606,          0.00133572,          0.00614606,          3.29010644,          2.41410004,          0.56837335,          2.41410006
,,,,,,  244.600000,    7.332924,          0.88096453,          0.64641350,          0.15209658,          0.64641350,          3.20133014,          2.88327957,          2.45648065,          2.88327957,          0.00886264,          0.00617153,          0.00134034,          0.00617153,          3.30611454,          2.42588321,          0.57079338,          2.42588322
,,,,,,  244.800000,    7.338919,          0.88525664,          0.64957290,          0.15274483,          0.64957290,          3.20203970,          2.88377367,          2.45658797,          2.88377368,          0.00889953,          0.00619716,          0.00134498,          0.00619716,          3.32222211,          2.43773990,          0.57322614,          2.43773991
,,,,,,  245.000000,    7.344915,          0.88957547,          0.65275204,          0.15339649,          0.65275205,          3.20275222,          2.88426983,          2.45669566,          2.88426983,          0.00893664,          0.00622294,          0.00134965,          0.00622294,          3.33842997,          2.44967072,          0.57567171,          2.44967073
,,,,,,  245.200000,    7.350911,          0.89392124,          0.65595110,          0.15405159,          0.65595111,          3.20346770,          2.88476806,          2.45680372,          2.88476806,          0.00897397,          0.00624888,          0.00135434,          0.00624888,          3.35473893,          2.46167626,          0.57813018,          2.46167627
,,,,,,  245.400000,    7.356907,          0.89829417,          0.65917024,          0.15471014,          0.65917024,          3.20418618,          2.88526835,          2.45691216,          2.88526836,          0.00901153,          0.00627497,          0.00135905,          0.00627497,          3.37114980,          2.47375713,          0.58060164,          2.47375715
,,,,,,  245.600000,    7.362903,          0.90269447,          0.66240961,          0.15537219,          0.66240961,          3.20490766,          2.88577074,          2.45702097,          2.88577074,          0.00904932,          0.00630122,          0.00136378,          0.00630122,          3.38766340,          2.48591395,          0.58308618,          2.48591397
,,,,,,  245.800000,    7.368899,          0.90712237,          0.66566938,          0.15603774,          0.66566938,          3.20563216,          2.88627523,          2.45713017,          2.88627523,          0.00908734,          0.00632763,          0.00136854,          0.00632763,          3.40428058,          2.49814734,          0.58558388,          2.49814735
,,,,,,  246.000000,    7.374894,          0.91157809,          0.66894972,          0.15670682,          0.66894972,          3.20635971,          2.88678183,          2.45723974,          2.88678183,          0.00912558,          0.00635420,          0.00137332,          0.00635420,          3.42100216,          2.51045791,          0.58809484,          2.51045792
,,,,,,  246.200000,    7.380890,          0.91606186,          0.67225079,          0.15737946,          0.67225079,          3.20709032,          2.88729056,          2.45734970,          2.88729056,          0.00916406,          0.00638093,          0.00137813,          0.00638093,          3.43782902,          2.52284630,          0.59061914,          2.52284631
,,,,,,  246.400000,    7.386886,          0.92057391,          0.67557277,          0.15805568,          0.67557278,          3.20782401,          2.88780143,          2.45746005,          2.88780143,          0.00920278,          0.00640783,          0.00138295,          0.00640783,          3.45476199,          2.53531315,          0.59315688,          2.53531316
,,,,,,  246.600000,    7.392882,          0.92511447,          0.67891583,          0.15873550,          0.67891584,          3.20856080,          2.88831445,          2.45757078,          2.88831445,          0.00924173,          0.00643488,          0.00138781,          0.00643488,          3.47180195,          2.54785910,          0.59570815,          2.54785911
,,,,,,  246.800000,    7.398878,          0.92968377,          0.68228014,          0.15941896,          0.68228015,          3.20930070,          2.88882963,          2.45768189,          2.88882963,          0.00928092,          0.00646211,          0.00139269,          0.00646211,          3.48894978,          2.56048480,          0.59827305,          2.56048482
,,,,,,  247.000000,    7.404874,          0.93428205,          0.68566588,          0.16010607,          0.68566589,          3.21004375,          2.88934700,          2.45779340,          2.88934700,          0.00932035,          0.00648950,          0.00139759,          0.00648950,          3.50620637,          2.57319092,          0.60085166,          2.57319094
,,,,,,  247.200000,    7.410870,          0.93890954,          0.68907322,          0.16079686,          0.68907323,          3.21078994,          2.88986655,          2.45790530,          2.88986656,          0.00936002,          0.00651705,          0.00140251,          0.00651705,          3.52357260,          2.58597811,          0.60344408,          2.58597813
,,,,,,  247.400000,    7.416865,          0.94356650,          0.69250235,          0.16149135,          0.69250235,          3.21153932,          2.89038832,          2.45801760,          2.89038832,          0.00939994,          0.00654478,          0.00140746,          0.00654478,          3.54104938,          2.59884705,          0.60605040,          2.59884707
,,,,,,  247.600000,    7.422861,          0.94825315,          0.69595344,          0.16218958,          0.69595344,          3.21229188,          2.89091230,          2.45813029,          2.89091230,          0.00944011,          0.00657268,          0.00141244,          0.00657268,          3.55863762,          2.61179842,          0.60867073,          2.61179844
,,,,,,  247.800000,    7.428857,          0.95296976,          0.69942667,          0.16289156,          0.69942668,          3.21304767,          2.89143851,          2.45824338,          2.89143851,          0.00948052,          0.00660075,          0.00141744,          0.00660075,          3.57633825,          2.62483290,          0.61130516,          2.62483291
,,,,,,  248.000000,    7.434853,          0.95771655,          0.70292224,          0.16359733,          0.70292224,          3.21380668,          2.89196697,          2.45835687,          2.89196698,          0.00952118,          0.00662900,          0.00142247,          0.00662900,          3.59415220,          2.63795118,          0.61395378,          2.63795119
,,,,,,  248.200000,    7.440849,          0.96249380,          0.70644032,          0.16430690,          0.70644032,          3.21456895,          2.89249769,          2.45847076,          2.89249770,          0.00956210,          0.00665742,          0.00142752,          0.00665742,          3.61208041,          2.65115396,          0.61661670,          2.65115397
,,,,,,  248.400000,    7.446845,          0.96730174,          0.70998111,          0.16502032,          0.70998111,          3.21533450,          2.89303069,          2.45858506,          2.89303069,          0.00960327,          0.00668601,          0.00143260,          0.00668601,          3.63012382,          2.66444195,          0.61929402,          2.66444196
,,,,,,  248.600000,    7.452841,          0.97214064,          0.71354479,          0.16573759,          0.71354479,          3.21610334,          2.89356598,          2.45869977,          2.89356598,          0.00964470,          0.00671479,          0.00143770,          0.00671479,          3.64828341,          2.67781586,          0.62198582,          2.67781588
,,,,,,  248.800000,    7.458836,          0.97701075,          0.71713156,          0.16645875,          0.71713156,          3.21687550,          2.89410356,          2.45881488,          2.89410357,          0.00968639,          0.00674374,          0.00144283,          0.00674374,          3.66656014,          2.69127642,          0.62469223,          2.69127643
,,,,,,  249.000000,    7.464832,          0.98191234,          0.72074161,          0.16718383,          0.72074162,          3.21765099,          2.89464347,          2.45893040,          2.89464347,          0.00972834,          0.00677288,          0.00144798,          0.00677288,          3.68495499,          2.70482435,          0.62741334,          2.70482436
,,,,,,  249.200000,    7.470828,          0.98684567,          0.72437514,          0.16791286,          0.72437515,          3.21842984,          2.89518570,          2.45904634,          2.89518571,          0.00977055,          0.00680220,          0.00145316,          0.00680220,          3.70346896,          2.71846039,          0.63014924,          2.71846040
,,,,,,  249.400000,    7.476824,          0.99181100,          0.72803235,          0.16864585,          0.72803235,          3.21921207,          2.89573029,          2.45916269,          2.89573029,          0.00981303,          0.00683170,          0.00145837,          0.00683170,          3.72210304,          2.73218528,          0.63290005,          2.73218529
,,,,,,  249.600000,    7.482820,          0.99680861,          0.73171343,          0.16938285,          0.73171344,          3.21999770,          2.89627723,          2.45927946,          2.89627723,          0.00985577,          0.00686139,          0.00146361,          0.00686139,          3.74085824,          2.74599978,          0.63566588,          2.74599979
,,,,,,  249.800000,    7.488816,          1.00183877,          0.73541859,          0.17012387,          0.73541860,          3.22078674,          2.89682655,          2.45939664,          2.89682655,          0.00989879,          0.00689127,          0.00146887,          0.00689127,          3.75973560,          2.75990464,          0.63844681,          2.75990466
,,,,,,  250.000000,    7.494811,          1.00690175,          0.73914804,          0.17086895,          0.73914804,          3.22157924,          2.89737826,          2.45951425,          2.89737827,          0.00994208,          0.00692133,          0.00147415,          0.00692133,          3.77873613,          2.77390064,          0.64124297,          2.77390065
,,,,,,  250.200000,    7.500807,          1.01199783,          0.74290198,          0.17161811,          0.74290198,          3.22237519,          2.89793238,          2.45963228,          2.89793238,          0.00998565,          0.00695159,          0.00147947,          0.00695159,          3.79786090,          2.78798854,          0.64405446,          2.78798856
,,,,,,  250.400000,    7.506803,          1.01712730,          0.74668061,          0.17237139,          0.74668062,          3.22317463,          2.89848892,          2.45975074,          2.89848892,          0.01002949,          0.00698203,          0.00148481,          0.00698203,          3.81711094,          2.80216914,          0.64688139,          2.80216916
,,,,,,  250.600000,    7.512799,          1.02229044,          0.75048416,          0.17312881,          0.75048417,          3.22397758,          2.89904789,          2.45986962,          2.89904790,          0.01007361,          0.00701268,          0.00149018,          0.00701268,          3.83648733,          2.81644323,          0.64972387,          2.81644324
,,,,,,  250.800000,    7.518795,          1.02748752,          0.75431283,          0.17389041,          0.75431284,          3.22478407,          2.89960932,          2.45998894,          2.89960932,          0.01011801,          0.00704351,          0.00149558,          0.00704351,          3.85599114,          2.83081160,          0.65258200,          2.83081161
,,,,,,  251.000000,    7.524791,          1.03271886,          0.75816684,          0.17465620,          0.75816685,          3.22559410,          2.90017322,          2.46010868,          2.90017322,          0.01016270,          0.00707455,          0.00150101,          0.00707455,          3.87562347,          2.84527507,          0.65545590,          2.84527508
,,,,,,  251.200000,    7.530787,          1.03798473,          0.76204641,          0.17542623,          0.76204642,          3.22640771,          2.90073960,          2.46022886,          2.90073960,          0.01020767,          0.00710578,          0.00150646,          0.00710578,          3.89538541,          2.85983445,          0.65834569,          2.85983446
,,,,,,  251.400000,    7.536782,          1.04328543,          0.76595176,          0.17620052,          0.76595176,          3.22722492,          2.90130847,          2.46034948,          2.90130848,          0.01025294,          0.00713721,          0.00151194,          0.00713721,          3.91527808,          2.87449057,          0.66125147,          2.87449059
,,,,,,  251.600000,    7.542778,          1.04862127,          0.76988311,          0.17697910,          0.76988311,          3.22804576,          2.90187987,          2.46047054,          2.90187987,          0.01029849,          0.00716885,          0.00151745,          0.00716885,          3.93530259,          2.88924427,          0.66417336,          2.88924429
,,,,,,  251.800000,    7.548774,          1.05399254,          0.77384068,          0.17776200,          0.77384068,          3.22887023,          2.90245379,          2.46059203,          2.90245380,          0.01034434,          0.00720069,          0.00152299,          0.00720069,          3.95546009,          2.90409639,          0.66711147,          2.90409641
,,,,,,  252.000000,    7.554770,          1.05939955,          0.77782471,          0.17854926,          0.77782471,          3.22969838,          2.90303027,          2.46071398,          2.90303027,          0.01039049,          0.00723274,          0.00152856,          0.00723274,          3.97575172,          2.91904779,          0.67006593,          2.91904780
,,,,,,  252.200000,    7.560766,          1.06484262,          0.78183542,          0.17934091,          0.78183542,          3.23053022,          2.90360931,          2.46083636,          2.90360931,          0.01043694,          0.00726499,          0.00153416,          0.00726499,          3.99617864,          2.93409932,          0.67303684,          2.93409934
,,,,,,  252.400000,    7.566762,          1.07032204,          0.78587304,          0.18013697,          0.78587305,          3.23136578,          2.90419092,          2.46095920,          2.90419093,          0.01048369,          0.00729745,          0.00153979,          0.00729745,          4.01674203,          2.94925186,          0.67602433,          2.94925188
,,,,,,  252.600000,    7.572757,          1.07583815,          0.78993782,          0.18093748,          0.78993782,          3.23220508,          2.90477514,          2.46108248,          2.90477514,          0.01053074,          0.00733013,          0.00154545,          0.00733013,          4.03744307,          2.96450629,          0.67902852,          2.96450631
,,,,,,  252.800000,    7.578753,          1.08139126,          0.79402998,          0.18174248,          0.79402999,          3.23304814,          2.90536197,          2.46120622,          2.90536197,          0.01057810,          0.00736301,          0.00155113,          0.00736301,          4.05828296,          2.97986351,          0.68204952,          2.97986353
,,,,,,  253.000000,    7.584749,          1.08698168,          0.79814977,          0.18255198,          0.79814978,          3.23389500,          2.90595144,          2.46133041,          2.90595144,          0.01062577,          0.00739612,          0.00155685,          0.00739612,          4.07926291,          2.99532441,          0.68508746,          2.99532443
,,,,,,  253.200000,    7.590745,          1.09260976,          0.80229744,          0.18336603,          0.80229744,          3.23474566,          2.90654355,          2.46145507,          2.90654355,          0.01067376,          0.00742943,          0.00156260,          0.00742943,          4.10038413,          3.01088990,          0.68814247,          3.01088992
,,,,,,  253.400000,    7.596741,          1.09827581,          0.80647322,          0.18418466,          0.80647322,          3.23560017,          2.90713833,          2.46158018,          2.90713833,          0.01072206,          0.00746297,          0.00156837,          0.00746297,          4.12164789,          3.02656091,          0.69121466,          3.02656093
,,,,,,  253.600000,    7.602737,          1.10398017,          0.81067736,          0.18500791,          0.81067736,          3.23645854,          2.90773579,          2.46170575,          2.90773579,          0.01077068,          0.00749673,          0.00157418,          0.00749673,          4.14305541,          3.04233836,          0.69430415,          3.04233838
,,,,,,  253.800000,    7.608733,          1.10972317,          0.81491011,          0.18583580,          0.81491012,          3.23732081,          2.90833595,          2.46183179,          2.90833595,          0.01081961,          0.00753071,          0.00158002,          0.00753071,          4.16460797,          3.05822320,          0.69741109,          3.05822322
,,,,,,  254.000000,    7.614728,          1.11550517,          0.81917174,          0.18666837,          0.81917174,          3.23818699,          2.90893884,          2.46195829,          2.90893884,          0.01086888,          0.00756492,          0.00158589,          0.00756492,          4.18630684,          3.07421637,          0.70053559,          3.07421639
,,,,,,  254.200000,    7.620724,          1.12132649,          0.82346249,          0.18750565,          0.82346249,          3.23905711,          2.90954446,          2.46208527,          2.90954446,          0.01091847,          0.00759935,          0.00159179,          0.00759935,          4.20815332,          3.09031885,          0.70367778,          3.09031886
,,,,,,  254.400000,    7.626720,          1.12718750,          0.82778262,          0.18834769,          0.82778262,          3.23993120,          2.91015283,          2.46221272,          2.91015283,          0.01096839,          0.00763401,          0.00159772,          0.00763401,          4.23014871,          3.10653159,          0.70683779,          3.10653161
,,,,,,  254.600000,    7.632716,          1.13308854,          0.83213240,          0.18919450,          0.83213240,          3.24080928,          2.91076398,          2.46234064,          2.91076398,          0.01101864,          0.00766890,          0.00160369,          0.00766890,          4.25229433,          3.12285558,          0.71001575,          3.12285560
,,,,,,  254.800000,    7.638712,          1.13902997,          0.83651208,          0.19004614,          0.83651209,          3.24169139,          2.91137792,          2.46246904,          2.91137792,          0.01106923,          0.00770403,          0.00160968,          0.00770403,          4.27459153,          3.13929183,          0.71321179,          3.13929184
,,,,,,  255.000000,    7.644708,          1.14501214,          0.84092195,          0.19090263,          0.84092195,          3.24257754,          2.91199467,          2.46259792,          2.91199467,          0.01112016,          0.00773939,          0.00161571,          0.00773939,          4.29704164,          3.15584132,          0.71642606,          3.15584134
,,,,,,  255.200000,    7.650704,          1.15103543,          0.84536226,          0.19176400,          0.84536227,          3.24346777,          2.91261425,          2.46272729,          2.91261425,          0.01117143,          0.00777498,          0.00162177,          0.00777498,          4.31964604,          3.17250508,          0.71965867,          3.17250510
,,,,,,  255.400000,    7.656699,          1.15710019,          0.84983330,          0.19263031,          0.84983330,          3.24436211,          2.91323668,          2.46285714,          2.91323668,          0.01122304,          0.00781082,          0.00162787,          0.00781082,          4.34240610,          3.18928414,          0.72290977,          3.18928416
,,,,,,  255.600000,    7.662695,          1.16320681,          0.85433533,          0.19350158,          0.85433534,          3.24526057,          2.91386198,          2.46298747,          2.91386198,          0.01127501,          0.00784689,          0.00163399,          0.00784689,          4.36532322,          3.20617953,          0.72617949,          3.20617955
,,,,,,  255.800000,    7.668691,          1.16935565,          0.85886864,          0.19437784,          0.85886865,          3.24616319,          2.91449016,          2.46311830,          2.91449016,          0.01132732,          0.00788321,          0.00164015,          0.00788321,          4.38839881,          3.22319231,          0.72946798,          3.22319233
,,,,,,  256.000000,    7.674687,          1.17554710,          0.86343352,          0.19525915,          0.86343352,          3.24706999,          2.91512125,          2.46324962,          2.91512125,          0.01137999,          0.00791978,          0.00164635,          0.00791978,          4.41163430,          3.24032353,          0.73277536,          3.24032355
,,,,,,  256.200000,    7.680683,          1.18178154,          0.86803024,          0.19614552,          0.86803025,          3.24798101,          2.91575526,          2.46338143,          2.91575526,          0.01143302,          0.00795659,          0.00165257,          0.00795659,          4.43503113,          3.25757427,          0.73610179,          3.25757429
,,,,,,  256.400000,    7.686679,          1.18805936,          0.87265910,          0.19703701,          0.87265911,          3.24889627,          2.91639222,          2.46351375,          2.91639223,          0.01148640,          0.00799365,          0.00165883,          0.00799365,          4.45859076,          3.27494562,          0.73944740,          3.27494564
,,,,,,  256.600000,    7.692674,          1.19438096,          0.87732039,          0.19793365,          0.87732040,          3.24981581,          2.91703215,          2.46364656,          2.91703215,          0.01154015,          0.00803097,          0.00166513,          0.00803097,          4.48231466,          3.29243867,          0.74281233,          3.29243869
,,,,,,  256.800000,    7.698670,          1.20074672,          0.88201441,          0.19883548,          0.88201441,          3.25073964,          2.91767506,          2.46377988,          2.91767506,          0.01159427,          0.00806854,          0.00167146,          0.00806854,          4.50620432,          3.31005454,          0.74619673,          3.31005456
,,,,,,  257.000000,    7.704666,          1.20715706,          0.88674145,          0.19974253,          0.88674145,          3.25166781,          2.91832098,          2.46391371,          2.91832098,          0.01164876,          0.00810636,          0.00167782,          0.00810636,          4.53026126,          3.32779435,          0.74960076,          3.32779437
,,,,,,  257.200000,    7.710662,          1.21361238,          0.89150182,          0.20065485,          0.89150183,          3.25260033,          2.91896992,          2.46404804,          2.91896992,          0.01170362,          0.00814445,          0.00168422,          0.00814445,          4.55448700,          3.34565923,          0.75302454,          3.34565925
,,,,,,  257.400000,    7.716658,          1.22011308,          0.89629582,          0.20157247,          0.89629583,          3.25353724,          2.91962191,          2.46418289,          2.91962192,          0.01175887,          0.00818280,          0.00169065,          0.00818280,          4.57888309,          3.36365034,          0.75646824,          3.36365036
,,,,,,  257.600000,    7.722654,          1.22665960,          0.90112377,          0.20249545,          0.90112378,          3.25447858,          2.92027697,          2.46431825,          2.92027698,          0.01181449,          0.00822141,          0.00169712,          0.00822141,          4.60345107,          3.38176884,          0.75993200,          3.38176886
,,,,,,  257.800000,    7.728650,          1.23325234,          0.90598598,          0.20342380,          0.90598598,          3.25542436,          2.92093512,          2.46445414,          2.92093512,          0.01187050,          0.00826029,          0.00170363,          0.00826029,          4.62819254,          3.40001590,          0.76341597,          3.40001592
,,,,,,  258.000000,    7.734645,          1.23989173,          0.91088276,          0.20435759,          0.91088277,          3.25637463,          2.92159638,          2.46459054,          2.92159638,          0.01192689,          0.00829944,          0.00171017,          0.00829944,          4.65310909,          3.41839270,          0.76692031,          3.41839272
,,,,,,  258.200000,    7.740641,          1.24657821,          0.91581444,          0.20529684,          0.91581444,          3.25732941,          2.92226077,          2.46472746,          2.92226078,          0.01198368,          0.00833886,          0.00171675,          0.00833886,          4.67820233,          3.43690047,          0.77044516,          3.43690049
,,,,,,  258.400000,    7.746637,          1.25331220,          0.92078133,          0.20624160,          0.92078134,          3.25828873,          2.92292832,          2.46486491,          2.92292832,          0.01204086,          0.00837855,          0.00172336,          0.00837855,          4.70347389,          3.45554040,          0.77399070,          3.45554042
,,,,,,  258.600000,    7.752633,          1.26009415,          0.92578377,          0.20719191,          0.92578378,          3.25925262,          2.92359904,          2.46500289,          2.92359904,          0.01209844,          0.00841852,          0.00173001,          0.00841852,          4.72892543,          3.47431374,          0.77755707,          3.47431376
,,,,,,  258.800000,    7.758629,          1.26692450,          0.93082209,          0.20814782,          0.93082210,          3.26022113,          2.92427296,          2.46514141,          2.92427296,          0.01215643,          0.00845877,          0.00173670,          0.00845877,          4.75455862,          3.49322172,          0.78114442,          3.49322174
,,,,,,  259.000000,    7.764625,          1.27380371,          0.93589662,          0.20910936,          0.93589663,          3.26119427,          2.92495010,          2.46528045,          2.92495010,          0.01221482,          0.00849930,          0.00174342,          0.00849930,          4.78037515,          3.51226561,          0.78475293,          3.51226563
,,,,,,  259.200000,    7.770621,          1.28073223,          0.94100771,          0.21007658,          0.94100772,          3.26217208,          2.92563048,          2.46542004,          2.92563049,          0.01227362,          0.00854011,          0.00175018,          0.00854011,          4.80637672,          3.53144667,          0.78838276,          3.53144670
,,,,,,  259.400000,    7.776616,          1.28771051,          0.94615570,          0.21104953,          0.94615570,          3.26315460,          2.92631413,          2.46556017,          2.92631413,          0.01233284,          0.00858122,          0.00175698,          0.00858122,          4.83256507,          3.55076621,          0.79203405,          3.55076623
,,,,,,  259.600000,    7.782612,          1.29473903,          0.95134092,          0.21202824,          0.95134093,          3.26414186,          2.92700107,          2.46570084,          2.92700107,          0.01239248,          0.00862261,          0.00176382,          0.00862261,          4.85894195,          3.57022552,          0.79570699,          3.57022554
,,,,,,  259.800000,    7.788608,          1.30181826,          0.95656375,          0.21301276,          0.95656375,          3.26513389,          2.92769132,          2.46584206,          2.92769132,          0.01245254,          0.00866429,          0.00177070,          0.00866429,          4.88550912,          3.58982591,          0.79940174,          3.58982594
,,,,,,  260.000000,    7.794604,          1.30894867,          0.96182452,          0.21400314,          0.96182453,          3.26613072,          2.92838490,          2.46598383,          2.92838490,          0.01251302,          0.00870627,          0.00177761,          0.00870627,          4.91226838,          3.60956874,          0.80311846,          3.60956876
,,,,,,  260.200000,    7.800600,          1.31613075,          0.96712361,          0.21499941,          0.96712362,          3.26713239,          2.92908184,          2.46612615,          2.92908184,          0.01257393,          0.00874855,          0.00178457,          0.00874855,          4.93922154,          3.62945534,          0.80685733,          3.62945536
,,,,,,  260.400000,    7.806596,          1.32336498,          0.97246137,          0.21600164,          0.97246138,          3.26813893,          2.92978216,          2.46626903,          2.92978216,          0.01263528,          0.00879113,          0.00179156,          0.00879113,          4.96637042,          3.64948708,          0.81061851,          3.64948710
,,,,,,  260.600000,    7.812591,          1.33065186,          0.97783818,          0.21700985,          0.97783818,          3.26915039,          2.93048589,          2.46641248,          2.93048589,          0.01269707,          0.00883402,          0.00179859,          0.00883402,          4.99371689,          3.66966534,          0.81440218,          3.66966536
,,,,,,  260.800000,    7.818587,          1.33799190,          0.98325440,          0.21802411,          0.98325441,          3.27016678,          2.93119305,          2.46655648,          2.93119306,          0.01275930,          0.00887721,          0.00180567,          0.00887721,          5.02126282,          3.68999153,          0.81820851,          3.68999155
