,,,,,,  911.200000,   27.317089,        737.75313406,        225.98674189,        422.64435586,        422.64277910,        154.04675067,        184.77604947,          2.48760275,          2.28726756,          2.36574829,          2.36574775,          2.29649928,          2.28422761,          0.14524489,          0.04264565,          0.08112180,          0.08112149,          0.02912788,          0.03484516,        228.87766305,         70.10924790,        131.11954122,        131.11905205,         47.79086481,         57.32420296
,,,,,,  911.400000,   27.323085,        895.33460352,        272.06618822,        511.22489064,        511.22296915,        183.28465977,        221.43402943,          2.48427305,          2.28990549,          2.36471951,          2.36471897,          2.29894106,          2.28675583,          0.17614754,          0.05136057,          0.09808764,          0.09808726,          0.03466742,          0.04177260,        277.76512528,         84.40475612,        158.60042183,        158.59982571,         56.86152002,         68.69683209
,,,,,,  911.600000,   27.329080,       1076.13166884,        329.83811495,        612.97223240,        612.96991382,        220.17173205,        267.57414763,          2.47097837,          2.29126047,          2.35849217,          2.35849167,          2.30078995,          2.28841210,          0.21116363,          0.06227332,          0.11744008,          0.11743963,          0.04165256,          0.05048490,        333.85490367,        102.32769398,        190.16612142,        190.16540211,         68.30522186,         83.01116292
,,,,,,  911.800000,   27.335076,       1259.90691409,        400.36762235,        717.02249521,        717.01976982,        266.01347927,        324.49060816,          2.44357758,          2.29015296,          2.34484295,          2.34484251,          2.30139738,          2.28832260,          0.24588254,          0.07555772,          0.13696299,          0.13696245,          0.05032155,          0.06121082,        390.86862102,        124.20849406,        222.44627028,        222.44542477,         82.52698723,        100.66870427
,,,,,,  912.000000,   27.341072,       1406.30450396,        481.52829927,        801.95819391,        801.95513874,        320.84507493,        391.44656717,          2.40077234,          2.28488477,          2.32295857,          2.32295823,          2.29974314,          2.28516455,          0.27207087,          0.09075549,          0.15245415,          0.15245355,          0.06066052,          0.07377702,        436.28643994,        149.38746681,        248.79639112,        248.79544330,         99.53772822,        121.44086059
,,,,,,  912.200000,   27.347068,       1466.66268476,        564.47806238,        842.55563033,        842.55243017,        381.36786642,        462.92798881,          2.34786971,          2.27360460,          2.29535893,          2.29535871,          2.29448251,          2.27732686,          0.28059283,          0.10611109,          0.15919251,          0.15919190,          0.07200755,          0.08708504,        455.01172721,        175.12147871,        261.39118190,        261.39018910,        118.31408367,        143.61697884
,,,,,,  912.400000,   27.353064,       1416.39020606,        631.25937631,        826.66738927,        826.66429063,        438.35140644,        525.88014617,          2.29625281,          2.25552562,          2.26762912,          2.26762902,          2.28444103,          2.26370548,          0.26789884,          0.11817442,          0.15520781,          0.15520723,          0.08257074,          0.09861491,        439.41538893,        195.83945383,        256.46207579,        256.46111448,        135.99243551,        163.14701131
,,,,,,  912.600000,   27.359060,       1276.37063422,        659.79024241,        764.67865845,        764.67587656,        476.57503591,        561.50233267,          2.25646289,          2.23262071,          2.24494256,          2.24494255,          2.26974885,          2.24515061,          0.23919167,          0.12286418,          0.14280672,          0.14280620,          0.08946480,          0.10484321,        395.97626152,        204.69075876,        237.23093302,        237.23006998,        147.85078565,        174.19829990
,,,,,,  912.800000,   27.365056,       1094.54825414,        638.41251639,        678.46132744,        678.45898232,        481.84026590,        555.82065610,          2.23225799,          2.20970029,          2.22923672,          2.22923677,          2.25282043,          2.22518573,          0.20389715,          0.11824312,          0.12622040,          0.12621997,          0.09009604,          0.10329689,        339.56839347,        198.05861618,        210.48320357,        210.48247602,        149.48425013,        172.43563866
,,,,,,  913.000000,   27.371051,        912.81720879,        576.06288726,        585.83995615,        585.83806412,        451.96870418,        511.28147288,          2.22141578,          2.19158587,          2.21986928,          2.21986935,          2.23748753,          2.20825331,          0.16953980,          0.10622677,          0.10872519,          0.10872484,          0.08420210,          0.09463276,        283.18886074,        178.71550973,        181.74870956,        181.74812258,        140.21701300,        158.61797568
,,,,,,  913.200000,   27.377047,        753.14038185,        494.32979418,        496.85481067,        496.85330983,        398.76874921,        444.52883665,          2.21965436,          2.18027067,          2.21549209,          2.21549216,          2.22655314,          2.19690494,          0.13976415,          0.09089260,          0.09209172,          0.09209145,          0.07409007,          0.08204337,        233.65134297,        153.35895281,        154.14230410,        154.14183849,        123.71246587,        137.90889743
,,,,,,  913.400000,   27.383043,        621.64107992,        412.32134107,        416.93132682,        416.93012307,        338.21659755,        373.48814153,          2.22320015,          2.17498000,          2.21482991,          2.21482996,          2.22051676,          2.19106402,          0.11540969,          0.07570008,          0.07724456,          0.07724433,          0.06273825,          0.06882165,        192.85551096,        127.91696926,        129.34715331,        129.34677986,        104.92700184,        115.86950846
,,,,,,  913.600000,   27.389039,        516.52941634,        340.13744824,        348.74282361,        348.74183324,        281.43971173,        309.06848826,          2.22947804,          2.17386441,          2.21670588,          2.21670591,          2.21833963,          2.18928387,          0.09599958,          0.06241479,          0.06462157,          0.06462139,          0.05216768,          0.05691340,        160.24607725,        105.52291909,        108.19261727,        108.19231003,         87.31276160,         95.88420577
,,,,,,  913.800000,   27.395035,        433.39119398,        280.64350075,        292.64674534,        292.64591147,        233.15710163,        255.19193617,          2.23693875,          2.17522294,          2.22009928,          2.22009929,          2.21865246,          2.19001369,          0.08065934,          0.05150084,          0.05425494,          0.05425479,          0.04321066,          0.04698858,        134.45359848,         87.06574820,         90.78958812,         90.78932942,         72.33375242,         79.16975379
,,,,,,  914.000000,   27.401031,        367.63731802,        233.07191255,        247.43808973,        247.43737744,        194.01643552,        211.84101462,          2.24471814,          2.17787282,          2.22424985,          2.22424985,          2.22036532,          2.19210557,          0.06852247,          0.04278673,          0.04590536,          0.04590523,          0.03596226,          0.03901575,        114.05437173,         72.30732369,         76.76423063,         76.76400965,         60.19090439,         65.72073249
,,,,,,  914.200000,   27.407027,        315.34927227,        195.44089770,        211.28592416,        211.28531062,        162.92934256,        177.49105414,          2.25236329,          2.18109518,          2.22866771,          2.22866769,          2.22276879,          2.19483869,          0.05886201,          0.03589669,          0.03922807,          0.03922796,          0.03020949,          0.03270219,         97.83273178,         60.63282400,         65.54852338,         65.54833304,         50.54656557,         55.06413434
,,,,,,  914.400000,   27.413022,        273.42923234,        165.67830453,        182.35716616,        182.35663421,        138.37275951,        150.34513873,          2.25965499,          2.18448629,          2.23307114,          2.23307111,          2.22544723,          2.19779970,          0.05110763,          0.03044688,          0.03388274,          0.03388264,          0.02566601,          0.02771303,         84.82762162,         51.39939284,         56.57377801,         56.57361298,         42.92822675,         46.64249112
,,,,,,  914.600000,   27.419018,        239.50729637,        142.01136354,        159.08146911,        159.08100481,        118.92418564,        128.80401397,          2.26650246,          2.18783307,          2.23731388,          2.23731384,          2.22817323,          2.20076627,          0.04482446,          0.02611168,          0.02957941,          0.02957932,          0.02206719,          0.02375306,         74.30381214,         44.05705312,         49.35281628,         49.35267224,         36.89457684,         39.95965635
,,,,,,  914.800000,   27.425014,        211.79280446,        123.03751116,        140.20559731,        140.20518918,        103.41692587,        111.58131253,          2.27288331,          2.19103132,          2.24132976,          2.24132971,          2.23083006,          2.20362671,          0.03968426,          0.02263443,          0.02608721,          0.02608713,          0.01919689,          0.02058578,         65.70577596,         38.17067895,         43.49683923,         43.49671261,         32.08366488,         34.61655244
,,,,,,  915.000000,   27.431010,        188.93545250,        107.68345060,        124.76108029,        124.76071895,         90.94443019,         97.68578562,          2.27881015,          2.19403679,          2.24509711,          2.24509704,          2.23336318,          2.20633089,          0.03543951,          0.01981903,          0.02322788,          0.02322781,          0.01688752,          0.01802924,         58.61459998,         33.40729491,         38.70539233,         38.70528023,         28.21424632,         30.30565821
,,,,,,  915.200000,   27.437006,        169.91337046,         95.13817826,        112.00883047,        112.00850832,         80.81799330,         86.36669995,          2.28431215,          2.19683737,          2.24861770,          2.24861762,          2.23575190,          2.20886190,          0.03190274,          0.01751739,          0.02086541,          0.02086535,          0.01501186,          0.01594577,         52.71326323,         29.51529842,         34.74918394,         34.74908400,         25.07265993,         26.79406910
,,,,,,  915.400000,   27.443002,        153.94817609,         84.79017883,        101.38599226,        101.38570317,         72.51818214,         77.05805690,          2.28942504,          2.19943739,          2.25190484,          2.25190476,          2.23799339,          2.21122016,          0.02893102,          0.01561785,          0.01889618,          0.01889613,          0.01347397,          0.01423159,         47.76028342,         26.30497532,         31.45359593,         31.45350624,         22.49775879,         23.90619188
,,,,,,  915.600000,   27.448997,        140.44216748,         76.17674260,         92.46240957,         92.46214855,         65.65293858,         69.33219894,          2.29418590,          2.20184909,          2.25497683,          2.25497674,          2.24009377,          2.21341460,          0.02641444,          0.01403592,          0.01724097,          0.01724093,          0.01220144,          0.01280827,         43.57023183,         23.63277636,         28.68517834,         28.68509736,         20.36791233,         21.50935175
,,,,,,  915.800000,   27.454993,        128.93235464,         68.94547591,         84.90720174,         84.90696471,         59.92485328,         62.86411738,          2.29863041,          2.20408795,          2.25785341,          2.25785330,          2.24206323,          2.21545788,          0.02426778,          0.01270719,          0.01583881,          0.01583877,          0.01113935,          0.01161619,         39.99947226,         21.38937631,         26.34128005,         26.34120651,         18.59085342,         19.50271929
,,,,,,  916.000000,   27.460989,        119.05687507,         62.82583659,         78.46381625,         78.46359988,         55.10666522,         57.40490840,          2.30279167,          2.20617019,          2.26055396,          2.26055385,          2.24391344,          2.21736379,          0.02242434,          0.01158222,          0.01464239,          0.01464234,          0.01024569,          0.01060966,         36.93574189,         19.49084320,         24.34230919,         24.34224207,         17.09607750,         17.80907553
,,,,,,  916.200000,   27.466985,        110.53038582,         57.60830011,         72.93161348,         72.93141500,         51.02324930,         52.76230776,          2.30669966,          2.20811153,          2.26309667,          2.26309655,          2.24565615,          2.21914596,          0.02083145,          0.01062269,          0.01361467,          0.01361464,          0.00948809,          0.00975339,         34.29051702,         17.87217498,         22.62602012,         22.62595855,         15.82925442,         16.36877316
,,,,,,  916.400000,   27.472981,        103.12593309,         53.12913946,         68.15230168,         68.15211879,         47.53845350,         48.78647126,          2.31038127,          2.20992657,          2.26549810,          2.26549798,          2.24730253,          2.22081717,          0.01944718,          0.00979864,          0.01272645,          0.01272641,          0.00884137,          0.00901986,         31.99338841,         16.48257760,         21.14330502,         21.14324828,         14.74814493,         15.13532510
,,,,,,  916.600000,   27.478977,         96.66150051,         49.25927437,         63.99991671,         63.99974748,         44.54547515,         45.35956952,          2.31386035,          2.21162858,          2.26777319,          2.26777305,          2.24886284,          2.22238909,          0.01823786,          0.00908643,          0.01195443,          0.01195440,          0.00828579,          0.00838741,         29.98788798,         15.28200570,         19.85508525,         19.85503275,         13.81961497,         14.07217644
