../../../pdielec -vmin 300 -vmax 800 -sphere -needle 0 0 1 -dielectric 3 -vf 0.1 -vf 0.2 -method maxwell -method bruggeman -method ap -sigma 10 -csv command.csv -program experiment data.expt
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   0,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
   1,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
   2,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_sphere_real_dielectric(vf=0.2),maxwell_needle[0 0 1]_real_dielectric(vf=0.2),bruggeman_sphere_real_dielectric(vf=0.1),bruggeman_needle[0 0 1]_real_dielectric(vf=0.1),bruggeman_sphere_real_dielectric(vf=0.2),bruggeman_needle[0 0 1]_real_dielectric(vf=0.2),ap_noshape_real_dielectric(vf=0.1),ap_noshape_real_dielectric(vf=0.2),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.2),maxwell_needle[0 0 1]_imag_dielectric(vf=0.2),bruggeman_sphere_imag_dielectric(vf=0.1),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.1),bruggeman_sphere_imag_dielectric(vf=0.2),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.2),ap_noshape_imag_dielectric(vf=0.1),ap_noshape_imag_dielectric(vf=0.2),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.2),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.1),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.2),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),ap_noshape_absorption_coefficent_cm-1(vf=0.1),ap_noshape_absorption_coefficent_cm-1(vf=0.2)
,,,,,,  509.800000,   15.283420,        896.28514818,         12.29538762,        439.14205186,         16.12048422,        180.88182578,        180.88182578,        130.26795572,        130.26795572,          4.93039401,          6.64822750,         -6.34774995,          3.97775560,         -7.22048451,          5.51377664,          2.45659142,          2.45659142,          1.78175145,          1.78175145,          2.06785051,          1.13570103,          6.74033602,          0.15288476,          2.85792801,          0.47233782,          1.87803116,          1.87803116,          2.53737062,          2.53737062,          0.04419659,          0.08839318,       7772.00326099,        106.61762369,       7615.90988333,        279.57275921,       1568.48983015,       1568.48983015,       2259.19837836,       2259.19837836,         42.75317780,        115.29823057
,,,,,,  510.000000,   15.289415,        887.05503085,         12.38338229,        436.23472943,         16.26313633,        180.80495410,        180.80495410,        130.20428447,        130.20428447,          4.91381598,          6.61850925,         -6.25807111,          3.98375912,         -7.12291906,          5.53206687,          2.45349997,          2.45349997,          1.77984408,          1.77984408,          2.06960937,          1.13921874,          6.49139598,          0.15403498,          2.80058344,          0.47712604,          1.87527546,          1.87527546,          2.53354213,          2.53354213,          0.04404941,          0.08809882,       7691.96567244,        107.38065640,       7565.48905574,        282.04673226,       1567.82324880,       1567.82324880,       2258.09414689,       2258.09414689,         42.60942392,        114.78283569
,,,,,,  510.200000,   15.295411,        877.84586295,         12.47254477,        433.35992547,         16.40802940,        180.72749167,        180.72749167,        130.14050196,        130.14050196,          4.89732761,          6.58902184,         -6.16549587,          3.98980664,         -7.02699714,          5.55053468,          2.45041869,          2.45041869,          1.77794319,          1.77794319,          2.07136239,          1.14272478,          6.25392845,          0.15520126,          2.74490659,          0.48199683,          1.87251905,          1.87251905,          2.52971881,          2.52971881,          0.04390295,          0.08780590,       7612.10974359,        108.15381555,       7515.63218642,        284.55956954,       1567.15154485,       1567.15154485,       2256.98798569,       2256.98798569,         42.46644749,        114.27144432
,,,,,,  510.400000,   15.301407,        868.66931393,         12.56289386,        430.51698082,         16.55520820,        180.64943924,        180.64943924,        130.07660799,        130.07660799,          4.88092824,          6.55976262,         -6.07059824,          3.99589877,         -6.93268305,          5.56918296,          2.44734754,          2.44734754,          1.77604876,          1.77604876,          2.07310961,          1.14621921,          6.02740652,          0.15638387,          2.69083503,          0.48695201,          1.86976197,          1.86976197,          2.52590065,          2.52590065,          0.04375721,          0.08751443,       7532.53666461,        108.93726430,       7466.32784373,        287.11204764,       1566.47472488,       1566.47472488,       2255.87989169,       2255.87989169,         42.32424275,        113.76401037
,,,,,,  510.600000,   15.307403,        859.53548079,         12.65444878,        427.70525075,         16.70471866,        180.57079757,        180.57079757,        130.01260240,        130.01260240,          4.86461719,          6.53072897,         -5.97388604,          4.00203610,         -6.83994187,          5.58801465,          2.44428646,          2.44428646,          1.77416074,          1.77416074,          2.07485105,          1.14970210,          5.81131492,          0.15758310,          2.63830912,          0.49199345,          1.86700420,          1.86700420,          2.52208764,          2.52208764,          0.04361219,          0.08722438,       7453.33399000,        109.73116917,       7417.56484610,        289.70496311,       1565.79279533,       1565.79279533,       2254.76986174,       2254.76986174,         42.18280395,        113.26048844
,,,,,,  510.800000,   15.313399,        850.45305535,         12.74722914,        424.92410470,         16.85660791,        180.49156738,        180.49156738,        129.94848500,        129.94848500,          4.84839382,          6.50191831,         -5.87580756,          4.00821925,         -6.74873943,          5.60703280,          2.44123542,          2.44123542,          1.77227911,          1.77227911,          2.07658674,          1.15317348,          5.60515260,          0.15879923,          2.58727191,          0.49712307,          1.86424576,          1.86424576,          2.51827974,          2.51827974,          0.04346788,          0.08693575,       7374.57708962,        110.53570024,       7369.33225798,        292.33913312,       1565.10576247,       1565.10576247,       2253.65789270,       2253.65789270,         42.04212542,        112.76083385
,,,,,,  511.000000,   15.319395,        841.42947619,         12.84125496,        422.17292605,         17.01092428,        180.41174936,        180.41174936,        129.88425560,        129.88425560,          4.83225748,          6.47332812,         -5.77675754,          4.01444885,         -6.65904228,          5.62624046,          2.43819436,          2.43819436,          1.77040384,          1.77040384,          2.07831671,          1.15663343,          5.40843477,          0.16003256,          2.53766895,          0.50234285,          1.86148667,          1.86148667,          2.51447694,          2.51447694,          0.04332427,          0.08664853,       7296.33046596,        111.35103114,       7321.61938571,        295.01539608,       1564.41363241,       1564.41363241,       2252.54398135,       2252.54398135,         41.90220154,        112.26500262
,,,,,,  511.200000,   15.325390,        832.47106610,         12.93654669,        419.45111191,         17.16771739,        180.33134420,        180.33134420,        129.81991401,        129.81991401,          4.81620753,          6.44495589,         -5.67708279,          4.02072554,         -6.57081778,          5.64564079,          2.43516324,          2.43516324,          1.76853490,          1.76853490,          2.08004100,          1.16008199,          5.22069420,          0.16128338,          2.48944824,          0.50765485,          1.85872692,          1.85872692,          2.51067922,          2.51067922,          0.04318136,          0.08636271,       7218.64894621,        112.17733918,       7274.41577317,        297.73461231,       1563.71641109,       1563.71641109,       2251.42812445,       2251.42812445,         41.76302675,        111.77295144
,,,,,,  511.400000,   15.331386,        823.58315614,         13.03312521,        416.75807278,         17.32703815,        180.25035259,        180.25035259,        129.75546006,        129.75546006,          4.80024332,          6.41679916,         -5.57708718,          4.02704995,         -6.48403397,          5.66523699,          2.43214202,          2.43214202,          1.76667226,          1.76667226,          2.08175961,          1.16351922,          5.04148213,          0.16255201,          2.44256003,          0.51306114,          1.85596653,          1.85596653,          2.50688655,          2.50688655,          0.04303914,          0.08607829,       7141.57875788,        113.01480545,       7227.71119730,        300.49766473,       1563.01410432,       1563.01410432,       2250.31031872,       2250.31031872,         41.62459552,        111.28463767
,,,,,,  511.600000,   15.337382,        814.77019730,         13.13101185,        414.09323239,         17.48893880,        180.16877515,        180.16877515,        129.69089354,        129.69089354,          4.78436424,          6.38885551,         -5.47703625,          4.03342276,         -6.39865967,          5.68503234,          2.42913065,          2.42913065,          1.76481588,          1.76481588,          2.08347259,          1.16694518,          4.87036880,          0.16383876,          2.39695673,          0.51856388,          1.85320550,          1.85320550,          2.50309892,          2.50309892,          0.04289762,          0.08579524,       7065.15849705,        113.86361489,       7181.49566358,        303.30545958,       1562.30671774,       1562.30671774,       2249.19056084,       2249.19056084,         41.48690240,        110.80001932
,,,,,,  511.800000,   15.343378,        806.03586081,         13.23022840,        411.45602733,         17.65347299,        180.08661254,        180.08661254,        129.62621427,        129.62621427,          4.76856965,          6.36112256,         -5.37716137,          4.03984463,         -6.31466440,          5.70503017,          2.42612909,          2.42612909,          1.76296574,          1.76296574,          2.08517996,          1.17035992,          4.70694361,          0.16514394,          2.35259281,          0.52416529,          1.85044385,          1.85044385,          2.49931630,          2.49931630,          0.04275678,          0.08551357,       6989.41999810,        114.72395641,       7135.75940132,        306.15892713,       1561.59425684,       1561.59425684,       2248.06884745,       2248.06884745,         41.34994196,        110.31905503
,,,,,,  512.000000,   15.349374,        797.38312802,         13.33079711,        408.84590687,         17.82069580,        180.00386535,        180.00386535,        129.56142204,        129.56142204,          4.75285894,          6.33359796,         -5.27766342,          4.04631623,         -6.23201839,          5.72523391,          2.42313729,          2.42313729,          1.76112181,          1.76112181,          2.08688175,          1.17376349,          4.55081508,          0.16646789,          2.30942472,          0.52986765,          1.84768158,          1.84768158,          2.49553868,          2.49553868,          0.04261663,          0.08523326,       6914.38911364,        115.59602300,       7090.49285909,        309.05902251,       1560.87672697,       1560.87672697,       2246.94517516,       2246.94517516,         41.21370885,        109.84170409
,,,,,,  512.200000,   15.355370,        788.81437101,         13.43274071,        406.26233262,         17.99066377,        179.92053421,        179.92053421,        129.49651667,        129.49651667,          4.73723149,          6.30627940,         -5.17871624,          4.05283827,         -6.15069259,          5.74564704,          2.42015521,          2.42015521,          1.75928406,          1.75928406,          2.08857798,          1.17715595,          4.40161060,          0.16781095,          2.26741072,          0.53567331,          1.84491870,          1.84491870,          2.49176603,          2.49176603,          0.04247716,          0.08495431,       6840.08641257,        116.48001178,       7045.68669993,        312.00672644,       1560.15413333,       1560.15413333,       2245.81954056,       2245.81954056,         41.07819776,        109.36792639
,,,,,,  512.400000,   15.361366,        780.33142447,         13.53608244,        403.70477830,         18.16343498,        179.83661967,        179.83661967,        129.43149794,        129.43149794,          4.72168670,          6.27916459,         -5.08046956,          4.05941144,         -6.07065862,          5.76627312,          2.41718280,          2.41718280,          1.75745246,          1.75745246,          2.09026868,          1.18053735,          4.25897605,          0.16917346,          2.22651087,          0.54158468,          1.84215521,          1.84215521,          2.48799834,          2.48799834,          0.04233835,          0.08467671,       6766.52780424,        117.37612418,       7001.33179665,        315.00304610,       1559.42648095,       1559.42648095,       2244.69194016,       2244.69194016,         40.94340342,        108.89768241
,,,,,,  512.600000,   15.367361,        771.93565002,         13.64084602,        401.17272944,         18.33906908,        179.75212232,        179.75212232,        129.36636567,        129.36636567,          4.70622396,          6.25225131,         -4.98305178,          4.06603645,         -5.99188881,          5.78711579,          2.41422003,          2.41422003,          1.75562697,          1.75562697,          2.09195387,          1.18390775,          4.12257528,          0.17055576,          2.18668688,          0.54760425,          1.83939113,          1.83939113,          2.48423558,          2.48423558,          0.04220022,          0.08440044,       6693.72509565,        118.28456600,       6957.41922715,        318.04901598,       1558.69377476,       1558.69377476,       2243.56237049,       2243.56237049,         40.80932061,        108.43093326
,,,,,,  512.800000,   15.373357,        763.62799347,         13.74705571,        398.66568316,         18.51762734,        179.66704270,        179.66704270,        129.30111964,        129.30111964,          4.69084269,          6.22553732,         -4.88657235,          4.07271405,         -5.91435613,          5.80817875,          2.41126685,          2.41126685,          1.75380758,          1.75380758,          2.09363360,          1.18726719,          3.99208954,          0.17195822,          2.14790208,          0.55373458,          1.83662645,          1.83662645,          2.48047773,          2.48047773,          0.04206275,          0.08412551,       6621.68648840,        119.20554753,       6913.94026972,        321.14569876,       1557.95601950,       1557.95601950,       2242.43082801,       2242.43082801,         40.67594418,        107.96764059
,,,,,,  513.000000,   15.379353,        755.40903594,         13.85473630,        396.18314782,         18.69917272,        179.58138032,        179.58138032,        129.23575965,        129.23575965,          4.67554228,          6.19902047,         -4.79112395,          4.07944496,         -5.83803420,          5.82946580,          2.40832322,          2.40832322,          1.75199426,          1.75199426,          2.09530787,          1.19061573,          3.86721683,          0.17338121,          2.11012130,          0.55997831,          1.83386118,          1.83386118,          2.47672477,          2.47672477,          0.04192595,          0.08385189,       6550.41702147,        120.13928369,       6870.88639836,        324.29418624,       1557.21321089,       1557.21321089,       2241.29730915,       2241.29730915,         40.54326901,        107.50776664
,,,,,,  513.200000,   15.385349,        747.27903926,         13.96391311,        393.72464283,         18.88376991,        179.49513778,        179.49513778,        129.17028549,        129.17028549,          4.66032216,          6.17269859,         -4.69678444,          4.08622994,         -5.76289730,          5.85098081,          2.40538909,          2.40538909,          1.75018696,          1.75018696,          2.09697671,          1.19395343,          3.74767123,          0.17482510,          2.07331083,          0.56633815,          1.83109535,          1.83109535,          2.47297669,          2.47297669,          0.04178980,          0.08357959,       6479.91896535,        121.08599414,       6828.24927817,        327.49560034,       1556.46537157,       1556.46537157,       2240.16181032,       2240.16181032,         40.41129002,        107.05127421
,,,,,,  513.400000,   15.391345,        739.23798643,         14.07461203,        391.28969835,         19.07148539,        179.40831457,        179.40831457,        129.10469696,        129.10469696,          4.64518175,          6.14656959,         -4.60361856,          4.09306976,         -5.68892032,          5.87272775,          2.40246442,          2.40246442,          1.74838568,          1.74838568,          2.09864016,          1.19728033,          3.63318218,          0.17629028,          2.03743832,          0.57281689,          1.82832895,          1.82832895,          2.46923346,          2.46923346,          0.04165430,          0.08330860,       6410.19217253,        122.04590338,       6786.02076080,        330.75109401,       1555.71249696,       1555.71249696,       2239.02432790,       2239.02432790,         40.28000219,        106.59812664
,,,,,,  513.600000,   15.397341,        731.28561751,         14.18685954,        388.87785502,         19.26238750,        179.32091115,        179.32091115,        129.03899383,        129.03899383,          4.63012047,          6.12063137,         -4.51167949,          4.09996520,         -5.61607877,          5.89471065,          2.39954918,          2.39954918,          1.74659037,          1.74659037,          2.10029824,          1.20059648,          3.52349379,          0.17777715,          2.00247275,          0.57941743,          1.82556199,          1.82556199,          2.46549507,          2.46549507,          0.04151945,          0.08303890,       6341.23438902,        123.01924092,       6744.19287990,        334.06185238,       1554.95459122,       1554.95459122,       2237.88485822,       2237.88485822,         40.14940054,        106.14828781
,,,,,,  513.800000,   15.403336,        723.42146153,         14.30068268,        386.48866374,         19.45654647,        179.23292799,        179.23292799,        128.97317591,        128.97317591,          4.61513776,          6.09488188,         -4.42101023,          4.10691705,         -5.54434876,          5.91693366,          2.39664331,          2.39664331,          1.74480101,          1.74480101,          2.10195097,          1.20390194,          3.41836412,          0.17928610,          1.96838431,          0.58614272,          1.82279446,          1.82279446,          2.46176148,          2.46176148,          0.04138524,          0.08277048,       6273.04153097,        124.00624139,       6702.75784670,        337.42909374,       1554.19165838,       1554.19165838,       2236.74339759,       2236.74339759,         40.01948014,        105.70172213
,,,,,,  514.000000,   15.409332,        715.64486482,         14.41610913,        384.12168538,         19.65403455,        179.14436554,        179.14436554,        128.90724297,        128.90724297,          4.60023304,          6.06931910,         -4.33164478,          4.11392611,         -5.47370699,          5.93940099,          2.39374678,          2.39374678,          1.74301757,          1.74301757,          2.10359838,          1.20719676,          3.31756450,          0.18081755,          1.93514443,          0.59299583,          1.82002639,          1.82002639,          2.45803269,          2.45803269,          0.04125168,          0.08250335,       6205.60793005,        125.00714466,       6661.70804561,        340.85407072,       1553.42370231,       1553.42370231,       2235.59994227,       2235.59994227,         39.89023612,        105.25839453
,,,,,,  514.200000,   15.415328,        707.95501607,         14.53316717,        381.77649056,         19.85492601,        179.05522424,        179.05522424,        128.84119480,        128.84119480,          4.58540577,          6.04394105,         -4.24360927,          4.12099322,         -5.40413071,          5.96211696,          2.39085955,          2.39085955,          1.74124003,          1.74124003,          2.10524049,          1.21048099,          3.22087881,          0.18237192,          1.90272565,          0.59997992,          1.81725777,          1.81725777,          2.45430868,          2.45430868,          0.04111875,          0.08223749,       6138.92655112,        126.02219603,       6621.03602991,        344.33807143,       1552.65072672,       1552.65072672,       2234.45448852,       2234.45448852,         39.76166361,        104.81827044
,,,,,,  514.400000,   15.421324,        700.35096856,         14.65188573,        379.45265938,         20.05929723,        178.96550448,        178.96550448,        128.77503118,        128.77503118,          4.57065538,          6.01874574,         -4.15692289,          4.12811919,         -5.33559776,          5.98508599,          2.38798157,          2.38798157,          1.73946835,          1.73946835,          2.10687733,          1.21375467,          3.12810283,          0.18394966,          1.87110159,          0.60709822,          1.81448862,          1.81448862,          2.45058941,          2.45058941,          0.04098645,          0.08197290,       6072.98918496,        127.05164632,       6580.73451750,        347.88242070,       1551.87273520,       1551.87273520,       2233.30703254,       2233.30703254,         39.63375783,        104.38131580
,,,,,,  514.600000,   15.427320,        692.83165990,         14.77229438,        377.14978120,         20.26722680,        178.87520667,        178.87520667,        128.70875189,        128.70875189,          4.55598133,          5.99373126,         -4.07159880,          4.13530490,         -5.26808649,          6.00831259,          2.38511281,          2.38511281,          1.73770251,          1.73770251,          2.10850893,          1.21701786,          3.03904363,          0.18555119,          1.84024689,          0.61435410,          1.81171892,          1.81171892,          2.44687489,          2.44687489,          0.04085478,          0.08170955,       6007.78661901,        128.09575204,       6540.79638679,        351.48848131,       1551.08973119,       1551.08973119,       2232.15757049,       2232.15757049,         39.50651402,        103.94749703
,,,,,,  514.800000,   15.433316,        685.39592935,         14.89442339,        374.86745440,         20.47879556,        178.78433119,        178.78433119,        128.64235670,        128.64235670,          4.54138308,          5.96889568,         -3.98764482,          4.14255120,         -5.20157582,          6.03180136,          2.38225322,          2.38225322,          1.73594249,          1.73594249,          2.11013530,          1.22027061,          2.95351889,          0.18717698,          1.81013722,          0.62175102,          1.80894870,          1.80894870,          2.44316507,          2.44316507,          0.04072373,          0.08144746,       5943.30878828,        129.15477559,       6501.21467254,        355.15765529,       1550.30171797,       1550.30171797,       2231.00609854,       2231.00609854,         39.37992747,        103.51678102
,,,,,,  515.000000,   15.439312,        678.04253328,         15.01830371,        372.60528615,         20.69408669,        178.69287840,        178.69287840,        128.57584540,        128.57584540,          4.52686009,          5.94423713,         -3.90506417,          4.14985897,         -5.13604516,          6.05555703,          2.37940277,          2.37940277,          1.73418825,          1.73418825,          2.11175648,          1.22351296,          2.87135634,          0.18882749,          1.78074913,          0.62929253,          1.80617796,          1.80617796,          2.43945995,          2.43945995,          0.04059331,          0.08118661,       5879.54490876,        130.22898532,       6461.98256196,        358.89138535,       1549.50869870,       1549.50869870,       2229.85261277,       2229.85261277,         39.25399352,        103.08913517
,,,,,,  515.200000,   15.445307,        670.77015873,         15.14396699,        370.36289217,         20.91318581,        178.60084864,        178.60084864,        128.50921775,        128.50921775,          4.51241183,          5.91975376,         -3.82385604,          4.15722912,         -5.07147443,          6.07958441,          2.37656141,          2.37656141,          1.73243978,          1.73243978,          2.11337249,          1.22674497,          2.79239319,          0.19050320,          1.75206013,          0.63698232,          1.80340669,          1.80340669,          2.43575951,          2.43575951,          0.04046349,          0.08092699,       5816.48359523,        131.31865580,       6423.09339071,        362.69115623,       1548.71067640,       1548.71067640,       2228.69710926,       2228.69710926,         39.12870753,        102.66452730
,,,,,,  515.400000,   15.451303,        663.57743536,         15.27144564,        368.13989654,         21.13618105,        178.50824226,        178.50824226,        128.44247352,        128.44247352,          4.49803776,          5.89544373,         -3.74401613,          4.16466255,         -5.00784406,          6.10388844,          2.37372911,          2.37372911,          1.73069703,          1.73069703,          2.11498334,          1.22996669,          2.71647561,          0.19220460,          1.72404853,          0.64482419,          1.80063491,          1.80063491,          2.43206372,          2.43206372,          0.04033430,          0.08066859,       5754.11296507,        132.42406791,       6384.54063914,        366.55849620,       1547.90765395,       1547.90765395,       2227.53958405,       2227.53958405,         39.00406493,        102.24292572
,,,,,,  515.600000,   15.457299,        656.46294604,         15.40077280,        365.93593144,         21.36316312,        178.41505957,        178.41505957,        128.37561250,        128.37561250,          4.48373736,          5.87130525,         -3.66553711,          4.17216021,         -4.94513494,          6.12847417,          2.37090582,          2.37090582,          1.72895999,          1.72895999,          2.11658908,          1.23317815,          2.64345815,          0.19393218,          1.69669350,          0.65282204,          1.79786262,          1.79786262,          2.42837257,          2.42837257,          0.04020571,          0.08041142,       5692.42072983,        133.54550908,       6346.31792849,        370.49497863,       1547.09963410,       1547.09963410,       2226.38003314,       2226.38003314,         38.88006116,        101.82429915
,,,,,,  515.800000,   15.463295,        649.42523610,         15.53198237,        363.75063698,         21.59422543,        178.32130087,        178.32130087,        128.30863443,        128.30863443,          4.46951012,          5.84733653,         -3.58840907,          4.17972303,         -4.88332844,          6.15334673,          2.36809151,          2.36809151,          1.72722863,          1.72722863,          2.11818971,          1.23637942,          2.57320334,          0.19568647,          1.66997498,          0.66097994,          1.79508983,          1.79508983,          2.42468604,          2.42468604,          0.04007772,          0.08015545,       5631.39427561,        134.68327341,       6308.41901729,        374.50222355,       1546.28661945,       1546.28661945,       2225.21845249,       2225.21845249,         38.75669174,        101.40861679
,,,,,,  516.000000,   15.469291,        642.46282152,         15.66510909,        361.58366099,         21.82946419,        178.22696644,        178.22696644,        128.24153909,        128.24153909,          4.45535551,          5.82353582,         -3.51261987,          4.18735199,         -4.82240637,          6.17851143,          2.36528614,          2.36528614,          1.72550293,          1.72550293,          2.11978527,          1.23957054,          2.50558118,          0.19746798,          1.64387365,          0.66930205,          1.79231653,          1.79231653,          2.42100410,          2.42100410,          0.03995034,          0.07990068,       5571.02073385,        135.83766190,       6270.83779771,        378.58189935,       1545.46861249,       1545.46861249,       2224.05483804,       2224.05483804,         38.63395219,        100.99584825
,,,,,,  516.200000,   15.475287,        635.57419604,         15.80018847,        359.43465879,         22.06897849,        178.13205655,        178.13205655,        128.17432625,        128.17432625,          4.44127304,          5.79990140,         -3.43815545,          4.19504806,         -4.76235101,          6.20397364,          2.36248966,          2.36248966,          1.72378285,          1.72378285,          2.12137577,          1.24275155,          2.44046869,          0.19927725,          1.61837092,          0.67779268,          1.78954274,          1.78954274,          2.41732675,          2.41732675,          0.03982355,          0.07964710,       5511.28704327,        137.00898262,       6233.56829216,        382.73572450,       1544.64561556,       1544.64561556,       2222.88918567,       2222.88918567,         38.51183810,        100.58596354
,,,,,,  516.400000,   15.481283,        628.75783743,         15.93725688,        357.30329300,         22.31287040,        178.03657147,        178.03657147,        128.10699566,        128.10699566,          4.42726218,          5.77643157,         -3.36500015,          4.20281226,         -4.70314506,          6.22973890,          2.35970205,          2.35970205,          1.72206837,          1.72206837,          2.12296125,          1.24592250,          2.37774954,          0.20111485,          1.59344887,          0.68645628,          1.78676846,          1.78676846,          2.41365395,          2.41365395,          0.03969736,          0.07939472,       5452.18000415,        138.19755093,       6196.60464979,        386.96546937,       1543.81763089,       1543.81763089,       2221.72149124,       2221.72149124,         38.39034508,        100.17893314
,,,,,,  516.600000,   15.487278,        622.01221298,         16.07635155,        355.18923339,         22.56124512,        177.94051143,        177.94051143,        128.03954707,        128.03954707,          4.41332246,          5.75312463,         -3.29313697,          4.21064559,         -4.64477163,          6.25581285,          2.35692326,          2.35692326,          1.72035947,          1.72035947,          2.12454172,          1.24908344,          2.31731366,          0.20298132,          1.56909025,          0.69529747,          1.78399368,          1.78399368,          2.40998569,          2.40998569,          0.03957176,          0.07914351,       5393.68632570,        139.40368967,       6159.94114324,        391.27295814,       1542.98466055,       1542.98466055,       2220.55175057,       2220.55175057,         38.26946880,         99.77472789
,,,,,,  516.800000,   15.493274,        615.33578421,         16.21751060,        353.09215663,         22.81421103,        177.84387666,        177.84387666,        127.97198026,        127.97198026,          4.39945335,          5.72997894,         -3.22254776,          4.21854911,         -4.58721426,          6.28220129,          2.35415325,          2.35415325,          1.71865612,          1.71865612,          2.12611721,          1.25223442,          2.25905684,          0.20487726,          1.54527844,          0.70432098,          1.78121842,          1.78121842,          2.40632196,          2.40632196,          0.03944674,          0.07889348,       5335.79266736,        140.62772938,       6123.57216535,        395.66007073,       1542.14670650,       1542.14670650,       2219.37995944,       2219.37995944,         38.14920494,         99.37331905
,,,,,,  517.000000,   15.499270,        608.72701106,         16.36077306,        351.01174617,         23.07187989,        177.74666736,        177.74666736,        127.90429550,        127.90429550,          4.38565439,          5.70699286,         -3.15321346,          4.22652386,         -4.53045688,          6.30891011,          2.35139199,          2.35139199,          1.71695830,          1.71695830,          2.12768774,          1.25537548,          2.20288041,          0.20680326,          1.52199740,          0.71353174,          1.77844268,          1.77844268,          2.40266274,          2.40266274,          0.03932230,          0.07864461,       5278.48567463,        141.87000849,       6087.49222603,        400.12874490,       1541.30377057,       1541.30377057,       2218.20612277,       2218.20612277,         38.02954925,         98.97467828
,,,,,,  517.200000,   15.505266,        602.18435544,         16.50617890,        348.94769201,         23.33436686,        177.64888374,        177.64888374,        127.83649148,        127.83649148,          4.37192506,          5.68416477,         -3.08511425,          4.23457093,         -4.47448379,          6.33594539,          2.34863944,          2.34863944,          1.71526597,          1.71526597,          2.12925334,          1.25850667,          2.14869092,          0.20875993,          1.49923167,          0.72293481,          1.77566646,          1.77566646,          2.39900800,          2.39900800,          0.03919845,          0.07839689,       5221.75201018,        143.13087362,       6051.69594913,        404.68097838,       1540.45585444,       1540.45585444,       2217.03021783,       2217.03021783,         37.91049749,         98.57877761
,,,,,,  517.400000,   15.511262,        595.70628431,         16.65376907,        346.89969056,         23.60179074,        177.55052597,        177.55052597,        127.76856847,        127.76856847,          4.35826491,          5.66149310,         -3.01822973,          4.24269142,         -4.41927971,          6.36331331,          2.34589556,          2.34589556,          1.71357912,          1.71357912,          2.13081402,          1.26162804,          2.09639982,          0.21074790,          1.47696636,          0.73253546,          1.77288977,          1.77288977,          2.39535771,          2.39535771,          0.03907517,          0.07815033,       5165.57838055,        144.41067974,       6016.17806951,        409.31883107,       1539.60295967,       1539.60295967,       2215.85224930,       2215.85224930,         37.79204547,         98.18558947
,,,,,,  517.600000,   15.517258,        589.29127236,         16.80358548,        344.86744444,         23.87427401,        177.45159422,        177.45159422,        127.70052622,        127.70052622,          4.34467344,          5.63897626,         -2.95253901,          4.25088646,         -4.36482969,          6.39102024,          2.34316032,          2.34316032,          1.71189773,          1.71189773,          2.13236981,          1.26473962,          2.04592321,          0.21276781,          1.45518710,          0.74233909,          1.77011260,          1.77011260,          2.39171188,          2.39171188,          0.03895246,          0.07790491,       5109.95155922,        145.70979044,       5980.93343002,        414.04442743,       1538.74508768,       1538.74508768,       2214.67221283,       2214.67221283,         37.67418904,         97.79508666
