      -0.04136004      0.17595960     -0.06006310
      -0.41022916     -0.02576282      0.20935430
      -0.02036300     -0.01861640      0.14326600
      -0.00771935      0.05263803      0.03770086
       0.00766211      0.01923873     -0.05932171
      -0.02036300     -0.01861640     -0.14326600
      -0.00771935      0.05263803     -0.03770086
      -0.00766211     -0.01923873     -0.05932171
      -0.02036300      0.01861640     -0.14326600
       0.00771935      0.05263803      0.03770086
      -0.00766211      0.01923873     -0.05932171
      -0.02036300      0.01861640      0.14326600
       0.00771935      0.05263803     -0.03770086
       0.00766211     -0.01923873     -0.05932171
       0.32029086     -0.22811285      0.00410282
      -0.29528611      0.86350975      0.13638034
      -0.01920319      0.11831551      0.30333996
       0.32029086     -0.22811285     -0.00410282
      -0.29528611      0.86350975     -0.13638034
       0.01920319     -0.11831551      0.30333996
       0.32029086      0.22811285     -0.00410282
       0.29528611      0.86350975      0.13638034
       0.01920319      0.11831551      0.30333996
       0.32029086      0.22811285      0.00410282
       0.29528611      0.86350975     -0.13638034
      -0.01920319     -0.11831551      0.30333996
       0.62461926      0.45576873      0.11098716
       0.53249749      0.75730095      0.04839105
       0.10904120      0.07249609      0.25238577
       0.62461926      0.45576873     -0.11098716
       0.53249749      0.75730095     -0.04839105
      -0.10904120     -0.07249609      0.25238577
       0.62461926     -0.45576873     -0.11098716
      -0.53249749      0.75730095      0.04839105
      -0.10904120      0.07249609      0.25238577
       0.62461926     -0.45576873      0.11098716
      -0.53249749      0.75730095     -0.04839105
       0.10904120     -0.07249609      0.25238577
       0.29809432     -0.00950871      0.45125250
      -0.00699425      0.23280155     -0.20584407
       0.23277536     -0.08036812      1.27361324
       0.29809432     -0.00950871     -0.45125250
      -0.00699425      0.23280155      0.20584407
      -0.23277536      0.08036812      1.27361324
       0.29809432      0.00950871     -0.45125250
       0.00699425      0.23280155     -0.20584407
      -0.23277536     -0.08036812      1.27361324
       0.29809432      0.00950871      0.45125250
       0.00699425      0.23280155      0.20584407
       0.23277536      0.08036812      1.27361324
       0.10531659     -0.06528630      0.05961893
      -0.07972017      0.02988862     -0.01190157
       0.02345828      0.01372803      0.00513783
       0.10531659     -0.06528630     -0.05961893
      -0.07972017      0.02988862      0.01190157
      -0.02345828     -0.01372803      0.00513783
       0.10531659      0.06528630     -0.05961893
       0.07972017      0.02988862     -0.01190157
      -0.02345828      0.01372803      0.00513783
       0.10531659      0.06528630      0.05961893
       0.07972017      0.02988862      0.01190157
       0.02345828     -0.01372803      0.00513783
       0.01992760     -0.02866865     -0.14340748
      -0.01979737      0.09688452      0.04805896
      -0.12726165      0.04586365     -0.08212058
       0.01992760     -0.02866865      0.14340748
      -0.01979737      0.09688452     -0.04805896
       0.12726165     -0.04586365     -0.08212058
       0.01992760      0.02866865      0.14340748
       0.01979737      0.09688452      0.04805896
       0.12726165      0.04586365     -0.08212058
       0.01992760      0.02866865     -0.14340748
       0.01979737      0.09688452     -0.04805896
      -0.12726165     -0.04586365     -0.08212058
       0.04082705     -0.01785154      0.07002061
       0.02279815      0.11481379     -0.04688079
       0.09947062     -0.05532421      0.00495075
       0.04082705     -0.01785154     -0.07002061
       0.02279815      0.11481379      0.04688079
      -0.09947062      0.05532421      0.00495075
       0.04082705      0.01785154     -0.07002061
      -0.02279815      0.11481379     -0.04688079
      -0.09947062     -0.05532421      0.00495075
       0.04082705      0.01785154      0.07002061
      -0.02279815      0.11481379      0.04688079
       0.09947062      0.05532421      0.00495075
       0.07045347      0.10542705     -0.01043447
       0.03230372     -0.10787002     -0.00837523
      -0.02486824      0.01089726      0.13455696
       0.07045347      0.10542705      0.01043447
       0.03230372     -0.10787002      0.00837523
       0.02486824     -0.01089726      0.13455696
       0.07045347     -0.10542705      0.01043447
      -0.03230372     -0.10787002     -0.00837523
       0.02486824      0.01089726      0.13455696
       0.07045347     -0.10542705     -0.01043447
      -0.03230372     -0.10787002      0.00837523
      -0.02486824     -0.01089726      0.13455696
