../../../pdielec -program castep phonon -vmin 300 -vmax 800 -sphere -vf 0.01 -vf 0.1 -vf 0.2 -method maxwell -method mie -size 0 -size 0.1 -size 1.2 -sigma 5 -csv command.csv
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   4,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   5,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.01),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.01/0.1mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.01/1.2mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/0.1mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/1.2mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2/0.1mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2/1.2mu),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.01),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.01/0.1mu),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.01/1.2mu),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/0.1mu),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/1.2mu),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2/0.1mu),mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2/1.2mu),maxwell_sphere_real_dielectric(vf=0.01),maxwell_sphere_real_dielectric(vf=0.01/0.1mu),maxwell_sphere_real_dielectric(vf=0.01/1.2mu),maxwell_sphere_real_dielectric(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1/0.1mu),maxwell_sphere_real_dielectric(vf=0.1/1.2mu),maxwell_sphere_real_dielectric(vf=0.2),maxwell_sphere_real_dielectric(vf=0.2/0.1mu),maxwell_sphere_real_dielectric(vf=0.2/1.2mu),mie_sphere_real_dielectric(vf=0.01),mie_sphere_real_dielectric(vf=0.01/0.1mu),mie_sphere_real_dielectric(vf=0.01/1.2mu),mie_sphere_real_dielectric(vf=0.1),mie_sphere_real_dielectric(vf=0.1/0.1mu),mie_sphere_real_dielectric(vf=0.1/1.2mu),mie_sphere_real_dielectric(vf=0.2),mie_sphere_real_dielectric(vf=0.2/0.1mu),mie_sphere_real_dielectric(vf=0.2/1.2mu),maxwell_sphere_imag_dielectric(vf=0.01),maxwell_sphere_imag_dielectric(vf=0.01/0.1mu),maxwell_sphere_imag_dielectric(vf=0.01/1.2mu),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1/0.1mu),maxwell_sphere_imag_dielectric(vf=0.1/1.2mu),maxwell_sphere_imag_dielectric(vf=0.2),maxwell_sphere_imag_dielectric(vf=0.2/0.1mu),maxwell_sphere_imag_dielectric(vf=0.2/1.2mu),mie_sphere_imag_dielectric(vf=0.01),mie_sphere_imag_dielectric(vf=0.01/0.1mu),mie_sphere_imag_dielectric(vf=0.01/1.2mu),mie_sphere_imag_dielectric(vf=0.1),mie_sphere_imag_dielectric(vf=0.1/0.1mu),mie_sphere_imag_dielectric(vf=0.1/1.2mu),mie_sphere_imag_dielectric(vf=0.2),mie_sphere_imag_dielectric(vf=0.2/0.1mu),mie_sphere_imag_dielectric(vf=0.2/1.2mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.01),maxwell_sphere_absorption_coefficent_cm-1(vf=0.01/0.1mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.01/1.2mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/0.1mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/1.2mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.2),maxwell_sphere_absorption_coefficent_cm-1(vf=0.2/0.1mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.2/1.2mu),mie_sphere_absorption_coefficent_cm-1(vf=0.01),mie_sphere_absorption_coefficent_cm-1(vf=0.01/0.1mu),mie_sphere_absorption_coefficent_cm-1(vf=0.01/1.2mu),mie_sphere_absorption_coefficent_cm-1(vf=0.1),mie_sphere_absorption_coefficent_cm-1(vf=0.1/0.1mu),mie_sphere_absorption_coefficent_cm-1(vf=0.1/1.2mu),mie_sphere_absorption_coefficent_cm-1(vf=0.2),mie_sphere_absorption_coefficent_cm-1(vf=0.2/0.1mu),mie_sphere_absorption_coefficent_cm-1(vf=0.2/1.2mu)
,,,,,,  302.000000,    9.053732,          0.17801032,          0.17801084,          0.12148788,          0.18593911,          0.18594063,          0.12699588,          0.19866105,          0.19866453,          0.13586892,          0.17732178,          0.17796994,          0.79331910,          0.17732178,          0.17796994,          0.79331910,          0.17732178,          0.17796994,          0.79331910,          2.04565718,          2.04566176,          2.04631793,          2.49013801,          2.49019087,          2.49776162,          3.06747383,          3.06759921,          3.08558162,          1.95494426,          1.95491524,          1.95057616,          1.57254045,          1.57228020,          1.53357120,          1.19640946,          1.19595546,          1.12894143,          0.00026790,          0.00026790,          0.00018287,          0.00308742,          0.00308748,          0.00211193,          0.00732229,          0.00732257,          0.00502265,         -0.00026088,         -0.00026183,         -0.00116585,         -0.00233979,         -0.00234815,         -0.01033751,         -0.00408175,         -0.00409589,         -0.01773947,          0.15435832,          0.15435877,          0.10534594,          1.61233619,          1.61234937,          1.10122095,          3.44530417,          3.44536462,          2.35632376,          0.15376126,          0.15432330,          0.68791180,          1.53761262,          1.54323303,          6.87911799,          3.07522524,          3.08646605,         13.75823598
,,,,,,  302.200000,    9.059728,          0.17845733,          0.17845787,          0.12173355,          0.18641063,          0.18641219,          0.12725606,          0.19917355,          0.19917708,          0.13615372,          0.17776673,          0.17841799,          0.79624014,          0.17776673,          0.17841799,          0.79624014,          0.17776673,          0.17841799,          0.79624014,          2.04567862,          2.04568322,          2.04634088,          2.49038518,          2.49043817,          2.49802667,          3.06806004,          3.06818573,          3.08621200,          1.95492337,          1.95489428,          1.95054238,          1.57235314,          1.57209219,          1.53327159,          1.19608270,          1.19562752,          1.12842708,          0.00026840,          0.00026840,          0.00018312,          0.00309336,          0.00309342,          0.00211497,          0.00733703,          0.00733731,          0.00503036,         -0.00026136,         -0.00026232,         -0.00116936,         -0.00234397,         -0.00235236,         -0.01036770,         -0.00408873,         -0.00410292,         -0.01778896,          0.15474593,          0.15474640,          0.10555897,          1.61642488,          1.61643836,          1.10347712,          3.45419235,          3.45425358,          2.36126298,          0.15414709,          0.15471182,          0.69044472,          1.54147091,          1.54711822,          6.90444723,          3.08294183,          3.09423644,         13.80889447
,,,,,,  302.400000,    9.065724,          0.17890557,          0.17890614,          0.12197977,          0.18688347,          0.18688506,          0.12751684,          0.19968753,          0.19969111,          0.13643919,          0.17821290,          0.17886729,          0.79917334,          0.17821290,          0.17886729,          0.79917334,          0.17821290,          0.17886729,          0.79917334,          2.04570011,          2.04570472,          2.04636387,          2.49063282,          2.49068593,          2.49829225,          3.06864743,          3.06877342,          3.08684368,          1.95490245,          1.95487327,          1.95050851,          1.57216549,          1.57190384,          1.53297119,          1.19575539,          1.19529901,          1.12791144,          0.00026890,          0.00026890,          0.00018337,          0.00309931,          0.00309937,          0.00211801,          0.00735180,          0.00735208,          0.00503808,         -0.00026184,         -0.00026280,         -0.00117288,         -0.00234816,         -0.00235658,         -0.01039799,         -0.00409572,         -0.00410997,         -0.01783861,          0.15513461,          0.15513511,          0.10577247,          1.62052501,          1.62053878,          1.10573841,          3.46310606,          3.46316809,          2.36621383,          0.15453398,          0.15510142,          0.69298819,          1.54533982,          1.55101419,          6.92988194,          3.09067965,          3.10202837,         13.85976387
,,,,,,  302.600000,    9.071720,          0.17935504,          0.17935564,          0.12222653,          0.18735763,          0.18735925,          0.12777821,          0.20020299,          0.20020661,          0.13672534,          0.17866031,          0.17931783,          0.80211877,          0.17866031,          0.17931783,          0.80211877,          0.17866031,          0.17931783,          0.80211877,          2.04572164,          2.04572626,          2.04638691,          2.49088094,          2.49093418,          2.49855834,          3.06923600,          3.06936229,          3.08747666,          1.95488149,          1.95485223,          1.95047455,          1.57197751,          1.57171515,          1.53266998,          1.19542751,          1.19496994,          1.12739448,          0.00026939,          0.00026940,          0.00018362,          0.00310527,          0.00310533,          0.00212106,          0.00736661,          0.00736690,          0.00504583,         -0.00026233,         -0.00026329,         -0.00117642,         -0.00235236,         -0.00236082,         -0.01042839,         -0.00410272,         -0.00411703,         -0.01788842,          0.15552437,          0.15552489,          0.10598645,          1.62463662,          1.62465068,          1.10800481,          3.47204539,          3.47210822,          2.37117635,          0.15492194,          0.15549210,          0.69554227,          1.54921939,          1.55492096,          6.95542270,          3.09843878,          3.10984193,         13.91084541
,,,,,,  302.800000,    9.077716,          0.17980576,          0.17980639,          0.12247384,          0.18783312,          0.18783478,          0.12804017,          0.20071992,          0.20072359,          0.13701216,          0.17910894,          0.17976962,          0.80507651,          0.17910894,          0.17976962,          0.80507651,          0.17910894,          0.17976962,          0.80507651,          2.04574320,          2.04574783,          2.04640999,          2.49112954,          2.49118290,          2.49882496,          3.06982575,          3.06995236,          3.08811095,          1.95486049,          1.95483115,          1.95044049,          1.57178920,          1.57152613,          1.53236798,          1.19509908,          1.19464030,          1.12687622,          0.00026989,          0.00026990,          0.00018387,          0.00311125,          0.00311131,          0.00212412,          0.00738146,          0.00738175,          0.00505360,         -0.00026281,         -0.00026378,         -0.00117996,         -0.00235656,         -0.00236506,         -0.01045890,         -0.00410974,         -0.00412411,         -0.01793840,          0.15591520,          0.15591574,          0.10620090,          1.62875974,          1.62877410,          1.11027636,          3.48101045,          3.48107409,          2.37615059,          0.15531096,          0.15588386,          0.69810701,          1.55310965,          1.55883859,          6.98107014,          3.10621930,          3.11767719,         13.96214029
,,,,,,  303.000000,    9.083711,          0.18025772,          0.18025837,          0.12272170,          0.18830995,          0.18831164,          0.12830273,          0.20123835,          0.20124207,          0.13729966,          0.17955881,          0.18022267,          0.80804661,          0.17955881,          0.18022267,          0.80804661,          0.17955881,          0.18022267,          0.80804661,          2.04576481,          2.04576945,          2.04643311,          2.49137861,          2.49143210,          2.49909211,          3.07041670,          3.07054361,          3.08874655,          1.95483945,          1.95481003,          1.95040633,          1.57160054,          1.57133676,          1.53206516,          1.19477008,          1.19431010,          1.12635664,          0.00027040,          0.00027040,          0.00018412,          0.00311725,          0.00311731,          0.00212718,          0.00739636,          0.00739664,          0.00506138,         -0.00026329,         -0.00026427,         -0.00118352,         -0.00236078,         -0.00236931,         -0.01048952,         -0.00411678,         -0.00413120,         -0.01798855,          0.15630711,          0.15630767,          0.10641582,          1.63289442,          1.63290908,          1.11255306,          3.49000132,          3.49006577,          2.38113657,          0.15570106,          0.15627671,          0.70068249,          1.55701063,          1.56276711,          7.00682487,          3.11402127,          3.12553423,         14.01364974
,,,,,,  303.200000,    9.089707,          0.18071093,          0.18071161,          0.12297010,          0.18878811,          0.18878983,          0.12856588,          0.20175827,          0.20176203,          0.13758784,          0.18000993,          0.18067698,          0.81102916,          0.18000993,          0.18067698,          0.81102916,          0.18000993,          0.18067698,          0.81102916,          2.04578646,          2.04579111,          2.04645628,          2.49162817,          2.49168178,          2.49935978,          3.07100884,          3.07113605,          3.08938347,          1.95481837,          1.95478887,          1.95037208,          1.57141155,          1.57114706,          1.53176153,          1.19444052,          1.19397933,          1.12583573,          0.00027090,          0.00027090,          0.00018437,          0.00312326,          0.00312332,          0.00213026,          0.00741129,          0.00741158,          0.00506918,         -0.00026378,         -0.00026476,         -0.00118710,         -0.00236501,         -0.00237357,         -0.01052025,         -0.00412383,         -0.00413831,         -0.01803887,          0.15670010,          0.15670069,          0.10663122,          1.63704070,          1.63705567,          1.11483494,          3.49901810,          3.49908337,          2.38613435,          0.15609224,          0.15667066,          0.70326875,          1.56092238,          1.56670656,          7.03268750,          3.12184477,          3.13341312,         14.06537501
,,,,,,  303.400000,    9.095703,          0.18116539,          0.18116610,          0.12321907,          0.18926761,          0.18926937,          0.12882963,          0.20227969,          0.20228350,          0.13787670,          0.18046229,          0.18113255,          0.81402423,          0.18046229,          0.18113255,          0.81402423,          0.18046229,          0.18113255,          0.81402423,          2.04580814,          2.04581280,          2.04647949,          2.49187821,          2.49193195,          2.49962798,          3.07160217,          3.07172970,          3.09002171,          1.95479725,          1.95476767,          1.95033774,          1.57122222,          1.57095701,          1.53145709,          1.19411040,          1.19364799,          1.12531349,          0.00027140,          0.00027140,          0.00018462,          0.00312928,          0.00312935,          0.00213333,          0.00742626,          0.00742655,          0.00507700,         -0.00026427,         -0.00026525,         -0.00119069,         -0.00236925,         -0.00237785,         -0.01055109,         -0.00413090,         -0.00414544,         -0.01808936,          0.15709417,          0.15709479,          0.10684710,          1.64119862,          1.64121389,          1.11712200,          3.50806088,          3.50812698,          2.39114397,          0.15648449,          0.15706570,          0.70586587,          1.56484494,          1.57065697,          7.05865867,          3.12968988,          3.14131394,         14.11731734
,,,,,,  303.600000,    9.101699,          0.18162111,          0.18162185,          0.12346858,          0.18974846,          0.18975025,          0.12909398,          0.20280261,          0.20280647,          0.13816625,          0.18091590,          0.18158939,          0.81703189,          0.18091590,          0.18158939,          0.81703189,          0.18091590,          0.18158939,          0.81703189,          2.04582987,          2.04583454,          2.04650275,          2.49212873,          2.49218259,          2.49989671,          3.07219670,          3.07232454,          3.09066128,          1.95477610,          1.95474643,          1.95030330,          1.57103256,          1.57076662,          1.53115183,          1.19377971,          1.19331609,          1.12478991,          0.00027191,          0.00027191,          0.00018488,          0.00313532,          0.00313539,          0.00213642,          0.00744127,          0.00744157,          0.00508483,         -0.00026475,         -0.00026574,         -0.00119429,         -0.00237350,         -0.00238213,         -0.01058205,         -0.00413798,         -0.00415258,         -0.01814002,          0.15748934,          0.15748998,          0.10706347,          1.64536822,          1.64538380,          1.11941428,          3.51712976,          3.51719668,          2.39616545,          0.15687783,          0.15746184,          0.70847390,          1.56877833,          1.57461838,          7.08473900,          3.13755667,          3.14923677,         14.16947799
,,,,,,  303.800000,    9.107695,          0.18207809,          0.18207886,          0.12371865,          0.19023066,          0.19023249,          0.12935894,          0.20332705,          0.20333095,          0.13845648,          0.18137076,          0.18204750,          0.82005221,          0.18137076,          0.18204750,          0.82005221,          0.18137076,          0.18204750,          0.82005221,          2.04585164,          2.04585632,          2.04652605,          2.49237973,          2.49243372,          2.50016597,          3.07279243,          3.07292058,          3.09130217,          1.95475490,          1.95472516,          1.95026877,          1.57084255,          1.57057589,          1.53084574,          1.19344845,          1.19298361,          1.12426499,          0.00027241,          0.00027241,          0.00018513,          0.00314138,          0.00314145,          0.00213951,          0.00745633,          0.00745663,          0.00509269,         -0.00026524,         -0.00026623,         -0.00119790,         -0.00237775,         -0.00238642,         -0.01061311,         -0.00414508,         -0.00415973,         -0.01819085,          0.15788560,          0.15788627,          0.10728031,          1.64954954,          1.64956543,          1.12171178,          3.52622482,          3.52629259,          2.40119886,          0.15727226,          0.15785908,          0.71109291,          1.57272260,          1.57859084,          7.11092912,          3.14544521,          3.15718168,         14.22185825
,,,,,,  304.000000,    9.113691,          0.18253633,          0.18253713,          0.12396928,          0.19071422,          0.19071609,          0.12962449,          0.20385300,          0.20385695,          0.13874740,          0.18182689,          0.18250690,          0.82308526,          0.18182689,          0.18250690,          0.82308526,          0.18182689,          0.18250690,          0.82308526,          2.04587345,          2.04587814,          2.04654939,          2.49263122,          2.49268534,          2.50043577,          3.07338937,          3.07351783,          3.09194439,          1.95473367,          1.95470384,          1.95023413,          1.57065220,          1.57038482,          1.53053883,          1.19311662,          1.19265055,          1.12373872,          0.00027292,          0.00027292,          0.00018538,          0.00314745,          0.00314752,          0.00214260,          0.00747142,          0.00747172,          0.00510056,         -0.00026574,         -0.00026673,         -0.00120153,         -0.00238202,         -0.00239072,         -0.01064429,         -0.00415219,         -0.00416691,         -0.01824185,          0.15828296,          0.15828366,          0.10749764,          1.65374262,          1.65375882,          1.12401452,          3.53534618,          3.53541478,          2.40624422,          0.15766778,          0.15825744,          0.71372297,          1.57667779,          1.58257438,          7.13722969,          3.15335558,          3.16514876,         14.27445939
,,,,,,  304.200000,    9.119687,          0.18299585,          0.18299668,          0.12422046,          0.19119914,          0.19120104,          0.12989066,          0.20438047,          0.20438447,          0.13903902,          0.18228427,          0.18296757,          0.82613113,          0.18228427,          0.18296757,          0.82613113,          0.18228427,          0.18296757,          0.82613113,          2.04589530,          2.04590000,          2.04657278,          2.49288319,          2.49293744,          2.50070610,          3.07398752,          3.07411629,          3.09258795,          1.95471240,          1.95468248,          1.95019941,          1.57046151,          1.57019340,          1.53023108,          1.19278423,          1.19231693,          1.12321110,          0.00027343,          0.00027343,          0.00018564,          0.00315354,          0.00315361,          0.00214571,          0.00748656,          0.00748686,          0.00510845,         -0.00026623,         -0.00026722,         -0.00120517,         -0.00238630,         -0.00239504,         -0.01067558,         -0.00415932,         -0.00417409,         -0.01829303,          0.15868142,          0.15868214,          0.10771545,          1.65794751,          1.65796403,          1.12632253,          3.54449391,          3.54456337,          2.41130157,          0.15806439,          0.15865690,          0.71636414,          1.58064393,          1.58656904,          7.16364136,          3.16128787,          3.17313808,         14.32728271
,,,,,,  304.400000,    9.125682,          0.18345664,          0.18345750,          0.12447221,          0.19168542,          0.19168736,          0.13015743,          0.20490947,          0.20491352,          0.13933132,          0.18274293,          0.18342954,          0.82918988,          0.18274293,          0.18342954,          0.82918988,          0.18274293,          0.18342954,          0.82918988,          2.04591719,          2.04592190,          2.04659621,          2.49313566,          2.49319003,          2.50097696,          3.07458688,          3.07471597,          3.09323284,          1.95469108,          1.95466109,          1.95016458,          1.57027047,          1.57000164,          1.52992250,          1.19245126,          1.19198273,          1.12268211,          0.00027394,          0.00027394,          0.00018589,          0.00315964,          0.00315971,          0.00214882,          0.00750174,          0.00750204,          0.00511636,         -0.00026672,         -0.00026772,         -0.00120883,         -0.00239058,         -0.00239936,         -0.01070699,         -0.00416646,         -0.00418130,         -0.01834437,          0.15908099,          0.15908174,          0.10793375,          1.66216424,          1.66218108,          1.12863581,          3.55366812,          3.55373844,          2.41637097,          0.15846211,          0.15905749,          0.71901648,          1.58462106,          1.59057486,          7.19016476,          3.16924213,          3.18114972,         14.38032953
,,,,,,  304.600000,    9.131678,          0.18391871,          0.18391960,          0.12472453,          0.19217308,          0.19217506,          0.13042482,          0.20544000,          0.20544410,          0.13962433,          0.18320285,          0.18389279,          0.83226160,          0.18320285,          0.18389279,          0.83226160,          0.18320285,          0.18389279,          0.83226160,          2.04593912,          2.04594384,          2.04661969,          2.49338861,          2.49344310,          2.50124837,          3.07518746,          3.07531685,          3.09387908,          1.95466973,          1.95463965,          1.95012966,          1.57007910,          1.56980953,          1.52961308,          1.19211772,          1.19164795,          1.12215174,          0.00027445,          0.00027445,          0.00018615,          0.00316576,          0.00316583,          0.00215194,          0.00751695,          0.00751726,          0.00512429,         -0.00026721,         -0.00026822,         -0.00121250,         -0.00239488,         -0.00240369,         -0.01073851,         -0.00417362,         -0.00418852,         -0.01839590,          0.15948167,          0.15948244,          0.10815254,          1.66639286,          1.66641002,          1.13095439,          3.56286891,          3.56294009,          2.42145244,          0.15886092,          0.15945919,          0.72168006,          1.58860922,          1.59459188,          7.21680058,          3.17721845,          3.18918376,         14.43360115
,,,,,,  304.800000,    9.137674,          0.18438207,          0.18438299,          0.12497740,          0.19266211,          0.19266413,          0.13069282,          0.20597206,          0.20597622,          0.13991803,          0.18366405,          0.18435734,          0.83534635,          0.18366405,          0.18435734,          0.83534635,          0.18366405,          0.18435734,          0.83534635,          2.04596109,          2.04596582,          2.04664321,          2.49364205,          2.49369667,          2.50152031,          3.07578925,          3.07591896,          3.09452666,          1.95464834,          1.95461818,          1.95009463,          1.56988738,          1.56961707,          1.52930281,          1.19178361,          1.19131259,          1.12162001,          0.00027496,          0.00027496,          0.00018641,          0.00317190,          0.00317197,          0.00215506,          0.00753221,          0.00753252,          0.00513224,         -0.00026771,         -0.00026872,         -0.00121619,         -0.00239919,         -0.00240804,         -0.01077015,         -0.00418080,         -0.00419575,         -0.01844760,          0.15988345,          0.15988425,          0.10837181,          1.67063341,          1.67065090,          1.13327828,          3.57209637,          3.57216842,          2.42654604,          0.15926085,          0.15986201,          0.72435495,          1.59260845,          1.59862014,          7.24354946,          3.18521691,          3.19724028,         14.48709893
,,,,,,  305.000000,    9.143670,          0.18484671,          0.18484766,          0.12523085,          0.19315252,          0.19315458,          0.13096143,          0.20650568,          0.20650988,          0.14021244,          0.18412654,          0.18482319,          0.83844423,          0.18412654,          0.18482319,          0.83844423,          0.18412654,          0.18482319,          0.83844423,          2.04598310,          2.04598785,          2.04666678,          2.49389598,          2.49395073,          2.50179279,          3.07639226,          3.07652229,          3.09517559,          1.95462691,          1.95459666,          1.95005951,          1.56969531,          1.56942427,          1.52899169,          1.19144892,          1.19097666,          1.12108688,          0.00027548,          0.00027548,          0.00018666,          0.00317805,          0.00317812,          0.00215819,          0.00754752,          0.00754783,          0.00514020,         -0.00026821,         -0.00026922,         -0.00121989,         -0.00240350,         -0.00241239,         -0.01080190,         -0.00418799,         -0.00420300,         -0.01849948,          0.16028636,          0.16028719,          0.10859158,          1.67488594,          1.67490375,          1.13560750,          3.58135060,          3.58142353,          2.43165181,          0.15966188,          0.16026597,          0.72704121,          1.59661879,          1.60265968,          7.27041210,          3.19323758,          3.20531936,         14.54082420
,,,,,,  305.200000,    9.149666,          0.18531264,          0.18531363,          0.12548486,          0.19364432,          0.19364641,          0.13123066,          0.20704084,          0.20704509,          0.14050755,          0.18459031,          0.18529035,          0.84155530,          0.18459031,          0.18529035,          0.84155530,          0.18459031,          0.18529035,          0.84155530,          2.04600515,          2.04600991,          2.04669039,          2.49415040,          2.49420528,          2.50206581,          3.07699650,          3.07712685,          3.09582588,          1.95460544,          1.95457511,          1.95002429,          1.56950290,          1.56923112,          1.52867973,          1.19111366,          1.19064014,          1.12055237,          0.00027599,          0.00027599,          0.00018692,          0.00318421,          0.00318428,          0.00216133,          0.00756286,          0.00756317,          0.00514819,         -0.00026870,         -0.00026972,         -0.00122360,         -0.00240783,         -0.00241675,         -0.01083377,         -0.00419520,         -0.00421027,         -0.01855153,          0.16069039,          0.16069124,          0.10881185,          1.67915048,          1.67916861,          1.13794207,          3.59063169,          3.59070551,          2.43676978,          0.16006403,          0.16067105,          0.72973892,          1.60064027,          1.60671054,          7.29738916,          3.20128054,          3.21342108,         14.59477832
