../../../pdielec -processors 4 -matrix ptfe -sigma 5 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 0 0 -LO 0 1 0 -LO 0 0 1 -csv command.csv -masses program -program qe zno.ph.dynG -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   2,  125.47,         0.007009,                  29.618226,     3.7711,     5.0
   3,  135.90,         0.001087,                   4.595150,     0.5851,     5.0
   4,  136.82,         1.656212,                6998.489467,   891.0754,     5.0
   5,  275.86,         0.000300,                   1.268479,     0.1615,     5.0
   6,  540.08,        32.351955,              136706.419895, 17406.0020,     5.0
   7,  551.39,       112.493688,              475353.326894, 60523.8654,     5.0
   8,  588.61,       112.074439,              473581.751110, 60298.3013,     5.0
   9,  618.67,         0.040824,                 172.505559,    21.9641,     5.0
  10,  651.95,         0.014144,                  59.766292,     7.6097,     5.0
  11,  706.47,         0.004565,                  19.289302,     2.4560,     5.0
,,,,,,cm-1,thz,maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,   17.800000,    0.533631,          0.00445757,          0.00012083,          0.00557805,          4.23694977,          2.61968629,          5.87758650,          0.00081315,          0.00001733,          0.00119848,          0.01918803,          0.00052013,          0.02401125
,,,,,,   18.000000,    0.539626,          0.00456102,          0.00012360,          0.00570722,          4.23701514,          2.61968768,          5.87768285,          0.00082279,          0.00001753,          0.00121262,          0.01963336,          0.00053204,          0.02456728
,,,,,,   18.200000,    0.545622,          0.00466576,          0.00012640,          0.00583798,          4.23708128,          2.61968909,          5.87778032,          0.00083244,          0.00001773,          0.00122678,          0.02008422,          0.00054410,          0.02513014
,,,,,,   18.400000,    0.551618,          0.00477178,          0.00012923,          0.00597033,          4.23714819,          2.61969052,          5.87787893,          0.00084211,          0.00001793,          0.00124096,          0.02054061,          0.00055629,          0.02569986
,,,,,,   18.600000,    0.557614,          0.00487910,          0.00013210,          0.00610428,          4.23721587,          2.61969196,          5.87797868,          0.00085180,          0.00001813,          0.00125517,          0.02100255,          0.00056863,          0.02627645
,,,,,,   18.800000,    0.563610,          0.00498771,          0.00013500,          0.00623983,          4.23728432,          2.61969342,          5.87807956,          0.00086150,          0.00001833,          0.00126941,          0.02147007,          0.00058111,          0.02685993
,,,,,,   19.000000,    0.569606,          0.00509762,          0.00013793,          0.00637698,          4.23735356,          2.61969489,          5.87818158,          0.00087122,          0.00001854,          0.00128366,          0.02194319,          0.00059373,          0.02745034
,,,,,,   19.200000,    0.575602,          0.00520883,          0.00014089,          0.00651575,          4.23742357,          2.61969638,          5.87828474,          0.00088096,          0.00001874,          0.00129795,          0.02242191,          0.00060649,          0.02804769
,,,,,,   19.400000,    0.581597,          0.00532135,          0.00014389,          0.00665614,          4.23749436,          2.61969789,          5.87838904,          0.00089072,          0.00001894,          0.00131226,          0.02290627,          0.00061939,          0.02865201
,,,,,,   19.600000,    0.587593,          0.00543519,          0.00014692,          0.00679815,          4.23756593,          2.61969941,          5.87849449,          0.00090050,          0.00001914,          0.00132659,          0.02339629,          0.00063244,          0.02926332
,,,,,,   19.800000,    0.593589,          0.00555034,          0.00014999,          0.00694180,          4.23763828,          2.61970095,          5.87860108,          0.00091030,          0.00001934,          0.00134095,          0.02389198,          0.00064563,          0.02988164
,,,,,,   20.000000,    0.599585,          0.00566682,          0.00015308,          0.00708707,          4.23771141,          2.61970250,          5.87870882,          0.00092012,          0.00001954,          0.00135533,          0.02439337,          0.00065896,          0.03050700
,,,,,,   20.200000,    0.605581,          0.00578462,          0.00015621,          0.00723399,          4.23778533,          2.61970407,          5.87881772,          0.00092995,          0.00001975,          0.00136975,          0.02490047,          0.00067243,          0.03113942
,,,,,,   20.400000,    0.611577,          0.00590376,          0.00015938,          0.00738256,          4.23786004,          2.61970566,          5.87892776,          0.00093981,          0.00001995,          0.00138418,          0.02541332,          0.00068605,          0.03177893
,,,,,,   20.600000,    0.617572,          0.00602424,          0.00016257,          0.00753277,          4.23793554,          2.61970726,          5.87903896,          0.00094969,          0.00002015,          0.00139865,          0.02593193,          0.00069981,          0.03242555
,,,,,,   20.800000,    0.623568,          0.00614606,          0.00016580,          0.00768465,          4.23801182,          2.61970888,          5.87915132,          0.00095958,          0.00002035,          0.00141314,          0.02645632,          0.00071372,          0.03307931
,,,,,,   21.000000,    0.629564,          0.00626923,          0.00016907,          0.00783819,          4.23808890,          2.61971052,          5.87926483,          0.00096950,          0.00002056,          0.00142766,          0.02698652,          0.00072777,          0.03374023
,,,,,,   21.200000,    0.635560,          0.00639376,          0.00017237,          0.00799340,          4.23816677,          2.61971217,          5.87937951,          0.00097944,          0.00002076,          0.00144221,          0.02752254,          0.00074196,          0.03440834
,,,,,,   21.400000,    0.641556,          0.00651964,          0.00017570,          0.00815028,          4.23824544,          2.61971384,          5.87949535,          0.00098940,          0.00002096,          0.00145679,          0.02806442,          0.00075630,          0.03508367
,,,,,,   21.600000,    0.647552,          0.00664689,          0.00017906,          0.00830885,          4.23832490,          2.61971552,          5.87961236,          0.00099938,          0.00002117,          0.00147140,          0.02861218,          0.00077079,          0.03576625
,,,,,,   21.800000,    0.653548,          0.00677551,          0.00018246,          0.00846911,          4.23840516,          2.61971722,          5.87973053,          0.00100938,          0.00002137,          0.00148603,          0.02916583,          0.00078542,          0.03645609
,,,,,,   22.000000,    0.659543,          0.00690550,          0.00018589,          0.00863106,          4.23848622,          2.61971894,          5.87984988,          0.00101940,          0.00002157,          0.00150070,          0.02972541,          0.00080020,          0.03715323
,,,,,,   22.200000,    0.665539,          0.00703688,          0.00018936,          0.00879472,          4.23856808,          2.61972067,          5.87997040,          0.00102945,          0.00002178,          0.00151539,          0.03029094,          0.00081512,          0.03785770
,,,,,,   22.400000,    0.671535,          0.00716965,          0.00019286,          0.00896008,          4.23865074,          2.61972242,          5.88009209,          0.00103952,          0.00002198,          0.00153012,          0.03086244,          0.00083019,          0.03856953
,,,,,,   22.600000,    0.677531,          0.00730380,          0.00019640,          0.00912716,          4.23873422,          2.61972419,          5.88021496,          0.00104961,          0.00002219,          0.00154487,          0.03143993,          0.00084541,          0.03928873
,,,,,,   22.800000,    0.683527,          0.00743936,          0.00019997,          0.00929596,          4.23881849,          2.61972597,          5.88033901,          0.00105972,          0.00002239,          0.00155966,          0.03202345,          0.00086077,          0.04001535
,,,,,,   23.000000,    0.689523,          0.00757632,          0.00020357,          0.00946649,          4.23890358,          2.61972777,          5.88046425,          0.00106986,          0.00002260,          0.00157447,          0.03261302,          0.00087629,          0.04074941
,,,,,,   23.200000,    0.695519,          0.00771470,          0.00020721,          0.00963875,          4.23898948,          2.61972958,          5.88059067,          0.00108002,          0.00002280,          0.00158932,          0.03320866,          0.00089195,          0.04149094
,,,,,,   23.400000,    0.701514,          0.00785449,          0.00021088,          0.00981276,          4.23907619,          2.61973142,          5.88071827,          0.00109020,          0.00002301,          0.00160420,          0.03381040,          0.00090775,          0.04223997
,,,,,,   23.600000,    0.707510,          0.00799570,          0.00021459,          0.00998851,          4.23916371,          2.61973326,          5.88084707,          0.00110041,          0.00002322,          0.00161911,          0.03441827,          0.00092371,          0.04299653
,,,,,,   23.800000,    0.713506,          0.00813834,          0.00021833,          0.01016603,          4.23925205,          2.61973513,          5.88097706,          0.00111064,          0.00002342,          0.00163406,          0.03503229,          0.00093982,          0.04376065
,,,,,,   24.000000,    0.719502,          0.00828242,          0.00022211,          0.01034531,          4.23934121,          2.61973701,          5.88110825,          0.00112089,          0.00002363,          0.00164904,          0.03565249,          0.00095607,          0.04453237
,,,,,,   24.200000,    0.725498,          0.00842794,          0.00022592,          0.01052635,          4.23943119,          2.61973891,          5.88124063,          0.00113117,          0.00002384,          0.00166405,          0.03627890,          0.00097248,          0.04531171
,,,,,,   24.400000,    0.731494,          0.00857491,          0.00022976,          0.01070918,          4.23952199,          2.61974082,          5.88137422,          0.00114148,          0.00002404,          0.00167909,          0.03691155,          0.00098904,          0.04609871
,,,,,,   24.600000,    0.737489,          0.00872334,          0.00023364,          0.01089379,          4.23961362,          2.61974275,          5.88150900,          0.00115181,          0.00002425,          0.00169417,          0.03755046,          0.00100574,          0.04689339
,,,,,,   24.800000,    0.743485,          0.00887323,          0.00023756,          0.01108020,          4.23970607,          2.61974470,          5.88164500,          0.00116216,          0.00002446,          0.00170928,          0.03819566,          0.00102260,          0.04769580
,,,,,,   25.000000,    0.749481,          0.00902458,          0.00024151,          0.01126841,          4.23979935,          2.61974666,          5.88178220,          0.00117254,          0.00002467,          0.00172443,          0.03884719,          0.00103961,          0.04850596
,,,,,,   25.200000,    0.755477,          0.00917741,          0.00024550,          0.01145843,          4.23989346,          2.61974864,          5.88192061,          0.00118295,          0.00002487,          0.00173961,          0.03950506,          0.00105677,          0.04932391
,,,,,,   25.400000,    0.761473,          0.00933173,          0.00024952,          0.01165026,          4.23998840,          2.61975064,          5.88206024,          0.00119338,          0.00002508,          0.00175483,          0.04016932,          0.00107408,          0.05014969
,,,,,,   25.600000,    0.767469,          0.00948753,          0.00025358,          0.01184392,          4.24008418,          2.61975265,          5.88220109,          0.00120384,          0.00002529,          0.00177008,          0.04083998,          0.00109155,          0.05098332
,,,,,,   25.800000,    0.773465,          0.00964483,          0.00025767,          0.01203942,          4.24018079,          2.61975468,          5.88234316,          0.00121433,          0.00002550,          0.00178537,          0.04151709,          0.00110917,          0.05182484
,,,,,,   26.000000,    0.779460,          0.00980363,          0.00026180,          0.01223675,          4.24027825,          2.61975673,          5.88248644,          0.00122484,          0.00002571,          0.00180070,          0.04220067,          0.00112694,          0.05267428
,,,,,,   26.200000,    0.785456,          0.00996394,          0.00026596,          0.01243594,          4.24037654,          2.61975880,          5.88263096,          0.00123538,          0.00002592,          0.00181606,          0.04289075,          0.00114487,          0.05353169
,,,,,,   26.400000,    0.791452,          0.01012577,          0.00027016,          0.01263698,          4.24047568,          2.61976088,          5.88277670,          0.00124595,          0.00002613,          0.00183147,          0.04358736,          0.00116295,          0.05439710
,,,,,,   26.600000,    0.797448,          0.01028913,          0.00027440,          0.01283989,          4.24057566,          2.61976297,          5.88292368,          0.00125654,          0.00002634,          0.00184690,          0.04429054,          0.00118118,          0.05527054
,,,,,,   26.800000,    0.803444,          0.01045401,          0.00027867,          0.01304467,          4.24067649,          2.61976509,          5.88307189,          0.00126717,          0.00002655,          0.00186238,          0.04500031,          0.00119957,          0.05615205
,,,,,,   27.000000,    0.809440,          0.01062044,          0.00028298,          0.01325134,          4.24077817,          2.61976722,          5.88322134,          0.00127782,          0.00002676,          0.00187790,          0.04571672,          0.00121812,          0.05704167
,,,,,,   27.200000,    0.815435,          0.01078842,          0.00028732,          0.01345990,          4.24088070,          2.61976937,          5.88337203,          0.00128850,          0.00002697,          0.00189345,          0.04643978,          0.00123682,          0.05793943
,,,,,,   27.400000,    0.821431,          0.01095795,          0.00029171,          0.01367036,          4.24098409,          2.61977153,          5.88352397,          0.00129921,          0.00002718,          0.00190905,          0.04716954,          0.00125567,          0.05884538
,,,,,,   27.600000,    0.827427,          0.01112904,          0.00029612,          0.01388273,          4.24108833,          2.61977371,          5.88367715,          0.00130995,          0.00002739,          0.00192468,          0.04790603,          0.00127469,          0.05975955
,,,,,,   27.800000,    0.833423,          0.01130171,          0.00030058,          0.01409702,          4.24119344,          2.61977591,          5.88383158,          0.00132072,          0.00002761,          0.00194035,          0.04864929,          0.00129386,          0.06068198
,,,,,,   28.000000,    0.839419,          0.01147595,          0.00030507,          0.01431324,          4.24129940,          2.61977813,          5.88398727,          0.00133152,          0.00002782,          0.00195607,          0.04939934,          0.00131319,          0.06161272
,,,,,,   28.200000,    0.845415,          0.01165178,          0.00030959,          0.01453139,          4.24140623,          2.61978036,          5.88414421,          0.00134235,          0.00002803,          0.00197182,          0.05015622,          0.00133268,          0.06255179
,,,,,,   28.400000,    0.851411,          0.01182921,          0.00031416,          0.01475150,          4.24151392,          2.61978261,          5.88430241,          0.00135321,          0.00002824,          0.00198762,          0.05091997,          0.00135232,          0.06349925
,,,,,,   28.600000,    0.857406,          0.01200824,          0.00031876,          0.01497356,          4.24162248,          2.61978488,          5.88446188,          0.00136410,          0.00002846,          0.00200346,          0.05169062,          0.00137213,          0.06445512
,,,,,,   28.800000,    0.863402,          0.01218888,          0.00032340,          0.01519758,          4.24173192,          2.61978716,          5.88462262,          0.00137503,          0.00002867,          0.00201934,          0.05246822,          0.00139209,          0.06541946
,,,,,,   29.000000,    0.869398,          0.01237114,          0.00032807,          0.01542358,          4.24184223,          2.61978946,          5.88478462,          0.00138598,          0.00002889,          0.00203526,          0.05325278,          0.00141222,          0.06639231
,,,,,,   29.200000,    0.875394,          0.01255503,          0.00033278,          0.01565157,          4.24195341,          2.61979178,          5.88494790,          0.00139697,          0.00002910,          0.00205123,          0.05404436,          0.00143250,          0.06737370
,,,,,,   29.400000,    0.881390,          0.01274056,          0.00033753,          0.01588155,          4.24206547,          2.61979412,          5.88511246,          0.00140799,          0.00002931,          0.00206724,          0.05484299,          0.00145295,          0.06836369
,,,,,,   29.600000,    0.887386,          0.01292774,          0.00034232,          0.01611354,          4.24217842,          2.61979647,          5.88527829,          0.00141904,          0.00002953,          0.00208330,          0.05564870,          0.00147356,          0.06936230
,,,,,,   29.800000,    0.893382,          0.01311657,          0.00034715,          0.01634755,          4.24229225,          2.61979884,          5.88544541,          0.00143012,          0.00002974,          0.00209940,          0.05646154,          0.00149433,          0.07036960
,,,,,,   30.000000,    0.899377,          0.01330706,          0.00035201,          0.01658358,          4.24240696,          2.61980122,          5.88561382,          0.00144124,          0.00002996,          0.00211554,          0.05728155,          0.00151526,          0.07138561
,,,,,,   30.200000,    0.905373,          0.01349923,          0.00035691,          0.01682164,          4.24252257,          2.61980363,          5.88578352,          0.00145239,          0.00003018,          0.00213173,          0.05810875,          0.00153636,          0.07241039
,,,,,,   30.400000,    0.911369,          0.01369308,          0.00036185,          0.01706176,          4.24263906,          2.61980605,          5.88595452,          0.00146357,          0.00003039,          0.00214796,          0.05894320,          0.00155762,          0.07344399
,,,,,,   30.600000,    0.917365,          0.01388862,          0.00036683,          0.01730393,          4.24275645,          2.61980849,          5.88612681,          0.00147479,          0.00003061,          0.00216424,          0.05978493,          0.00157904,          0.07448644
,,,,,,   30.800000,    0.923361,          0.01408587,          0.00037184,          0.01754817,          4.24287474,          2.61981094,          5.88630041,          0.00148604,          0.00003083,          0.00218057,          0.06063398,          0.00160063,          0.07553779
,,,,,,   31.000000,    0.929357,          0.01428482,          0.00037690,          0.01779449,          4.24299393,          2.61981342,          5.88647531,          0.00149733,          0.00003104,          0.00219695,          0.06149039,          0.00162238,          0.07659809
