../../../../pdielec -processors 4 -vmin 300 -vmax 800 -matrix ptfe -sigma 5 -sphere -needle 0 0 1 -plate 1 0 0 -csv command1.csv -masses program -hessian crystal -program crystal ZnO_CPHF.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   6,  373.28,        16.258071,               68700.105030,  8747.1690,     5.0
   7,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
   8,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  692.600000,   20.763626,          0.77663873,          0.77744170,          0.78727385,          2.03478136,          2.03479092,          2.03493902,          0.00197983,          0.00198188,          0.00200701,          2.62309865,          2.62581065,          2.65901876
,,,,,,  692.800000,   20.769621,          0.77535372,          0.77617532,          0.78607670,          2.03493955,          2.03494928,          2.03509939,          0.00197606,          0.00197815,          0.00200346,          2.61875850,          2.62153346,          2.65497540
,,,,,,  693.000000,   20.775617,          0.77407213,          0.77491248,          0.78488301,          2.03509744,          2.03510733,          2.03525948,          0.00197230,          0.00197444,          0.00199992,          2.61442995,          2.61726821,          2.65094371
,,,,,,  693.200000,   20.781613,          0.77279397,          0.77365316,          0.78369276,          2.03525503,          2.03526510,          2.03541929,          0.00196855,          0.00197074,          0.00199639,          2.61011294,          2.61301485,          2.64692364
,,,,,,  693.400000,   20.787609,          0.77151921,          0.77239734,          0.78250594,          2.03541232,          2.03542256,          2.03557882,          0.00196481,          0.00196705,          0.00199287,          2.60580745,          2.60877333,          2.64291514
,,,,,,  693.600000,   20.793605,          0.77024785,          0.77114502,          0.78132253,          2.03556931,          2.03557974,          2.03573807,          0.00196108,          0.00196337,          0.00198936,          2.60151343,          2.60454361,          2.63891816
,,,,,,  693.800000,   20.799601,          0.76897988,          0.76989617,          0.78014251,          2.03572601,          2.03573662,          2.03589703,          0.00195736,          0.00195970,          0.00198586,          2.59723084,          2.60032564,          2.63493264
,,,,,,  694.000000,   20.805597,          0.76771527,          0.76865079,          0.77896586,          2.03588241,          2.03589320,          2.03605572,          0.00195366,          0.00195604,          0.00198237,          2.59295963,          2.59611936,          2.63095854
,,,,,,  694.200000,   20.811592,          0.76645402,          0.76740886,          0.77779259,          2.03603851,          2.03604950,          2.03621413,          0.00194996,          0.00195240,          0.00197889,          2.58869976,          2.59192475,          2.62699579
,,,,,,  694.400000,   20.817588,          0.76519612,          0.76617037,          0.77662266,          2.03619432,          2.03620550,          2.03637226,          0.00194627,          0.00194876,          0.00197542,          2.58445120,          2.58774174,          2.62304435
,,,,,,  694.600000,   20.823584,          0.76394155,          0.76493531,          0.77545606,          2.03634983,          2.03636121,          2.03653011,          0.00194260,          0.00194513,          0.00197197,          2.58021390,          2.58357030,          2.61910417
,,,,,,  694.800000,   20.829580,          0.76269031,          0.76370365,          0.77429278,          2.03650505,          2.03651663,          2.03668769,          0.00193893,          0.00194151,          0.00196852,          2.57598781,          2.57941037,          2.61517519
,,,,,,  695.000000,   20.835576,          0.76144237,          0.76247539,          0.77313281,          2.03665997,          2.03667177,          2.03684499,          0.00193528,          0.00193791,          0.00196508,          2.57177291,          2.57526192,          2.61125738
,,,,,,  695.200000,   20.841572,          0.76019773,          0.76125051,          0.77197612,          2.03681461,          2.03682661,          2.03700202,          0.00193163,          0.00193431,          0.00196165,          2.56756914,          2.57112489,          2.60735067
,,,,,,  695.400000,   20.847568,          0.75895638,          0.76002900,          0.77082271,          2.03696895,          2.03698117,          2.03715877,          0.00192799,          0.00193073,          0.00195823,          2.56337648,          2.56699925,          2.60345502
,,,,,,  695.600000,   20.853563,          0.75771831,          0.75881085,          0.76967256,          2.03712300,          2.03713544,          2.03731525,          0.00192437,          0.00192715,          0.00195482,          2.55919487,          2.56288495,          2.59957037
,,,,,,  695.800000,   20.859559,          0.75648349,          0.75759605,          0.76852565,          2.03727677,          2.03728943,          2.03747146,          0.00192075,          0.00192358,          0.00195142,          2.55502428,          2.55878194,          2.59569668
,,,,,,  696.000000,   20.865555,          0.75525193,          0.75638457,          0.76738197,          2.03743024,          2.03744313,          2.03762740,          0.00191715,          0.00192003,          0.00194803,          2.55086467,          2.55469017,          2.59183391
,,,,,,  696.200000,   20.871551,          0.75402360,          0.75517641,          0.76624151,          2.03758343,          2.03759655,          2.03778307,          0.00191355,          0.00191648,          0.00194465,          2.54671599,          2.55060962,          2.58798199
,,,,,,  696.400000,   20.877547,          0.75279850,          0.75397156,          0.76510425,          2.03773633,          2.03774969,          2.03793846,          0.00190997,          0.00191295,          0.00194128,          2.54257822,          2.54654022,          2.58414089
,,,,,,  696.600000,   20.883543,          0.75157662,          0.75277000,          0.76397017,          2.03788894,          2.03790254,          2.03809359,          0.00190639,          0.00190942,          0.00193792,          2.53845130,          2.54248194,          2.58031055
,,,,,,  696.800000,   20.889538,          0.75035794,          0.75157171,          0.76283927,          2.03804127,          2.03805511,          2.03824845,          0.00190282,          0.00190591,          0.00193457,          2.53433521,          2.53843474,          2.57649094
,,,,,,  697.000000,   20.895534,          0.74914245,          0.75037670,          0.76171153,          2.03819331,          2.03820740,          2.03840304,          0.00189927,          0.00190240,          0.00193123,          2.53022989,          2.53439857,          2.57268199
,,,,,,  697.200000,   20.901530,          0.74793014,          0.74918493,          0.76058693,          2.03834507,          2.03835941,          2.03855737,          0.00189572,          0.00189891,          0.00192790,          2.52613532,          2.53037339,          2.56888366
,,,,,,  697.400000,   20.907526,          0.74672100,          0.74799641,          0.75946547,          2.03849654,          2.03851114,          2.03871143,          0.00189218,          0.00189542,          0.00192458,          2.52205146,          2.52635915,          2.56509592
,,,,,,  697.600000,   20.913522,          0.74551502,          0.74681112,          0.75834712,          2.03864774,          2.03866260,          2.03886522,          0.00188865,          0.00189194,          0.00192127,          2.51797826,          2.52235581,          2.56131870
,,,,,,  697.800000,   20.919518,          0.74431219,          0.74562904,          0.75723188,          2.03879865,          2.03881377,          2.03901875,          0.00188514,          0.00188848,          0.00191796,          2.51391569,          2.51836334,          2.55755197
,,,,,,  698.000000,   20.925514,          0.74311249,          0.74445016,          0.75611973,          2.03894928,          2.03896467,          2.03917202,          0.00188163,          0.00188502,          0.00191467,          2.50986370,          2.51438169,          2.55379567
,,,,,,  698.200000,   20.931509,          0.74191592,          0.74327448,          0.75501065,          2.03909963,          2.03911530,          2.03932502,          0.00187813,          0.00188158,          0.00191138,          2.50582227,          2.51041081,          2.55004977
,,,,,,  698.400000,   20.937505,          0.74072246,          0.74210197,          0.75390464,          2.03924970,          2.03926565,          2.03947776,          0.00187464,          0.00187814,          0.00190811,          2.50179136,          2.50645067,          2.54631421
,,,,,,  698.600000,   20.943501,          0.73953210,          0.74093263,          0.75280168,          2.03939949,          2.03941572,          2.03963024,          0.00187116,          0.00187471,          0.00190484,          2.49777092,          2.50250122,          2.54258896
,,,,,,  698.800000,   20.949497,          0.73834483,          0.73976644,          0.75170176,          2.03954901,          2.03956552,          2.03978246,          0.00186769,          0.00187129,          0.00190159,          2.49376092,          2.49856242,          2.53887397
,,,,,,  699.000000,   20.955493,          0.73716064,          0.73860340,          0.75060486,          2.03969825,          2.03971505,          2.03993442,          0.00186423,          0.00186789,          0.00189834,          2.48976132,          2.49463424,          2.53516919
,,,,,,  699.200000,   20.961489,          0.73597952,          0.73744349,          0.74951097,          2.03984721,          2.03986430,          2.04008612,          0.00186078,          0.00186449,          0.00189510,          2.48577208,          2.49071663,          2.53147457
,,,,,,  699.400000,   20.967485,          0.73480146,          0.73628669,          0.74842008,          2.03999589,          2.04001329,          2.04023756,          0.00185734,          0.00186110,          0.00189187,          2.48179317,          2.48680954,          2.52779009
,,,,,,  699.600000,   20.973480,          0.73362644,          0.73513300,          0.74733217,          2.04014430,          2.04016200,          2.04038874,          0.00185390,          0.00185772,          0.00188865,          2.47782456,          2.48291295,          2.52411568
,,,,,,  699.800000,   20.979476,          0.73245446,          0.73398240,          0.74624724,          2.04029244,          2.04031044,          2.04053967,          0.00185048,          0.00185435,          0.00188544,          2.47386620,          2.47902681,          2.52045131
,,,,,,  700.000000,   20.985472,          0.73128551,          0.73283489,          0.74516526,          2.04044030,          2.04045862,          2.04069034,          0.00184707,          0.00185099,          0.00188224,          2.46991806,          2.47515108,          2.51679694
,,,,,,  700.200000,   20.991468,          0.73011957,          0.73169044,          0.74408623,          2.04058789,          2.04060652,          2.04084075,          0.00184366,          0.00184764,          0.00187904,          2.46598009,          2.47128571,          2.51315252
,,,,,,  700.400000,   20.997464,          0.72895664,          0.73054906,          0.74301014,          2.04073521,          2.04075416,          2.04099091,          0.00184026,          0.00184429,          0.00187586,          2.46205228,          2.46743068,          2.50951801
,,,,,,  700.600000,   21.003460,          0.72779669,          0.72941072,          0.74193696,          2.04088226,          2.04090153,          2.04114082,          0.00183688,          0.00184096,          0.00187269,          2.45813458,          2.46358594,          2.50589336
,,,,,,  700.800000,   21.009455,          0.72663974,          0.72827541,          0.74086670,          2.04102904,          2.04104864,          2.04129047,          0.00183350,          0.00183764,          0.00186952,          2.45422695,          2.45975145,          2.50227854
,,,,,,  701.000000,   21.015451,          0.72548575,          0.72714313,          0.73979933,          2.04117554,          2.04119548,          2.04143987,          0.00183013,          0.00183432,          0.00186636,          2.45032935,          2.45592717,          2.49867350
,,,,,,  701.200000,   21.021447,          0.72433472,          0.72601387,          0.73873485,          2.04132178,          2.04134205,          2.04158901,          0.00182677,          0.00183102,          0.00186321,          2.44644177,          2.45211307,          2.49507821
,,,,,,  701.400000,   21.027443,          0.72318665,          0.72488760,          0.73767324,          2.04146775,          2.04148837,          2.04173791,          0.00182342,          0.00182772,          0.00186007,          2.44256415,          2.44830910,          2.49149261
,,,,,,  701.600000,   21.033439,          0.72204152,          0.72376432,          0.73661448,          2.04161346,          2.04163441,          2.04188655,          0.00182008,          0.00182443,          0.00185694,          2.43869646,          2.44451523,          2.48791667
,,,,,,  701.800000,   21.039435,          0.72089932,          0.72264402,          0.73555858,          2.04175889,          2.04178020,          2.04203495,          0.00181675,          0.00182116,          0.00185382,          2.43483867,          2.44073142,          2.48435035
,,,,,,  702.000000,   21.045431,          0.71976004,          0.72152669,          0.73450551,          2.04190406,          2.04192572,          2.04218309,          0.00181343,          0.00181789,          0.00185070,          2.43099075,          2.43695762,          2.48079361
,,,,,,  702.200000,   21.051426,          0.71862366,          0.72041231,          0.73345526,          2.04204897,          2.04207099,          2.04233099,          0.00181011,          0.00181463,          0.00184760,          2.42715265,          2.43319381,          2.47724640
,,,,,,  702.400000,   21.057422,          0.71749019,          0.71930088,          0.73240783,          2.04219361,          2.04221599,          2.04247864,          0.00180681,          0.00181137,          0.00184450,          2.42332435,          2.42943995,          2.47370869
,,,,,,  702.600000,   21.063418,          0.71635961,          0.71819238,          0.73136319,          2.04233798,          2.04236073,          2.04262604,          0.00180351,          0.00180813,          0.00184141,          2.41950581,          2.42569599,          2.47018043
,,,,,,  702.800000,   21.069414,          0.71523191,          0.71708680,          0.73032135,          2.04248209,          2.04250522,          2.04277319,          0.00180022,          0.00180490,          0.00183833,          2.41569699,          2.42196190,          2.46666160
,,,,,,  703.000000,   21.075410,          0.71410708,          0.71598414,          0.72928228,          2.04262594,          2.04264944,          2.04292010,          0.00179694,          0.00180167,          0.00183526,          2.41189786,          2.41823765,          2.46315213
,,,,,,  703.200000,   21.081406,          0.71298510,          0.71488437,          0.72824597,          2.04276953,          2.04279341,          2.04306676,          0.00179367,          0.00179846,          0.00183220,          2.40810840,          2.41452319,          2.45965201
,,,,,,  703.400000,   21.087401,          0.71186598,          0.71378750,          0.72721242,          2.04291286,          2.04293712,          2.04321318,          0.00179041,          0.00179525,          0.00182914,          2.40432855,          2.41081849,          2.45616119
,,,,,,  703.600000,   21.093397,          0.71074969,          0.71269350,          0.72618161,          2.04305593,          2.04308058,          2.04335936,          0.00178716,          0.00179205,          0.00182609,          2.40055830,          2.40712351,          2.45267962
,,,,,,  703.800000,   21.099393,          0.70963624,          0.71160237,          0.72515353,          2.04319873,          2.04322378,          2.04350529,          0.00178391,          0.00178886,          0.00182306,          2.39679761,          2.40343822,          2.44920728
,,,,,,  704.000000,   21.105389,          0.70852560,          0.71051410,          0.72412817,          2.04334128,          2.04336673,          2.04365098,          0.00178068,          0.00178568,          0.00182003,          2.39304643,          2.39976258,          2.44574412
,,,,,,  704.200000,   21.111385,          0.70741778,          0.70942867,          0.72310552,          2.04348357,          2.04350942,          2.04379642,          0.00177745,          0.00178251,          0.00181700,          2.38930475,          2.39609655,          2.44229011
,,,,,,  704.400000,   21.117381,          0.70631275,          0.70834608,          0.72208556,          2.04362560,          2.04365186,          2.04394163,          0.00177423,          0.00177935,          0.00181399,          2.38557253,          2.39244010,          2.43884520
,,,,,,  704.600000,   21.123377,          0.70521052,          0.70726632,          0.72106829,          2.04376737,          2.04379404,          2.04408659,          0.00177102,          0.00177619,          0.00181098,          2.38184973,          2.38879319,          2.43540937
,,,,,,  704.800000,   21.129372,          0.70411107,          0.70618937,          0.72005369,          2.04390889,          2.04393598,          2.04423132,          0.00176782,          0.00177305,          0.00180799,          2.37813633,          2.38515579,          2.43198256
,,,,,,  705.000000,   21.135368,          0.70301438,          0.70511522,          0.71904176,          2.04405016,          2.04407766,          2.04437581,          0.00176462,          0.00176991,          0.00180500,          2.37443228,          2.38152786,          2.42856475
,,,,,,  705.200000,   21.141364,          0.70192046,          0.70404387,          0.71803247,          2.04419116,          2.04421909,          2.04452005,          0.00176144,          0.00176678,          0.00180202,          2.37073756,          2.37790937,          2.42515590
,,,,,,  705.400000,   21.147360,          0.70082929,          0.70297530,          0.71702583,          2.04433192,          2.04436027,          2.04466406,          0.00175826,          0.00176366,          0.00179904,          2.36705214,          2.37430028,          2.42175597
,,,,,,  705.600000,   21.153356,          0.69974087,          0.70190951,          0.71602182,          2.04447241,          2.04450121,          2.04480783,          0.00175510,          0.00176055,          0.00179608,          2.36337598,          2.37070055,          2.41836492
,,,,,,  705.800000,   21.159352,          0.69865518,          0.70084647,          0.71502043,          2.04461266,          2.04464189,          2.04495137,          0.00175194,          0.00175744,          0.00179312,          2.35970905,          2.36711015,          2.41498272
,,,,,,  706.000000,   21.165348,          0.69757221,          0.69978619,          0.71402165,          2.04475266,          2.04478233,          2.04509467,          0.00174878,          0.00175435,          0.00179017,          2.35605131,          2.36352906,          2.41160933
,,,,,,  706.200000,   21.171343,          0.69649195,          0.69872865,          0.71302546,          2.04489240,          2.04492252,          2.04523773,          0.00174564,          0.00175126,          0.00178723,          2.35240275,          2.35995722,          2.40824472
,,,,,,  706.400000,   21.177339,          0.69541440,          0.69767385,          0.71203187,          2.04503189,          2.04506246,          2.04538056,          0.00174251,          0.00174818,          0.00178430,          2.34876332,          2.35639461,          2.40488885
,,,,,,  706.600000,   21.183335,          0.69433955,          0.69662177,          0.71104085,          2.04517113,          2.04520216,          2.04552315,          0.00173938,          0.00174511,          0.00178137,          2.34513300,          2.35284120,          2.40154168
,,,,,,  706.800000,   21.189331,          0.69326738,          0.69557239,          0.71005240,          2.04531012,          2.04534161,          2.04566551,          0.00173626,          0.00174205,          0.00177845,          2.34151175,          2.34929695,          2.39820318
,,,,,,  707.000000,   21.195327,          0.69219789,          0.69452573,          0.70906650,          2.04544886,          2.04548082,          2.04580764,          0.00173315,          0.00173899,          0.00177554,          2.33789954,          2.34576182,          2.39487332
,,,,,,  707.200000,   21.201323,          0.69113106,          0.69348175,          0.70808315,          2.04558736,          2.04561978,          2.04594954,          0.00173005,          0.00173595,          0.00177264,          2.33429634,          2.34223579,          2.39155205
,,,,,,  707.400000,   21.207318,          0.69006690,          0.69244045,          0.70710234,          2.04572561,          2.04575850,          2.04609120,          0.00172696,          0.00173291,          0.00176975,          2.33070212,          2.33871881,          2.38823935
,,,,,,  707.600000,   21.213314,          0.68900538,          0.69140183,          0.70612405,          2.04586360,          2.04589698,          2.04623263,          0.00172387,          0.00172988,          0.00176686,          2.32711686,          2.33521087,          2.38493518
,,,,,,  707.800000,   21.219310,          0.68794651,          0.69036587,          0.70514827,          2.04600136,          2.04603522,          2.04637383,          0.00172079,          0.00172686,          0.00176398,          2.32354051,          2.33171191,          2.38163950
,,,,,,  708.000000,   21.225306,          0.68689027,          0.68933257,          0.70417501,          2.04613886,          2.04617321,          2.04651480,          0.00171772,          0.00172384,          0.00176111,          2.31997304,          2.32822192,          2.37835228
,,,,,,  708.200000,   21.231302,          0.68583665,          0.68830190,          0.70320423,          2.04627613,          2.04631096,          2.04665555,          0.00171466,          0.00172084,          0.00175824,          2.31641444,          2.32474085,          2.37507349
,,,,,,  708.400000,   21.237298,          0.68478564,          0.68727387,          0.70223594,          2.04641314,          2.04644848,          2.04679606,          0.00171161,          0.00171784,          0.00175539,          2.31286466,          2.32126868,          2.37180309
,,,,,,  708.600000,   21.243294,          0.68373724,          0.68624847,          0.70127013,          2.04654992,          2.04658575,          2.04693635,          0.00170856,          0.00171485,          0.00175254,          2.30932369,          2.31780537,          2.36854105
,,,,,,  708.800000,   21.249289,          0.68269143,          0.68522568,          0.70030678,          2.04668645,          2.04672279,          2.04707640,          0.00170552,          0.00171187,          0.00174970,          2.30579147,          2.31435090,          2.36528734
,,,,,,  709.000000,   21.255285,          0.68164821,          0.68420549,          0.69934589,          2.04682274,          2.04685959,          2.04721624,          0.00170249,          0.00170890,          0.00174686,          2.30226800,          2.31090522,          2.36204192
,,,,,,  709.200000,   21.261281,          0.68060757,          0.68318790,          0.69838744,          2.04695878,          2.04699615,          2.04735584,          0.00169947,          0.00170593,          0.00174404,          2.29875324,          2.30746830,          2.35880476
,,,,,,  709.400000,   21.267277,          0.67956950,          0.68217290,          0.69743143,          2.04709459,          2.04713247,          2.04749522,          0.00169646,          0.00170297,          0.00174122,          2.29524715,          2.30404013,          2.35557583
,,,,,,  709.600000,   21.273273,          0.67853399,          0.68116047,          0.69647784,          2.04723015,          2.04726856,          2.04763437,          0.00169345,          0.00170002,          0.00173841,          2.29174971,          2.30062065,          2.35235509
,,,,,,  709.800000,   21.279269,          0.67750103,          0.68015061,          0.69552667,          2.04736547,          2.04740441,          2.04777330,          0.00169045,          0.00169708,          0.00173560,          2.28826089,          2.29720985,          2.34914251
,,,,,,  710.000000,   21.285265,          0.67647062,          0.67914331,          0.69457791,          2.04750056,          2.04754002,          2.04791201,          0.00168746,          0.00169415,          0.00173281,          2.28478067,          2.29380768,          2.34593806
,,,,,,  710.200000,   21.291260,          0.67544274,          0.67813855,          0.69363154,          2.04763540,          2.04767541,          2.04805049,          0.00168448,          0.00169122,          0.00173002,          2.28130900,          2.29041412,          2.34274171
,,,,,,  710.400000,   21.297256,          0.67441739,          0.67713634,          0.69268756,          2.04777001,          2.04781056,          2.04818875,          0.00168150,          0.00168830,          0.00172723,          2.27784587,          2.28702914,          2.33955342
,,,,,,  710.600000,   21.303252,          0.67339455,          0.67613666,          0.69174596,          2.04790438,          2.04794547,          2.04832679,          0.00167854,          0.00168539,          0.00172446,          2.27439124,          2.28365271,          2.33637317
,,,,,,  710.800000,   21.309248,          0.67237422,          0.67513949,          0.69080673,          2.04803851,          2.04808015,          2.04846461,          0.00167558,          0.00168248,          0.00172169,          2.27094508,          2.28028479,          2.33320092
,,,,,,  711.000000,   21.315244,          0.67135640,          0.67414484,          0.68986986,          2.04817241,          2.04821460,          2.04860220,          0.00167262,          0.00167959,          0.00171893,          2.26750737,          2.27692536,          2.33003663
,,,,,,  711.200000,   21.321240,          0.67034106,          0.67315270,          0.68893534,          2.04830607,          2.04834882,          2.04873957,          0.00166968,          0.00167670,          0.00171617,          2.26407808,          2.27357438,          2.32688029
,,,,,,  711.400000,   21.327235,          0.66932821,          0.67216305,          0.68800316,          2.04843949,          2.04848281,          2.04887673,          0.00166674,          0.00167382,          0.00171343,          2.26065718,          2.27023183,          2.32373185
,,,,,,  711.600000,   21.333231,          0.66831784,          0.67117588,          0.68707332,          2.04857269,          2.04861657,          2.04901366,          0.00166381,          0.00167095,          0.00171069,          2.25724464,          2.26689767,          2.32059129
,,,,,,  711.800000,   21.339227,          0.66730993,          0.67019119,          0.68614579,          2.04870564,          2.04875010,          2.04915038,          0.00166089,          0.00166808,          0.00170796,          2.25384044,          2.26357187,          2.31745858
,,,,,,  712.000000,   21.345223,          0.66630449,          0.66920896,          0.68522058,          2.04883837,          2.04888340,          2.04928688,          0.00165798,          0.00166522,          0.00170523,          2.25044454,          2.26025441,          2.31433368
,,,,,,  712.200000,   21.351219,          0.66530149,          0.66822920,          0.68429768,          2.04897086,          2.04901648,          2.04942316,          0.00165507,          0.00166237,          0.00170251,          2.24705691,          2.25694525,          2.31121657
,,,,,,  712.400000,   21.357215,          0.66430094,          0.66725188,          0.68337707,          2.04910311,          2.04914932,          2.04955922,          0.00165217,          0.00165953,          0.00169980,          2.24367754,          2.25364437,          2.30810721
,,,,,,  712.600000,   21.363211,          0.66330282,          0.66627701,          0.68245874,          2.04923514,          2.04928194,          2.04969507,          0.00164928,          0.00165669,          0.00169710,          2.24030639,          2.25035173,          2.30500557
,,,,,,  712.800000,   21.369206,          0.66230712,          0.66530457,          0.68154270,          2.04936694,          2.04941433,          2.04983070,          0.00164639,          0.00165386,          0.00169440,          2.23694343,          2.24706730,          2.30191163
,,,,,,  713.000000,   21.375202,          0.66131385,          0.66433455,          0.68062893,          2.04949850,          2.04954650,          2.04996612,          0.00164351,          0.00165104,          0.00169171,          2.23358865,          2.24379107,          2.29882536
,,,,,,  713.200000,   21.381198,          0.66032298,          0.66336694,          0.67971741,          2.04962984,          2.04967844,          2.05010132,          0.00164064,          0.00164823,          0.00168903,          2.23024200,          2.24052298,          2.29574672
,,,,,,  713.400000,   21.387194,          0.65933452,          0.66240175,          0.67880815,          2.04976094,          2.04981015,          2.05023630,          0.00163778,          0.00164542,          0.00168635,          2.22690346,          2.23726303,          2.29267568
,,,,,,  713.600000,   21.393190,          0.65834845,          0.66143895,          0.67790113,          2.04989182,          2.04994164,          2.05037108,          0.00163493,          0.00164262,          0.00168368,          2.22357301,          2.23401118,          2.28961222
,,,,,,  713.800000,   21.399186,          0.65736477,          0.66047854,          0.67699635,          2.05002247,          2.05007291,          2.05050563,          0.00163208,          0.00163983,          0.00168102,          2.22025062,          2.23076739,          2.28655631
,,,,,,  714.000000,   21.405182,          0.65638346,          0.65952051,          0.67609379,          2.05015289,          2.05020395,          2.05063998,          0.00162924,          0.00163704,          0.00167836,          2.21693626,          2.22753165,          2.28350792
,,,,,,  714.200000,   21.411177,          0.65540453,          0.65856486,          0.67519345,          2.05028309,          2.05033478,          2.05077412,          0.00162640,          0.00163427,          0.00167571,          2.21362991,          2.22430392,          2.28046701
,,,,,,  714.400000,   21.417173,          0.65442796,          0.65761156,          0.67429531,          2.05041306,          2.05046538,          2.05090804,          0.00162358,          0.00163149,          0.00167307,          2.21033153,          2.22108418,          2.27743357
,,,,,,  714.600000,   21.423169,          0.65345374,          0.65666063,          0.67339938,          2.05054280,          2.05059576,          2.05104175,          0.00162076,          0.00162873,          0.00167043,          2.20704111,          2.21787239,          2.27440756
,,,,,,  714.800000,   21.429165,          0.65248187,          0.65571204,          0.67250564,          2.05067232,          2.05072591,          2.05117525,          0.00161794,          0.00162597,          0.00166780,          2.20375862,          2.21466853,          2.27138895
,,,,,,  715.000000,   21.435161,          0.65151233,          0.65476579,          0.67161409,          2.05080161,          2.05085585,          2.05130854,          0.00161514,          0.00162323,          0.00166518,          2.20048402,          2.21147257,          2.26837772
,,,,,,  715.200000,   21.441157,          0.65054513,          0.65382187,          0.67072470,          2.05093068,          2.05098557,          2.05144163,          0.00161234,          0.00162048,          0.00166256,          2.19721730,          2.20828449,          2.26537383
,,,,,,  715.400000,   21.447152,          0.64958026,          0.65288028,          0.66983749,          2.05105953,          2.05111507,          2.05157450,          0.00160955,          0.00161775,          0.00165995,          2.19395842,          2.20510425,          2.26237727
,,,,,,  715.600000,   21.453148,          0.64861769,          0.65194100,          0.66895244,          2.05118815,          2.05124435,          2.05170716,          0.00160677,          0.00161502,          0.00165735,          2.19070737,          2.20193182,          2.25938799
,,,,,,  715.800000,   21.459144,          0.64765744,          0.65100402,          0.66806953,          2.05131655,          2.05137342,          2.05183962,          0.00160399,          0.00161230,          0.00165475,          2.18746411,          2.19876719,          2.25640598
,,,,,,  716.000000,   21.465140,          0.64669949,          0.65006935,          0.66718877,          2.05144473,          2.05150226,          2.05197187,          0.00160122,          0.00160959,          0.00165216,          2.18422862,          2.19561032,          2.25343121
,,,,,,  716.200000,   21.471136,          0.64574383,          0.64913696,          0.66631014,          2.05157269,          2.05163089,          2.05210391,          0.00159846,          0.00160688,          0.00164958,          2.18100088,          2.19246119,          2.25046364
,,,,,,  716.400000,   21.477132,          0.64479045,          0.64820686,          0.66543364,          2.05170043,          2.05175931,          2.05223575,          0.00159570,          0.00160418,          0.00164700,          2.17778086,          2.18931976,          2.24750326
,,,,,,  716.600000,   21.483128,          0.64383936,          0.64727903,          0.66455926,          2.05182795,          2.05188750,          2.05236738,          0.00159295,          0.00160149,          0.00164443,          2.17456853,          2.18618602,          2.24455003
,,,,,,  716.800000,   21.489123,          0.64289053,          0.64635347,          0.66368699,          2.05195524,          2.05201549,          2.05249880,          0.00159021,          0.00159880,          0.00164187,          2.17136387,          2.18305993,          2.24160393
,,,,,,  717.000000,   21.495119,          0.64194397,          0.64543016,          0.66281682,          2.05208232,          2.05214326,          2.05263002,          0.00158747,          0.00159612,          0.00163931,          2.16816685,          2.17994147,          2.23866493
,,,,,,  717.200000,   21.501115,          0.64099966,          0.64450911,          0.66194874,          2.05220918,          2.05227081,          2.05276104,          0.00158475,          0.00159345,          0.00163676,          2.16497745,          2.17683061,          2.23573301
,,,,,,  717.400000,   21.507111,          0.64005760,          0.64359030,          0.66108276,          2.05233582,          2.05239815,          2.05289185,          0.00158202,          0.00159078,          0.00163421,          2.16179565,          2.17372733,          2.23280813
,,,,,,  717.600000,   21.513107,          0.63911779,          0.64267372,          0.66021885,          2.05246225,          2.05252528,          2.05302246,          0.00157931,          0.00158812,          0.00163168,          2.15862141,          2.17063159,          2.22989028
,,,,,,  717.800000,   21.519103,          0.63818020,          0.64175937,          0.65935701,          2.05258846,          2.05265219,          2.05315287,          0.00157660,          0.00158547,          0.00162914,          2.15545472,          2.16754338,          2.22697942
,,,,,,  718.000000,   21.525098,          0.63724484,          0.64084724,          0.65849723,          2.05271445,          2.05277890,          2.05328307,          0.00157390,          0.00158282,          0.00162662,          2.15229554,          2.16446266,          2.22407553
,,,,,,  718.200000,   21.531094,          0.63631170,          0.63993733,          0.65763951,          2.05284023,          2.05290539,          2.05341308,          0.00157121,          0.00158019,          0.00162410,          2.14914386,          2.16138941,          2.22117858
