../../../pdielec -program phonopy vasp OUTCAR -matrix ptfe -vmin 0 -vmax 1000 -mf 0.01 -method ap -method maxwell -method bruggeman_iter -sphere -plate 0 0 1 -needle 0 0 1 -csv command.csv -sigma 5
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,   91.30,         0.000000,                   0.000000,     0.0000,     5.0
   4,   91.30,         0.000000,                   0.000009,     0.0000,     5.0
   6,  350.41,        17.095344,               72238.083496,  9197.6385,     5.0
   7,  372.03,        16.403289,               69313.736756,  8825.2991,     5.0
   8,  372.03,        16.403059,               69312.765242,  8825.1754,     5.0
   9,  402.01,         0.000000,                   0.000010,     0.0000,     5.0
  10,  402.01,         0.000000,                   0.000000,     0.0000,     5.0
  11,  509.34,         0.000000,                   0.000001,     0.0000,     5.0
,,,,,,cm-1,thz,ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),ap_noshape_real_dielectric(mf=0.01),maxwell_sphere_real_dielectric(mf=0.01),maxwell_plate(0 0 1)_real_dielectric(mf=0.01),maxwell_needle[0 0 1]_real_dielectric(mf=0.01),bruggeman_iter_sphere_real_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_real_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_real_dielectric(mf=0.01),ap_noshape_imag_dielectric(mf=0.01),maxwell_sphere_imag_dielectric(mf=0.01),maxwell_plate(0 0 1)_imag_dielectric(mf=0.01),maxwell_needle[0 0 1]_imag_dielectric(mf=0.01),bruggeman_iter_sphere_imag_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_imag_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_imag_dielectric(mf=0.01),ap_noshape_absorption_coefficent_cm-1(mf=0.01),maxwell_sphere_absorption_coefficent_cm-1(mf=0.01),maxwell_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_sphere_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01)
,,,,,,  564.800000,   16.932278,          1.91032985,          1.99556571,          1.94965904,          2.02113756,          1.99355422,          1.96898243,          2.00606471,          1.99948182,          1.99947173,          1.99948103,          1.99946699,          1.99947310,          1.99947838,          1.99947043,          0.00023833,          0.00024896,          0.00024324,          0.00025215,          0.00024871,          0.00024565,          0.00025027,          0.25976498,          0.27135528,          0.26511293,          0.27483252,          0.27108176,          0.26774051,          0.27278292
,,,,,,  565.000000,   16.938274,          1.90701601,          1.98892834,          1.94353680,          2.01401377,          1.98694063,          1.96273823,          1.99926068,          1.99950086,          1.99949159,          1.99950043,          1.99948710,          1.99949294,          1.99949798,          1.99949039,          0.00023783,          0.00024805,          0.00024239,          0.00025118,          0.00024780,          0.00024478,          0.00024934,          0.25931437,          0.27045273,          0.26428043,          0.27386383,          0.27018245,          0.26689143,          0.27185772
,,,,,,  565.200000,   16.944270,          1.90371151,          1.98232597,          1.93745620,          2.00693414,          1.98036180,          1.95652489,          1.99249347,          1.99951987,          1.99951138,          1.99951976,          1.99950713,          1.99951271,          1.99951751,          1.99951028,          0.00023734,          0.00024714,          0.00024155,          0.00025021,          0.00024690,          0.00024392,          0.00024841,          0.25886502,          0.26955495,          0.26345360,          0.27290115,          0.26928786,          0.26604654,          0.27093752
,,,,,,  565.400000,   16.950266,          1.90041629,          1.97575834,          1.93141679,          1.99989828,          1.97381750,          1.95034222,          1.98576283,          1.99953883,          1.99953109,          1.99953903,          1.99952708,          1.99953241,          1.99953697,          1.99953009,          0.00023685,          0.00024624,          0.00024071,          0.00024924,          0.00024599,          0.00024307,          0.00024748,          0.25841694,          0.26866189,          0.26263236,          0.27194442,          0.26839797,          0.26520583,          0.27002229
,,,,,,  565.600000,   16.956261,          1.89713034,          1.96922520,          1.92541811,          1.99290582,          1.96730746,          1.94418999,          1.97906847,          1.99955775,          1.99955073,          1.99955823,          1.99954695,          1.99955203,          1.99955636,          1.99954983,          0.00023635,          0.00024534,          0.00023988,          0.00024829,          0.00024510,          0.00024222,          0.00024656,          0.25797012,          0.26777352,          0.26181667,          0.27099359,          0.26751274,          0.26436925,          0.26911200
,,,,,,  565.800000,   16.962257,          1.89385361,          1.96272632,          1.91945971,          1.98595637,          1.96083145,          1.93806803,          1.97241013,          1.99957663,          1.99957030,          1.99957736,          1.99956675,          1.99957158,          1.99957569,          1.99956950,          0.00023586,          0.00024444,          0.00023905,          0.00024733,          0.00024420,          0.00024137,          0.00024565,          0.25752455,          0.26688981,          0.26100645,          0.27004861,          0.26663214,          0.26353679,          0.26820660
,,,,,,  566.000000,   16.968253,          1.89058606,          1.95626145,          1.91354116,          1.97904956,          1.95438923,          1.93197612,          1.96578754,          1.99959547,          1.99958980,          1.99959643,          1.99958648,          1.99959106,          1.99959494,          1.99958909,          0.00023537,          0.00024355,          0.00023823,          0.00024639,          0.00024332,          0.00024053,          0.00024474,          0.25708024,          0.26601072,          0.26020165,          0.26910943,          0.26575614,          0.26270842,          0.26730607
,,,,,,  566.200000,   16.974249,          1.88732767,          1.94983034,          1.90766201,          1.97218501,          1.94798055,          1.92591406,          1.95920046,          1.99961428,          1.99960923,          1.99961544,          1.99960613,          1.99961047,          1.99961413,          1.99960862,          0.00023489,          0.00024267,          0.00023742,          0.00024545,          0.00024244,          0.00023969,          0.00024383,          0.25663716,          0.26513622,          0.25940221,          0.26817599,          0.26488469,          0.26188411,          0.26641036
,,,,,,  566.400000,   16.980245,          1.88407839,          1.94343276,          1.90182186,          1.96536236,          1.94160519,          1.91988167,          1.95264861,          1.99963304,          1.99962859,          1.99963437,          1.99962570,          1.99962981,          1.99963326,          1.99962806,          0.00023440,          0.00024178,          0.00023661,          0.00024451,          0.00024156,          0.00023886,          0.00024293,          0.25619533,          0.26426628,          0.25860807,          0.26724825,          0.26401777,          0.26106383,          0.26551945
,,,,,,  566.600000,   16.986241,          1.88083819,          1.93706847,          1.89602027,          1.95858125,          1.93526290,          1.91387874,          1.94613174,          1.99965177,          1.99964788,          1.99965325,          1.99964520,          1.99964908,          1.99965232,          1.99964744,          0.00023392,          0.00024091,          0.00023580,          0.00024358,          0.00024068,          0.00023803,          0.00024204,          0.25575473,          0.26340087,          0.25781917,          0.26632616,          0.26315535,          0.26024755,          0.26463329
,,,,,,  566.800000,   16.992237,          1.87760704,          1.93073723,          1.89025682,          1.95184132,          1.92895346,          1.90790508,          1.93964960,          1.99967046,          1.99966709,          1.99967206,          1.99966463,          1.99966828,          1.99967131,          1.99966675,          0.00023343,          0.00024004,          0.00023501,          0.00024266,          0.00023982,          0.00023720,          0.00024115,          0.25531536,          0.26253996,          0.25703547,          0.26540967,          0.26229740,          0.25943526,          0.26375185
,,,,,,  567.000000,   16.998232,          1.87438490,          1.92443881,          1.88453112,          1.94514221,          1.92267662,          1.90196050,          1.93320193,          1.99968911,          1.99968624,          1.99969081,          1.99968398,          1.99968741,          1.99969023,          1.99968599,          0.00023295,          0.00023917,          0.00023421,          0.00024174,          0.00023895,          0.00023638,          0.00024026,          0.25487722,          0.26168350,          0.25625689,          0.26449873,          0.26144388,          0.25862692,          0.26287511
,,,,,,  567.200000,   17.004228,          1.87117173,          1.91817298,          1.87884276,          1.93848357,          1.91643217,          1.89604481,          1.92678849,          1.99970772,          1.99970532,          1.99970949,          1.99970326,          1.99970648,          1.99970909,          1.99970515,          0.00023247,          0.00023831,          0.00023342,          0.00024083,          0.00023809,          0.00023556,          0.00023938,          0.25444029,          0.26083148,          0.25548339,          0.26359330,          0.26059477,          0.25782251,          0.26200301
,,,,,,  567.400000,   17.010224,          1.86796751,          1.91193951,          1.87319134,          1.93186506,          1.91021988,          1.89015781,          1.92040903,          1.99972629,          1.99972434,          1.99972811,          1.99972247,          1.99972547,          1.99972789,          1.99972425,          0.00023199,          0.00023745,          0.00023264,          0.00023993,          0.00023724,          0.00023475,          0.00023851,          0.25400459,          0.25998386,          0.25471492,          0.26269332,          0.25975003,          0.25702200,          0.26113554
,,,,,,  567.600000,   17.016220,          1.86477219,          1.90573818,          1.86757646,          1.92528632,          1.90403952,          1.88429933,          1.91406329,          1.99974483,          1.99974328,          1.99974667,          1.99974160,          1.99974440,          1.99974662,          1.99974327,          0.00023151,          0.00023660,          0.00023186,          0.00023903,          0.00023639,          0.00023394,          0.00023763,          0.25357009,          0.25914061,          0.25395141,          0.26179875,          0.25890963,          0.25622537,          0.26027265
,,,,,,  567.800000,   17.022216,          1.86158575,          1.89956875,          1.86199776,          1.91874703,          1.89789086,          1.87846917,          1.90775105,          1.99976332,          1.99976215,          1.99976517,          1.99976066,          1.99976326,          1.99976528,          1.99976223,          0.00023104,          0.00023575,          0.00023109,          0.00023813,          0.00023554,          0.00023313,          0.00023677,          0.25313680,          0.25830170,          0.25319282,          0.26090954,          0.25807354,          0.25543259,          0.25941432
,,,,,,  568.000000,   17.028212,          1.85840815,          1.89343101,          1.85645484,          1.91224685,          1.89177370,          1.87266716,          1.90147205,          1.99978178,          1.99978096,          1.99978360,          1.99977966,          1.99978205,          1.99978389,          1.99978112,          0.00023056,          0.00023491,          0.00023032,          0.00023724,          0.00023470,          0.00023233,          0.00023591,          0.25270471,          0.25746709,          0.25243910,          0.26002565,          0.25724173,          0.25464364,          0.25856050
,,,,,,  568.200000,   17.034207,          1.85523935,          1.88732474,          1.85094733,          1.90578544,          1.88568780,          1.86689310,          1.89522607,          1.99980020,          1.99979970,          1.99980198,          1.99979858,          1.99980077,          1.99980242,          1.99979993,          0.00023009,          0.00023407,          0.00022956,          0.00023636,          0.00023387,          0.00023154,          0.00023505,          0.25227382,          0.25663676,          0.25169020,          0.25914703,          0.25641418,          0.25385849,          0.25771118
,,,,,,  568.400000,   17.040203,          1.85207932,          1.88124971,          1.84547486,          1.89936248,          1.87963296,          1.86114683,          1.88901286,          1.99981858,          1.99981838,          1.99982029,          1.99981743,          1.99981943,          1.99982090,          1.99981868,          0.00022962,          0.00023324,          0.00022880,          0.00023548,          0.00023304,          0.00023074,          0.00023420,          0.25184412,          0.25581069,          0.25094606,          0.25827365,          0.25559084,          0.25307712,          0.25686631
,,,,,,  568.600000,   17.046199,          1.84892803,          1.87520570,          1.84003707,          1.89297763,          1.87360895,          1.85542815,          1.88283219,          1.99983693,          1.99983698,          1.99983855,          1.99983621,          1.99983802,          1.99983931,          1.99983737,          0.00022915,          0.00023241,          0.00022805,          0.00023461,          0.00023221,          0.00022996,          0.00023335,          0.25141561,          0.25498883,          0.25020663,          0.25740544,          0.25477170,          0.25229949,          0.25602587
,,,,,,  568.800000,   17.052195,          1.84578545,          1.86919251,          1.83463361,          1.88663059,          1.86761557,          1.84973688,          1.87668382,          1.99985523,          1.99985552,          1.99985674,          1.99985492,          1.99985655,          1.99985766,          1.99985598,          0.00022868,          0.00023158,          0.00022730,          0.00023374,          0.00023139,          0.00022917,          0.00023251,          0.25098829,          0.25417116,          0.24947187,          0.25654237,          0.25395673,          0.25152560,          0.25518982
,,,,,,  569.000000,   17.058191,          1.84265153,          1.86320992,          1.82926410,          1.88032102,          1.86165260,          1.84407287,          1.87056754,          1.99987350,          1.99987400,          1.99987487,          1.99987357,          1.99987501,          1.99987595,          1.99987453,          0.00022821,          0.00023076,          0.00022655,          0.00023288,          0.00023057,          0.00022839,          0.00023167,          0.25056214,          0.25335765,          0.24874173,          0.25568441,          0.25314589,          0.25075541,          0.25435814
,,,,,,  569.200000,   17.064187,          1.83952626,          1.85725772,          1.82392822,          1.87404863,          1.85571983,          1.83843592,          1.86448310,          1.99989174,          1.99989241,          1.99989295,          1.99989214,          1.99989340,          1.99989417,          1.99989301,          0.00022775,          0.00022994,          0.00022582,          0.00023202,          0.00022975,          0.00022761,          0.00023084,          0.25013717,          0.25254828,          0.24801616,          0.25483149,          0.25233916,          0.24998891,          0.25353078
,,,,,,  569.400000,   17.070183,          1.83640959,          1.85133570,          1.81862560,          1.86781309,          1.84981706,          1.83282586,          1.85843029,          1.99990993,          1.99991075,          1.99991097,          1.99991065,          1.99991173,          1.99991233,          1.99991143,          0.00022728,          0.00022913,          0.00022508,          0.00023117,          0.00022894,          0.00022684,          0.00023001,          0.24971337,          0.25174301,          0.24729512,          0.25398359,          0.25153650,          0.24922605,          0.25270772
,,,,,,  569.600000,   17.076178,          1.83330150,          1.84544364,          1.81335593,          1.86161409,          1.84394407,          1.82724252,          1.85240887,          1.99992809,          1.99992903,          1.99992892,          1.99992908,          1.99993000,          1.99993043,          1.99992978,          0.00022682,          0.00022832,          0.00022435,          0.00023032,          0.00022814,          0.00022607,          0.00022918,          0.24929073,          0.25094181,          0.24657855,          0.25314065,          0.25073790,          0.24846684,          0.25188894
,,,,,,  569.800000,   17.082174,          1.83020194,          1.83958135,          1.80811885,          1.85545134,          1.83810067,          1.82168573,          1.84641864,          1.99994621,          1.99994725,          1.99994683,          1.99994746,          1.99994820,          1.99994847,          1.99994806,          0.00022636,          0.00022752,          0.00022363,          0.00022948,          0.00022733,          0.00022530,          0.00022836,          0.24886926,          0.25014466,          0.24586642,          0.25230265,          0.24994332,          0.24771123,          0.25107439
,,,,,,  570.000000,   17.088170,          1.82711090,          1.83374862,          1.80291404,          1.84932453,          1.83228666,          1.81615532,          1.84045936,          1.99996430,          1.99996540,          1.99996467,          1.99996576,          1.99996633,          1.99996645,          1.99996628,          0.00022590,          0.00022672,          0.00022290,          0.00022864,          0.00022654,          0.00022454,          0.00022755,          0.24844894,          0.24935153,          0.24515867,          0.25146953,          0.24915273,          0.24695921,          0.25026405
,,,,,,  570.200000,   17.094166,          1.82402833,          1.82794525,          1.79774118,          1.84323337,          1.82650182,          1.81065112,          1.83453082,          1.99998234,          1.99998349,          1.99998245,          1.99998400,          1.99998441,          1.99998437,          1.99998443,          0.00022544,          0.00022592,          0.00022219,          0.00022781,          0.00022574,          0.00022378,          0.00022674,          0.24802977,          0.24856239,          0.24445527,          0.25064126,          0.24836612,          0.24621075,          0.24945789
,,,,,,  570.400000,   17.100162,          1.82095420,          1.82217104,          1.79259994,          1.83717755,          1.82074597,          1.80517296,          1.82863281,          2.00000036,          2.00000152,          2.00000018,          2.00000217,          2.00000242,          2.00000222,          2.00000252,          0.00022498,          0.00022513,          0.00022148,          0.00022698,          0.00022495,          0.00022303,          0.00022593,          0.24761176,          0.24777722,          0.24375617,          0.24981779,          0.24758344,          0.24546584,          0.24865589
,,,,,,  570.600000,   17.106158,          1.81788849,          1.81642578,          1.78749001,          1.83115680,          1.81501891,          1.79972068,          1.82276511,          2.00001833,          2.00001948,          2.00001785,          2.00002027,          2.00002037,          2.00002002,          2.00002054,          0.00022452,          0.00022434,          0.00022077,          0.00022616,          0.00022417,          0.00022228,          0.00022513,          0.24719488,          0.24699599,          0.24306133,          0.24899910,          0.24680468,          0.24472444,          0.24785800
,,,,,,  570.800000,   17.112154,          1.81483116,          1.81070928,          1.78241107,          1.82517081,          1.80932044,          1.79429411,          1.81692750,          2.00003627,          2.00003738,          2.00003547,          2.00003831,          2.00003825,          2.00003776,          2.00003850,          0.00022407,          0.00022356,          0.00022006,          0.00022534,          0.00022339,          0.00022153,          0.00022433,          0.24677915,          0.24621866,          0.24237070,          0.24818513,          0.24602981,          0.24398654,          0.24706421
,,,,,,  571.000000,   17.118149,          1.81178217,          1.80502135,          1.77736283,          1.81921930,          1.80365036,          1.78889310,          1.81111979,          2.00005417,          2.00005521,          2.00005303,          2.00005629,          2.00005608,          2.00005543,          2.00005640,          0.00022361,          0.00022278,          0.00021937,          0.00022453,          0.00022261,          0.00022079,          0.00022353,          0.24636455,          0.24544522,          0.24168424,          0.24737585,          0.24525880,          0.24325212,          0.24627448
,,,,,,  571.200000,   17.124145,          1.80874151,          1.79936179,          1.77234497,          1.81330199,          1.79800849,          1.78351747,          1.80534175,          2.00007203,          2.00007299,          2.00007053,          2.00007420,          2.00007384,          2.00007305,          2.00007423,          0.00022316,          0.00022200,          0.00021867,          0.00022372,          0.00022184,          0.00022005,          0.00022274,          0.24595109,          0.24467564,          0.24100192,          0.24657122,          0.24449162,          0.24252114,          0.24548879
,,,,,,  571.400000,   17.130141,          1.80570912,          1.79373041,          1.76735720,          1.80741861,          1.79239463,          1.77816706,          1.79959318,          2.00008986,          2.00009070,          2.00008798,          2.00009204,          2.00009154,          2.00009061,          2.00009201,          0.00022271,          0.00022123,          0.00021798,          0.00022292,          0.00022107,          0.00021931,          0.00022196,          0.24553875,          0.24390989,          0.24032368,          0.24577120,          0.24372825,          0.24179360,          0.24470710
,,,,,,  571.600000,   17.136137,          1.80268500,          1.78812702,          1.76239921,          1.80156887,          1.78680860,          1.77284173,          1.79387388,          2.00010766,          2.00010835,          2.00010537,          2.00010983,          2.00010917,          2.00010811,          2.00010971,          0.00022226,          0.00022047,          0.00021729,          0.00022212,          0.00022030,          0.00021858,          0.00022117,          0.24512753,          0.24314795,          0.23964950,          0.24497576,          0.24296867,          0.24106947,          0.24392940
,,,,,,  571.800000,   17.142133,          1.79966910,          1.78255142,          1.75747073,          1.79575250,          1.78125020,          1.76754130,          1.78818365,          2.00012541,          2.00012594,          2.00012271,          2.00012755,          2.00012675,          2.00012556,          2.00012736,          0.00022181,          0.00021970,          0.00021661,          0.00022133,          0.00021954,          0.00021785,          0.00022040,          0.24471743,          0.24238978,          0.23897933,          0.24418485,          0.24221284,          0.24034872,          0.24315565
,,,,,,  572.000000,   17.148129,          1.79666139,          1.77700344,          1.75257146,          1.78996922,          1.77571926,          1.76226563,          1.78252228,          2.00014314,          2.00014347,          2.00014000,          2.00014520,          2.00014427,          2.00014294,          2.00014494,          0.00022136,          0.00021894,          0.00021593,          0.00022054,          0.00021878,          0.00021713,          0.00021962,          0.24430844,          0.24163537,          0.23831313,          0.24339845,          0.24146075,          0.23963134,          0.24238582
,,,,,,  572.200000,   17.154124,          1.79366184,          1.77148288,          1.74770111,          1.78421878,          1.77021559,          1.75701455,          1.77688957,          2.00016082,          2.00016094,          2.00015723,          2.00016279,          2.00016173,          2.00016027,          2.00016246,          0.00022092,          0.00021819,          0.00021526,          0.00021976,          0.00021803,          0.00021641,          0.00021885,          0.24390057,          0.24088469,          0.23765087,          0.24261651,          0.24071236,          0.23891730,          0.24161989
,,,,,,  572.400000,   17.160120,          1.79067042,          1.76598956,          1.74285941,          1.77850091,          1.76473900,          1.75178792,          1.77128533,          2.00017847,          2.00017835,          2.00017441,          2.00018032,          2.00017912,          2.00017754,          2.00017993,          0.00022047,          0.00021744,          0.00021459,          0.00021898,          0.00021728,          0.00021569,          0.00021809,          0.24349380,          0.24013771,          0.23699250,          0.24183900,          0.23996766,          0.23820659,          0.24085783
,,,,,,  572.600000,   17.166116,          1.78768711,          1.76052330,          1.73804609,          1.77281534,          1.75928931,          1.74658557,          1.76570936,          2.00019609,          2.00019570,          2.00019153,          2.00019779,          2.00019646,          2.00019475,          2.00019733,          0.00022003,          0.00021669,          0.00021392,          0.00021820,          0.00021654,          0.00021497,          0.00021733,          0.24308813,          0.23939442,          0.23633798,          0.24106588,          0.23922662,          0.23749918,          0.24009961
,,,,,,  572.800000,   17.172112,          1.78471187,          1.75508392,          1.73326086,          1.76716181,          1.75386635,          1.74140737,          1.76016146,          2.00021367,          2.00021299,          2.00020860,          2.00021520,          2.00021374,          2.00021190,          2.00021466,          0.00021959,          0.00021594,          0.00021326,          0.00021743,          0.00021579,          0.00021426,          0.00021657,          0.24268356,          0.23865477,          0.23568729,          0.24029711,          0.23848921,          0.23679505,          0.23934521
,,,,,,  573.000000,   17.178108,          1.78174467,          1.74967124,          1.72850347,          1.76154007,          1.74846994,          1.73625315,          1.75464145,          2.00023121,          2.00023022,          2.00022562,          2.00023254,          2.00023095,          2.00022900,          2.00023194,          0.00021915,          0.00021520,          0.00021260,          0.00021666,          0.00021506,          0.00021355,          0.00021582,          0.24228008,          0.23791876,          0.23504039,          0.23953268,          0.23775541,          0.23609418,          0.23859461
,,,,,,  573.200000,   17.184104,          1.77878547,          1.74428508,          1.72377364,          1.75594986,          1.74309990,          1.73112276,          1.74914913,          2.00024872,          2.00024739,          2.00024258,          2.00024983,          2.00024811,          2.00024604,          2.00024916,          0.00021871,          0.00021447,          0.00021195,          0.00021590,          0.00021432,          0.00021285,          0.00021507,          0.24187769,          0.23718636,          0.23439723,          0.23877252,          0.23702520,          0.23539656,          0.23784777
,,,,,,  573.400000,   17.190100,          1.77583426,          1.73892526,          1.71907111,          1.75039092,          1.73775605,          1.72601607,          1.74368431,          2.00026619,          2.00026450,          2.00025950,          2.00026705,          2.00026522,          2.00026303,          2.00026632,          0.00021827,          0.00021373,          0.00021129,          0.00021514,          0.00021359,          0.00021215,          0.00021432,          0.24147639,          0.23645753,          0.23375778,          0.23801662,          0.23629855,          0.23470215,          0.23710467
,,,,,,  573.600000,   17.196095,          1.77289101,          1.73359161,          1.71439563,          1.74486302,          1.73243822,          1.72093291,          1.73824681,          2.00028363,          2.00028155,          2.00027636,          2.00028422,          2.00028226,          2.00027996,          2.00028342,          0.00021783,          0.00021301,          0.00021065,          0.00021439,          0.00021286,          0.00021145,          0.00021358,          0.24107617,          0.23573227,          0.23312202,          0.23726495,          0.23557543,          0.23401095,          0.23636528
,,,,,,  573.800000,   17.202091,          1.76995567,          1.72828395,          1.70974693,          1.73936591,          1.72714625,          1.71587316,          1.73283643,          2.00030104,          2.00029855,          2.00029317,          2.00030132,          2.00029924,          2.00029683,          2.00030046,          0.00021740,          0.00021228,          0.00021000,          0.00021364,          0.00021214,          0.00021076,          0.00021284,          0.24067702,          0.23501054,          0.23248989,          0.23651745,          0.23485583,          0.23332293,          0.23562958
,,,,,,  574.000000,   17.208087,          1.76702823,          1.72300212,          1.70512478,          1.73389933,          1.72187995,          1.71083665,          1.72745301,          2.00031841,          2.00031549,          2.00030993,          2.00031836,          2.00031617,          2.00031365,          2.00031744,          0.00021696,          0.00021156,          0.00020936,          0.00021290,          0.00021142,          0.00021007,          0.00021211,          0.24027895,          0.23429232,          0.23186137,          0.23577411,          0.23413973,          0.23263807,          0.23489755
,,,,,,  574.200000,   17.214083,          1.76410864,          1.71774594,          1.70052891,          1.72846305,          1.71663916,          1.70582324,          1.72209634,          2.00033574,          2.00033237,          2.00032664,          2.00033535,          2.00033304,          2.00033042,          2.00033437,          0.00021653,          0.00021084,          0.00020873,          0.00021216,          0.00021071,          0.00020938,          0.00021137,          0.23988195,          0.23357759,          0.23123643,          0.23503489,          0.23342709,          0.23195635,          0.23416915
,,,,,,  574.400000,   17.220079,          1.76119690,          1.71251524,          1.69595909,          1.72305683,          1.71142372,          1.70083281,          1.71676625,          2.00035304,          2.00034919,          2.00034330,          2.00035227,          2.00034985,          2.00034712,          2.00035123,          0.00021610,          0.00021013,          0.00020809,          0.00021142,          0.00020999,          0.00020869,          0.00021065,          0.23948601,          0.23286632,          0.23061503,          0.23429976,          0.23271790,          0.23127776,          0.23344437
,,,,,,  574.600000,   17.226075,          1.75829296,          1.70730985,          1.69141507,          1.71768042,          1.70623345,          1.69586519,          1.71146256,          2.00037031,          2.00036596,          2.00035990,          2.00036914,          2.00036661,          2.00036378,          2.00036804,          0.00021567,          0.00020942,          0.00020747,          0.00021069,          0.00020928,          0.00020801,          0.00020993,          0.23909114,          0.23215850,          0.22999714,          0.23356868,          0.23201213,          0.23060226,          0.23272318
,,,,,,  574.800000,   17.232070,          1.75539679,          1.70212961,          1.68689661,          1.71233361,          1.70106818,          1.69092025,          1.70618510,          2.00038754,          2.00038267,          2.00037646,          2.00038595,          2.00038331,          2.00038038,          2.00038479,          0.00021524,          0.00020871,          0.00020684,          0.00020996,          0.00020858,          0.00020733,          0.00020921,          0.23869732,          0.23145409,          0.22938272,          0.23284162,          0.23130976,          0.22992985,          0.23200556
,,,,,,  575.000000,   17.238066,          1.75250837,          1.69697436,          1.68240348,          1.70701615,          1.69592777,          1.68599786,          1.70093368,          2.00040473,          2.00039932,          2.00039297,          2.00040270,          2.00039995,          2.00039693,          2.00040148,          0.00021481,          0.00020801,          0.00020622,          0.00020924,          0.00020788,          0.00020666,          0.00020849,          0.23830455,          0.23075309,          0.22877175,          0.23211856,          0.23061077,          0.22926051,          0.23129147
,,,,,,  575.200000,   17.244062,          1.74962767,          1.69184392,          1.67793544,          1.70172782,          1.69081204,          1.68109787,          1.69570813,          2.00042190,          2.00041592,          2.00040943,          2.00041939,          2.00041654,          2.00041342,          2.00041812,          0.00021439,          0.00020730,          0.00020560,          0.00020852,          0.00020718,          0.00020599,          0.00020778,          0.23791284,          0.23005545,          0.22816419,          0.23139946,          0.22991514,          0.22859422,          0.23058091
,,,,,,  575.400000,   17.250058,          1.74675466,          1.68673814,          1.67349226,          1.69646838,          1.68572083,          1.67622014,          1.69050828,          2.00043903,          2.00043246,          2.00042584,          2.00043603,          2.00043307,          2.00042986,          2.00043470,          0.00021396,          0.00020661,          0.00020499,          0.00020780,          0.00020648,          0.00020532,          0.00020707,          0.23752217,          0.22936118,          0.22756001,          0.23068428,          0.22922284,          0.22793095,          0.22987383
,,,,,,  575.600000,   17.256054,          1.74388932,          1.68165686,          1.66907372,          1.69123762,          1.68065399,          1.67136455,          1.68533395,          2.00045612,          2.00044895,          2.00044220,          2.00045261,          2.00044955,          2.00044624,          2.00045122,          0.00021354,          0.00020592,          0.00020437,          0.00020709,          0.00020579,          0.00020465,          0.00020637,          0.23713254,          0.22867023,          0.22695918,          0.22997301,          0.22853386,          0.22727069,          0.22917023
,,,,,,  575.800000,   17.262050,          1.74103160,          1.67659991,          1.66467959,          1.68603530,          1.67561135,          1.66653095,          1.68018497,          2.00047318,          2.00046538,          2.00045851,          2.00046913,          2.00046597,          2.00046258,          2.00046769,          0.00021311,          0.00020523,          0.00020377,          0.00020638,          0.00020510,          0.00020399,          0.00020566,          0.23674395,          0.22798259,          0.22636167,          0.22926560,          0.22784816,          0.22661342,          0.22847008
,,,,,,  576.000000,   17.268046,          1.73818149,          1.67156714,          1.66030966,          1.68086121,          1.67059276,          1.66171921,          1.67506118,          2.00049021,          2.00048176,          2.00047477,          2.00048560,          2.00048234,          2.00047886,          2.00048410,          0.00021269,          0.00020454,          0.00020316,          0.00020568,          0.00020442,          0.00020333,          0.00020497,          0.23635640,          0.22729824,          0.22576745,          0.22856204,          0.22716574,          0.22595912,          0.22777335
,,,,,,  576.200000,   17.274041,          1.73533897,          1.66655839,          1.65596369,          1.67571514,          1.66559806,          1.65692920,          1.66996241,          2.00050720,          2.00049808,          2.00049099,          2.00050201,          2.00049865,          2.00049508,          2.00050045,          0.00021227,          0.00020386,          0.00020256,          0.00020498,          0.00020374,          0.00020268,          0.00020427,          0.23596987,          0.22661715,          0.22517649,          0.22786228,          0.22648656,          0.22530778,          0.22708003
