../../../../pdielec -vmin 300 -vmax 800 -matrix ptfe -sigma 5 -sphere -needle 0 0 1 -plate 1 0 0 -optical 5.73897 5.73897 5.67346 -csv command.csv -masses program -hessian crystal -program crystal ZnO_default.out
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   6,  373.28,        16.222525,               68549.901892,  8728.0446,     5.0
   7,  398.07,        15.559299,               65747.371760,  8371.2154,     5.0
   8,  398.07,        15.559299,               65747.371760,  8371.2154,     5.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  572.200000,   17.154124,          2.23801232,          2.29385881,          2.31458645,          1.98010020,          1.97976316,          1.97970516,          0.00681224,          0.00698164,          0.00704463,          7.55889042,          7.74751205,          7.81751968
,,,,,,  572.400000,   17.160120,          2.22982112,          2.28476759,          2.30445218,          1.98064349,          1.98031969,          1.98026613,          0.00678587,          0.00695252,          0.00701232,          7.53122463,          7.71680642,          7.78329117
,,,,,,  572.600000,   17.166116,          2.22167742,          2.27573903,          2.29441710,          1.98118468,          1.98087391,          1.98082454,          0.00675965,          0.00692359,          0.00698033,          7.50371926,          7.68631244,          7.74939765
,,,,,,  572.800000,   17.172112,          2.21358084,          2.26677252,          2.28447968,          1.98172378,          1.98142583,          1.98138043,          0.00673358,          0.00689487,          0.00694865,          7.47637305,          7.65602804,          7.71583401
,,,,,,  573.000000,   17.178108,          2.20553101,          2.25786746,          2.27463845,          1.98226080,          1.98197547,          1.98193381,          0.00670766,          0.00686634,          0.00691726,          7.44918473,          7.62595120,          7.68259522
,,,,,,  573.200000,   17.184104,          2.19752756,          2.24902327,          2.26489194,          1.98279576,          1.98252283,          1.98248472,          0.00668189,          0.00683800,          0.00688618,          7.42215308,          7.59607992,          7.64967639
,,,,,,  573.400000,   17.190100,          2.18957013,          2.24023934,          2.25523874,          1.98332867,          1.98306795,          1.98303316,          0.00665626,          0.00680985,          0.00685539,          7.39527686,          7.56641220,          7.61707269
,,,,,,  573.600000,   17.196095,          2.18165837,          2.23151511,          2.24567744,          1.98385955,          1.98361083,          1.98357918,          0.00663079,          0.00678189,          0.00682488,          7.36855486,          7.53694609,          7.58477939
,,,,,,  573.800000,   17.202091,          2.17379191,          2.22285000,          2.23620668,          1.98438839,          1.98415149,          1.98412278,          0.00660546,          0.00675412,          0.00679466,          7.34198587,          7.50767967,          7.55279188
,,,,,,  574.000000,   17.208087,          2.16597040,          2.21424345,          2.22682511,          1.98491522,          1.98468994,          1.98466399,          0.00658027,          0.00672654,          0.00676472,          7.31556872,          7.47861101,          7.52110562
,,,,,,  574.200000,   17.214083,          2.15819349,          2.20569489,          2.21753142,          1.98544004,          1.98522620,          1.98520283,          0.00655522,          0.00669914,          0.00673505,          7.28930220,          7.44973823,          7.48971614
,,,,,,  574.400000,   17.220079,          2.15046084,          2.19720377,          2.20832431,          1.98596287,          1.98576029,          1.98573933,          0.00653032,          0.00667193,          0.00670566,          7.26318516,          7.42105948,          7.45861910
,,,,,,  574.600000,   17.226075,          2.14277211,          2.18876956,          2.19920251,          1.98648372,          1.98629221,          1.98627351,          0.00650556,          0.00664489,          0.00667654,          7.23721645,          7.39257290,          7.42781021
,,,,,,  574.800000,   17.232070,          2.13512695,          2.18039170,          2.19016478,          1.98700260,          1.98682198,          1.98680538,          0.00648094,          0.00661804,          0.00664767,          7.21139491,          7.36427669,          7.39728528
,,,,,,  575.000000,   17.238066,          2.12752503,          2.17206968,          2.18120991,          1.98751952,          1.98734962,          1.98733497,          0.00645646,          0.00659136,          0.00661907,          7.18571940,          7.33616904,          7.36704018
,,,,,,  575.200000,   17.244062,          2.11996601,          2.16380296,          2.17233670,          1.98803449,          1.98787513,          1.98786229,          0.00643212,          0.00656486,          0.00659073,          7.16018882,          7.30824818,          7.33707089
,,,,,,  575.400000,   17.250058,          2.11244958,          2.15559102,          2.16354397,          1.98854752,          1.98839854,          1.98838738,          0.00640791,          0.00653853,          0.00656264,          7.13480204,          7.28051235,          7.30737343
,,,,,,  575.600000,   17.256054,          2.10497539,          2.14743336,          2.15483057,          1.98905862,          1.98891986,          1.98891024,          0.00638384,          0.00651238,          0.00653479,          7.10955797,          7.25295984,          7.27794393
,,,,,,  575.800000,   17.262050,          2.09754313,          2.13932946,          2.14619539,          1.98956781,          1.98943910,          1.98943090,          0.00635990,          0.00648639,          0.00650720,          7.08445550,          7.22558891,          7.24877857
,,,,,,  576.000000,   17.268046,          2.09015248,          2.13127883,          2.13763729,          1.99007509,          1.98995627,          1.98994937,          0.00633610,          0.00646058,          0.00647984,          7.05949358,          7.19839789,          7.21987360
,,,,,,  576.200000,   17.274041,          2.08280313,          2.12328097,          2.12915521,          1.99058048,          1.99047139,          1.99046568,          0.00631243,          0.00643493,          0.00645273,          7.03467111,          7.17138509,          7.19122536
,,,,,,  576.400000,   17.280037,          2.07549475,          2.11533539,          2.12074808,          1.99108399,          1.99098448,          1.99097985,          0.00628890,          0.00640946,          0.00642585,          7.00998704,          7.14454888,          7.16283024
,,,,,,  576.600000,   17.286033,          2.06822704,          2.10744161,          2.11241484,          1.99158562,          1.99149554,          1.99149188,          0.00626549,          0.00638414,          0.00639920,          6.98544033,          7.11788761,          7.13468471
,,,,,,  576.800000,   17.292029,          2.06099968,          2.09959914,          2.10415446,          1.99208539,          1.99200458,          1.99200181,          0.00624221,          0.00635899,          0.00637278,          6.96102994,          7.09139968,          7.10678529
,,,,,,  577.000000,   17.298025,          2.05381238,          2.09180753,          2.09596595,          1.99258330,          1.99251163,          1.99250964,          0.00621907,          0.00633400,          0.00634659,          6.93675483,          7.06508350,          7.07912857
,,,,,,  577.200000,   17.304021,          2.04666484,          2.08406630,          2.08784831,          1.99307937,          1.99301669,          1.99301541,          0.00619605,          0.00630918,          0.00632062,          6.91261398,          7.03893748,          7.05171121
,,,,,,  577.400000,   17.310017,          2.03955675,          2.07637499,          2.07980056,          1.99357361,          1.99351977,          1.99351911,          0.00617315,          0.00628451,          0.00629487,          6.88860639,          7.01296007,          7.02452993
,,,,,,  577.600000,   17.316012,          2.03248781,          2.06873315,          2.07182175,          1.99406603,          1.99402089,          1.99402078,          0.00615039,          0.00626000,          0.00626934,          6.86473105,          6.98714974,          6.99758150
,,,,,,  577.800000,   17.322008,          2.02545774,          2.06114033,          2.06391095,          1.99455663,          1.99452007,          1.99452042,          0.00612775,          0.00623564,          0.00624402,          6.84098697,          6.96150497,          6.97086275
,,,,,,  578.000000,   17.328004,          2.01846625,          2.05359607,          2.05606723,          1.99504543,          1.99501731,          1.99501806,          0.00610523,          0.00621144,          0.00621892,          6.81737318,          6.93602424,          6.94437058
,,,,,,  578.200000,   17.334000,          2.01151303,          2.04609996,          2.04828969,          1.99553244,          1.99551262,          1.99551372,          0.00608284,          0.00618740,          0.00619402,          6.79388870,          6.91070608,          6.91810192
,,,,,,  578.400000,   17.339996,          2.00459782,          2.03865153,          2.04057744,          1.99601767,          1.99600603,          1.99600739,          0.00606056,          0.00616350,          0.00616933,          6.77053256,          6.88554902,          6.89205378
,,,,,,  578.600000,   17.345992,          1.99772033,          2.03125038,          2.03292961,          1.99650112,          1.99649753,          1.99649912,          0.00603841,          0.00613976,          0.00614484,          6.74730382,          6.86055161,          6.86622322
,,,,,,  578.800000,   17.351987,          1.99088028,          2.02389607,          2.02534534,          1.99698281,          1.99698715,          1.99698890,          0.00601639,          0.00611617,          0.00612055,          6.72420153,          6.83571242,          6.84060733
,,,,,,  579.000000,   17.357983,          1.98407738,          2.01658818,          2.01782379,          1.99746275,          1.99747488,          1.99747676,          0.00599448,          0.00609272,          0.00609646,          6.70122474,          6.81103002,          6.81520329
,,,,,,  579.200000,   17.363979,          1.97731138,          2.00932631,          2.01036413,          1.99794094,          1.99796076,          1.99796271,          0.00597269,          0.00606942,          0.00607256,          6.67837254,          6.78650303,          6.79000828
,,,,,,  579.400000,   17.369975,          1.97058198,          2.00211003,          2.00296556,          1.99841740,          1.99844478,          1.99844677,          0.00595101,          0.00604627,          0.00604886,          6.65564400,          6.76213004,          6.76501958
,,,,,,  579.600000,   17.375971,          1.96388894,          1.99493895,          1.99562726,          1.99889213,          1.99892696,          1.99892894,          0.00592946,          0.00602326,          0.00602534,          6.63303822,          6.73790969,          6.74023448
,,,,,,  579.800000,   17.381967,          1.95723197,          1.98781266,          1.98834847,          1.99936514,          1.99940731,          1.99940926,          0.00590802,          0.00600039,          0.00600201,          6.61055429,          6.71384063,          6.71565033
,,,,,,  580.000000,   17.387963,          1.95061081,          1.98073076,          1.98112840,          1.99983645,          1.99988585,          1.99988772,          0.00588670,          0.00597767,          0.00597887,          6.58819133,          6.68992153,          6.69126453
,,,,,,  580.200000,   17.393958,          1.94402520,          1.97369287,          1.97396630,          2.00030606,          2.00036257,          2.00036436,          0.00586549,          0.00595509,          0.00595591,          6.56594843,          6.66615105,          6.66707453
,,,,,,  580.400000,   17.399954,          1.93747489,          1.96669860,          1.96686142,          2.00077398,          2.00083750,          2.00083917,          0.00584439,          0.00593264,          0.00593314,          6.54382473,          6.64252788,          6.64307780
,,,,,,  580.600000,   17.405950,          1.93095961,          1.95974757,          1.95981304,          2.00124023,          2.00131065,          2.00131217,          0.00582341,          0.00591034,          0.00591054,          6.52181936,          6.61905075,          6.61927188
,,,,,,  580.800000,   17.411946,          1.92447911,          1.95283939,          1.95282043,          2.00170480,          2.00178202,          2.00178339,          0.00580254,          0.00588817,          0.00588811,          6.49993146,          6.59571835,          6.59565434
,,,,,,  581.000000,   17.417942,          1.91803313,          1.94597369,          1.94588289,          2.00216771,          2.00225162,          2.00225283,          0.00578179,          0.00586613,          0.00586586,          6.47816017,          6.57252945,          6.57222278
,,,,,,  581.200000,   17.423938,          1.91162143,          1.93915010,          1.93899972,          2.00262896,          2.00271948,          2.00272050,          0.00576114,          0.00584424,          0.00584378,          6.45650465,          6.54948277,          6.54897486
,,,,,,  581.400000,   17.429934,          1.90524376,          1.93236826,          1.93217024,          2.00308858,          2.00318559,          2.00318642,          0.00574060,          0.00582247,          0.00582188,          6.43496406,          6.52657708,          6.52590827
,,,,,,  581.600000,   17.435929,          1.89889988,          1.92562780,          1.92539377,          2.00354655,          2.00364998,          2.00365060,          0.00572017,          0.00580084,          0.00580013,          6.41353757,          6.50381117,          6.50302075
,,,,,,  581.800000,   17.441925,          1.89258953,          1.91892837,          1.91866966,          2.00400290,          2.00411264,          2.00411306,          0.00569985,          0.00577934,          0.00577856,          6.39222436,          6.48118382,          6.48031005
,,,,,,  582.000000,   17.447921,          1.88631248,          1.91226960,          1.91199726,          2.00445764,          2.00457359,          2.00457381,          0.00567964,          0.00575796,          0.00575714,          6.37102362,          6.45869384,          6.45777399
,,,,,,  582.200000,   17.453917,          1.88006849,          1.90565116,          1.90537592,          2.00491076,          2.00503284,          2.00503286,          0.00565954,          0.00573672,          0.00573589,          6.34993453,          6.43634004,          6.43541041
,,,,,,  582.400000,   17.459913,          1.87385732,          1.89907269,          1.89880502,          2.00536228,          2.00549040,          2.00549023,          0.00563954,          0.00571561,          0.00571480,          6.32895630,          6.41412126,          6.41321718
,,,,,,  582.600000,   17.465909,          1.86767874,          1.89253386,          1.89228394,          2.00581221,          2.00594628,          2.00594592,          0.00561964,          0.00569462,          0.00569387,          6.30808814,          6.39203634,          6.39119222
,,,,,,  582.800000,   17.471904,          1.86153252,          1.88603432,          1.88581207,          2.00626055,          2.00640049,          2.00639995,          0.00559985,          0.00567376,          0.00567309,          6.28732925,          6.37008413,          6.36933347
,,,,,,  583.000000,   17.477900,          1.85541842,          1.87957374,          1.87938881,          2.00670732,          2.00685305,          2.00685234,          0.00558017,          0.00565302,          0.00565246,          6.26667886,          6.34826350,          6.34763891
,,,,,,  583.200000,   17.483896,          1.84933621,          1.87315178,          1.87301358,          2.00715252,          2.00730395,          2.00730308,          0.00556058,          0.00563240,          0.00563199,          6.24613620,          6.32657334,          6.32610656
,,,,,,  583.400000,   17.489892,          1.84328567,          1.86676813,          1.86668580,          2.00759617,          2.00775321,          2.00775221,          0.00554110,          0.00561191,          0.00561166,          6.22570051,          6.30501254,          6.30473446
,,,,,,  583.600000,   17.495888,          1.83726658,          1.86042245,          1.86040489,          2.00803826,          2.00820084,          2.00819972,          0.00552172,          0.00559154,          0.00559149,          6.20537102,          6.28358000,          6.28352069
,,,,,,  583.800000,   17.501884,          1.83127872,          1.85411443,          1.85417030,          2.00847880,          2.00864686,          2.00864563,          0.00550245,          0.00557129,          0.00557146,          6.18514698,          6.26227464,          6.26246335
,,,,,,  584.000000,   17.507880,          1.82532185,          1.84784374,          1.84798148,          2.00891781,          2.00909126,          2.00908994,          0.00548327,          0.00555116,          0.00555158,          6.16502765,          6.24109538,          6.24156059
,,,,,,  584.200000,   17.513875,          1.81939577,          1.84161008,          1.84183788,          2.00935530,          2.00953406,          2.00953269,          0.00546419,          0.00553115,          0.00553183,          6.14501230,          6.22004118,          6.22081058
,,,,,,  584.400000,   17.519871,          1.81350025,          1.83541313,          1.83573897,          2.00979126,          2.00997526,          2.00997386,          0.00544521,          0.00551126,          0.00551224,          6.12510019,          6.19911098,          6.20021150
,,,,,,  584.600000,   17.525867,          1.80763509,          1.82925259,          1.82968422,          2.01022572,          2.01041489,          2.01041348,          0.00542633,          0.00549148,          0.00549278,          6.10529060,          6.17830375,          6.17976158
,,,,,,  584.800000,   17.531863,          1.80180007,          1.82312816,          1.82367313,          2.01065867,          2.01085294,          2.01085156,          0.00540755,          0.00547182,          0.00547345,          6.08558280,          6.15761845,          6.15945909
,,,,,,  585.000000,   17.537859,          1.79599498,          1.81703952,          1.81770517,          2.01109012,          2.01128943,          2.01128810,          0.00538886,          0.00545227,          0.00545427,          6.06597609,          6.13705408,          6.13930229
,,,,,,  585.200000,   17.543855,          1.79021960,          1.81098639,          1.81177984,          2.01152008,          2.01172436,          2.01172311,          0.00537027,          0.00543284,          0.00543522,          6.04646976,          6.11660962,          6.11928950
,,,,,,  585.400000,   17.549850,          1.78447375,          1.80496847,          1.80589666,          2.01194857,          2.01215774,          2.01215662,          0.00535177,          0.00541352,          0.00541630,          6.02706312,          6.09628410,          6.09941906
,,,,,,  585.600000,   17.555846,          1.77875720,          1.79898548,          1.80005514,          2.01237558,          2.01258959,          2.01258862,          0.00533337,          0.00539431,          0.00539752,          6.00775546,          6.07607652,          6.07968932
,,,,,,  585.800000,   17.561842,          1.77306975,          1.79303711,          1.79425481,          2.01280112,          2.01301991,          2.01301914,          0.00531507,          0.00537521,          0.00537886,          5.98854610,          6.05598591,          6.06009866
,,,,,,  586.000000,   17.567838,          1.76741121,          1.78712310,          1.78849518,          2.01322521,          2.01344871,          2.01344817,          0.00529685,          0.00535623,          0.00536034,          5.96943437,          6.03601131,          6.04064551
,,,,,,  586.200000,   17.573834,          1.76178137,          1.78124315,          1.78277580,          2.01364785,          2.01387600,          2.01387573,          0.00527873,          0.00533735,          0.00534194,          5.95041957,          6.01615177,          6.02132829
,,,,,,  586.400000,   17.579830,          1.75618003,          1.77539699,          1.77709621,          2.01406904,          2.01430178,          2.01430183,          0.00526071,          0.00531858,          0.00532367,          5.93150106,          5.99640634,          6.00214546
,,,,,,  586.600000,   17.585826,          1.75060701,          1.76958433,          1.77145596,          2.01448880,          2.01472608,          2.01472648,          0.00524277,          0.00529992,          0.00530552,          5.91267815,          5.97677410,          5.98309551
,,,,,,  586.800000,   17.591821,          1.74506210,          1.76380492,          1.76585461,          2.01490713,          2.01514889,          2.01514969,          0.00522492,          0.00528136,          0.00528750,          5.89395021,          5.95725413,          5.96417695
,,,,,,  587.000000,   17.597817,          1.73954511,          1.75805848,          1.76029173,          2.01532404,          2.01557022,          2.01557146,          0.00520717,          0.00526291,          0.00526960,          5.87531656,          5.93784550,          5.94538830
,,,,,,  587.200000,   17.603813,          1.73405585,          1.75234473,          1.75476688,          2.01573953,          2.01599008,          2.01599182,          0.00518951,          0.00524456,          0.00525182,          5.85677657,          5.91854732,          5.92672811
,,,,,,  587.400000,   17.609809,          1.72859412,          1.74666343,          1.74927964,          2.01615362,          2.01640848,          2.01641076,          0.00517193,          0.00522632,          0.00523415,          5.83832960,          5.89935870,          5.90819496
,,,,,,  587.600000,   17.615805,          1.72315975,          1.74101429,          1.74382960,          2.01656630,          2.01682543,          2.01682830,          0.00515444,          0.00520819,          0.00521661,          5.81997500,          5.88027874,          5.88978744
,,,,,,  587.800000,   17.621801,          1.71775255,          1.73539708,          1.73841634,          2.01697760,          2.01724094,          2.01724445,          0.00513704,          0.00519015,          0.00519918,          5.80171216,          5.86130658,          5.87150416
,,,,,,  588.000000,   17.627797,          1.71237232,          1.72981152,          1.73303947,          2.01738750,          2.01765501,          2.01765921,          0.00511973,          0.00517222,          0.00518187,          5.78354044,          5.84244135,          5.85334377
,,,,,,  588.200000,   17.633792,          1.70701890,          1.72425737,          1.72769858,          2.01779603,          2.01806766,          2.01807260,          0.00510251,          0.00515438,          0.00516468,          5.76545923,          5.82368219,          5.83530491
,,,,,,  588.400000,   17.639788,          1.70169209,          1.71873437,          1.72239329,          2.01820319,          2.01847888,          2.01848462,          0.00508537,          0.00513665,          0.00514759,          5.74746792,          5.80502825,          5.81738627
,,,,,,  588.600000,   17.645784,          1.69639171,          1.71324227,          1.71712320,          2.01860898,          2.01888870,          2.01889528,          0.00506832,          0.00511902,          0.00513062,          5.72956589,          5.78647870,          5.79958654
,,,,,,  588.800000,   17.651780,          1.69111759,          1.70778084,          1.71188794,          2.01901341,          2.01929711,          2.01930460,          0.00505135,          0.00510148,          0.00511376,          5.71175254,          5.76803270,          5.78190443
,,,,,,  589.000000,   17.657776,          1.68586955,          1.70234982,          1.70668713,          2.01941649,          2.01970412,          2.01971257,          0.00503447,          0.00508404,          0.00509701,          5.69402728,          5.74968943,          5.76433868
,,,,,,  589.200000,   17.663772,          1.68064742,          1.69694898,          1.70152040,          2.01981823,          2.02010975,          2.02011922,          0.00501767,          0.00506670,          0.00508036,          5.67638951,          5.73144807,          5.74688805
,,,,,,  589.400000,   17.669767,          1.67545101,          1.69157807,          1.69638739,          2.02021863,          2.02051399,          2.02052454,          0.00500095,          0.00504946,          0.00506383,          5.65883864,          5.71330783,          5.72955129
,,,,,,  589.600000,   17.675763,          1.67028016,          1.68623687,          1.69128773,          2.02061769,          2.02091687,          2.02092855,          0.00498432,          0.00503231,          0.00504739,          5.64137410,          5.69526790,          5.71232720
,,,,,,  589.800000,   17.681759,          1.66513470,          1.68092513,          1.68622109,          2.02101543,          2.02131838,          2.02133125,          0.00496777,          0.00501525,          0.00503107,          5.62399529,          5.67732749,          5.69521459
,,,,,,  590.000000,   17.687755,          1.66001446,          1.67564263,          1.68118710,          2.02141185,          2.02171853,          2.02173265,          0.00495130,          0.00499829,          0.00501485,          5.60670166,          5.65948583,          5.67821228
,,,,,,  590.200000,   17.693751,          1.65491926,          1.67038913,          1.67618542,          2.02180697,          2.02211733,          2.02213277,          0.00493491,          0.00498142,          0.00499873,          5.58949263,          5.64174213,          5.66131911
,,,,,,  590.400000,   17.699747,          1.64984895,          1.66516441,          1.67121572,          2.02220077,          2.02251479,          2.02253161,          0.00491860,          0.00496465,          0.00498271,          5.57236763,          5.62409564,          5.64453393
,,,,,,  590.600000,   17.705743,          1.64480335,          1.65996825,          1.66627766,          2.02259328,          2.02291091,          2.02292917,          0.00490238,          0.00494796,          0.00496679,          5.55532612,          5.60654559,          5.62785562
,,,,,,  590.800000,   17.711738,          1.63978231,          1.65480042,          1.66137091,          2.02298449,          2.02330570,          2.02332546,          0.00488623,          0.00493137,          0.00495097,          5.53836753,          5.58909124,          5.61128307
,,,,,,  591.000000,   17.717734,          1.63478565,          1.64966070,          1.65649514,          2.02337441,          2.02369918,          2.02372050,          0.00487016,          0.00491487,          0.00493526,          5.52149131,          5.57173184,          5.59481517
,,,,,,  591.200000,   17.723730,          1.62981322,          1.64454888,          1.65165005,          2.02376306,          2.02409134,          2.02411429,          0.00485417,          0.00489846,          0.00491963,          5.50469693,          5.55446665,          5.57845086
,,,,,,  591.400000,   17.729726,          1.62486486,          1.63946474,          1.64683531,          2.02415043,          2.02448219,          2.02450684,          0.00483826,          0.00488213,          0.00490411,          5.48798384,          5.53729495,          5.56218906
,,,,,,  591.600000,   17.735722,          1.61994041,          1.63440806,          1.64205061,          2.02453654,          2.02487174,          2.02489815,          0.00482242,          0.00486590,          0.00488868,          5.47135150,          5.52021602,          5.54602873
,,,,,,  591.800000,   17.741718,          1.61503971,          1.62937864,          1.63729565,          2.02492138,          2.02526001,          2.02528824,          0.00480667,          0.00484975,          0.00487335,          5.45479939,          5.50322914,          5.52996884
,,,,,,  592.000000,   17.747714,          1.61016261,          1.62437627,          1.63257012,          2.02530497,          2.02564698,          2.02567711,          0.00479099,          0.00483369,          0.00485811,          5.43832697,          5.48633361,          5.51400835
,,,,,,  592.200000,   17.753709,          1.60530895,          1.61940073,          1.62787372,          2.02568731,          2.02603268,          2.02606477,          0.00477538,          0.00481771,          0.00484296,          5.42193373,          5.46952872,          5.49814626
,,,,,,  592.400000,   17.759705,          1.60047858,          1.61445183,          1.62320617,          2.02606840,          2.02641710,          2.02645122,          0.00475985,          0.00480182,          0.00482790,          5.40561914,          5.45281379,          5.48238159
,,,,,,  592.600000,   17.765701,          1.59567135,          1.60952935,          1.61856716,          2.02644826,          2.02680026,          2.02683647,          0.00474440,          0.00478602,          0.00481294,          5.38938270,          5.43618813,          5.46671335
,,,,,,  592.800000,   17.771697,          1.59088710,          1.60463311,          1.61395642,          2.02682688,          2.02718217,          2.02722054,          0.00472902,          0.00477030,          0.00479806,          5.37322389,          5.41965105,          5.45114057
,,,,,,  593.000000,   17.777693,          1.58612569,          1.59976289,          1.60937367,          2.02720429,          2.02756282,          2.02760342,          0.00471372,          0.00475466,          0.00478328,          5.35714220,          5.40320189,          5.43566231
,,,,,,  593.200000,   17.783689,          1.58138696,          1.59491851,          1.60481862,          2.02758047,          2.02794222,          2.02798513,          0.00469848,          0.00473911,          0.00476858,          5.34113714,          5.38683997,          5.42027762
,,,,,,  593.400000,   17.789684,          1.57667077,          1.59009976,          1.60029100,          2.02795543,          2.02832039,          2.02836567,          0.00468333,          0.00472364,          0.00475397,          5.32520822,          5.37056465,          5.40498559
,,,,,,  593.600000,   17.795680,          1.57197698,          1.58530646,          1.59579054,          2.02832919,          2.02869732,          2.02874504,          0.00466824,          0.00470825,          0.00473944,          5.30935492,          5.35437527,          5.38978528
,,,,,,  593.800000,   17.801676,          1.56730543,          1.58053841,          1.59131698,          2.02870175,          2.02907303,          2.02912327,          0.00465323,          0.00469294,          0.00472501,          5.29357677,          5.33827117,          5.37467581
,,,,,,  594.000000,   17.807672,          1.56265600,          1.57579542,          1.58687005,          2.02907311,          2.02944752,          2.02950034,          0.00463829,          0.00467772,          0.00471065,          5.27787329,          5.32225172,          5.35965628
,,,,,,  594.200000,   17.813668,          1.55802852,          1.57107731,          1.58244948,          2.02944329,          2.02982080,          2.02987627,          0.00462342,          0.00466257,          0.00469638,          5.26224398,          5.30631629,          5.34472582
,,,,,,  594.400000,   17.819664,          1.55342287,          1.56638389,          1.57805503,          2.02981227,          2.03019287,          2.03025107,          0.00460862,          0.00464750,          0.00468220,          5.24668838,          5.29046424,          5.32988356
,,,,,,  594.600000,   17.825660,          1.54883890,          1.56171497,          1.57368644,          2.03018008,          2.03056375,          2.03062474,          0.00459389,          0.00463252,          0.00466810,          5.23120601,          5.27469496,          5.31512864
,,,,,,  594.800000,   17.831655,          1.54427647,          1.55707037,          1.56934346,          2.03054671,          2.03093343,          2.03099728,          0.00457923,          0.00461761,          0.00465408,          5.21579639,          5.25900783,          5.30046022
,,,,,,  595.000000,   17.837651,          1.53973544,          1.55244992,          1.56502585,          2.03091218,          2.03130192,          2.03136872,          0.00456464,          0.00460277,          0.00464013,          5.20045908,          5.24340223,          5.28587748
,,,,,,  595.200000,   17.843647,          1.53521568,          1.54785342,          1.56073336,          2.03127648,          2.03166923,          2.03173904,          0.00455012,          0.00458802,          0.00462627,          5.18519359,          5.22787757,          5.27137958
,,,,,,  595.400000,   17.849643,          1.53071706,          1.54328072,          1.55646575,          2.03163963,          2.03203536,          2.03210826,          0.00453567,          0.00457334,          0.00461249,          5.16999948,          5.21243324,          5.25696572
,,,,,,  595.600000,   17.855639,          1.52623943,          1.53873162,          1.55222279,          2.03200162,          2.03240033,          2.03247638,          0.00452128,          0.00455874,          0.00459879,          5.15487629,          5.19706866,          5.24263511
,,,,,,  595.800000,   17.861635,          1.52178267,          1.53420596,          1.54800424,          2.03236247,          2.03276413,          2.03284342,          0.00450697,          0.00454421,          0.00458517,          5.13982356,          5.18178323,          5.22838694
,,,,,,  596.000000,   17.867630,          1.51734664,          1.52970356,          1.54380987,          2.03272218,          2.03312678,          2.03320937,          0.00449272,          0.00452976,          0.00457162,          5.12484086,          5.16657637,          5.21422045
,,,,,,  596.200000,   17.873626,          1.51293121,          1.52522425,          1.53963945,          2.03308075,          2.03348828,          2.03357424,          0.00447854,          0.00451538,          0.00455815,          5.10992774,          5.15144751,          5.20013486
,,,,,,  596.400000,   17.879622,          1.50853625,          1.52076787,          1.53549276,          2.03343819,          2.03384863,          2.03393804,          0.00446442,          0.00450108,          0.00454476,          5.09508375,          5.13639607,          5.18612942
,,,,,,  596.600000,   17.885618,          1.50416163,          1.51633424,          1.53136958,          2.03379451,          2.03420784,          2.03430078,          0.00445037,          0.00448684,          0.00453144,          5.08030847,          5.12142149,          5.17220338
,,,,,,  596.800000,   17.891614,          1.49980722,          1.51192321,          1.52726969,          2.03414970,          2.03456592,          2.03466245,          0.00443639,          0.00447269,          0.00451819,          5.06560145,          5.10652322,          5.15835599
,,,,,,  597.000000,   17.897610,          1.49547290,          1.50753460,          1.52319288,          2.03450379,          2.03492287,          2.03502307,          0.00442247,          0.00445860,          0.00450502,          5.05096228,          5.09170068,          5.14458653
,,,,,,  597.200000,   17.903606,          1.49115854,          1.50316826,          1.51913892,          2.03485676,          2.03527870,          2.03538265,          0.00440862,          0.00444459,          0.00449192,          5.03639051,          5.07695335,          5.13089428
,,,,,,  597.400000,   17.909601,          1.48686401,          1.49882401,          1.51510761,          2.03520863,          2.03563341,          2.03574118,          0.00439483,          0.00443064,          0.00447890,          5.02188574,          5.06228066,          5.11727853
,,,,,,  597.600000,   17.915597,          1.48258919,          1.49450172,          1.51109874,          2.03555940,          2.03598701,          2.03609867,          0.00438111,          0.00441677,          0.00446594,          5.00744753,          5.04768209,          5.10373857
,,,,,,  597.800000,   17.921593,          1.47833396,          1.49020120,          1.50711211,          2.03590908,          2.03633951,          2.03645514,          0.00436745,          0.00440297,          0.00445306,          4.99307548,          5.03315709,          5.09027371
